[00:00.000 --> 00:03.800]  All right Adam before we get into the show proper I'm going to send you right now
[1:58:28.320 --> 1:58:33.120]  I can't even remember the last time I played a video game for an hour. It's this game game called
[1:58:33.120 --> 1:58:35.760]  Paco PA KO
[1:58:39.040 --> 1:58:45.600]  In the first level, I actually did play a couple other levels then I didn't enjoy any of them nearly as much as the first level
[1:58:46.080 --> 1:58:50.720]  I think I paid three dollars for it or four dollars. I got way more than four dollars of enjoyment from it
[1:58:50.720 --> 1:58:53.360]  I may not play it in a long run, but have you ever heard of this game PA KO?
[1:58:54.400 --> 1:59:00.080]  I'll put it in the show notes so the gist of it is you're in like a little isomorphic 3d
[1:59:00.080 --> 1:59:05.680]  Parking lot. I'm you're in a mall parking lot and I like go on and you were
[1:59:06.400 --> 1:59:10.080]  They don't tell you who you are, but I imagine that you're a teenager
[1:59:10.800 --> 1:59:16.240]  Driving like your parents car and you're just raised in hell. It's like a little like black hatchback like a
[1:59:16.640 --> 1:59:18.640]  VW rabbit type looking thing
[1:59:19.360 --> 1:59:24.800]  And you're in a parking lot and there is no way out of the parking lot and the cops are coming because there's been a report
[1:59:24.800 --> 1:59:30.480]  Somebody driving like a nut in the parking lot and your car it's as though the accept
[1:59:30.480 --> 1:59:34.880]  There is no break and the accelerator is down to the pedal and there's nothing you can do about it
[1:59:34.880 --> 1:59:36.880]  And all you can do is turn left or right
[1:59:37.280 --> 1:59:45.440]  That's so fun and all you do is drive around a parking lot for as long as you can until and the police are trying to smash into your car
[1:59:46.160 --> 1:59:50.560]  And so if you smash into anything you're done if the police smash into you you're done
[1:59:50.560 --> 1:59:56.320]  And that's it and there's no way to get extra lives. That's it. You're just drive around a parking lot raising hell
[1:59:57.360 --> 2:00:00.400]  as for as long as you can and
[2:00:00.720 --> 2:00:05.760]  It's hard and it's a hard game. It's like that definitely came to somebody in a dream
[2:00:06.560 --> 2:00:08.560]  Like that's a total anxiety dream
[2:00:09.440 --> 2:00:12.800]  And I might have even spoiled it a little bit here by
[2:00:13.360 --> 2:00:17.440]  Telling you that you can't get out of the parking lot because I actually I actually didn't know
[2:00:17.440 --> 2:00:21.360]  I just saw this on the Apple TV and I'm in this mood of trying to figure out
[2:00:21.360 --> 2:00:25.120]  What's possible and what's available in this Paco game look cool, so I got it and
[2:00:26.400 --> 2:00:30.160]  Started playing and it doesn't really tell you what to do. It and it just says you know
[2:00:31.120 --> 2:00:34.720]  You know, it's almost like a TV news flash like the thing at the bottom of CNN
[2:00:34.720 --> 2:00:37.920]  It just says like reports of trouble at the mall parking lot
[2:00:38.560 --> 2:00:45.200]  And then it just says go and then you're at a car just goes and there's no way to make it slow down or stop and you just go left or right
[2:00:45.200 --> 2:00:52.480]  That's I spent like the first 15 minutes trying to find my way out of this parking lot until I figured out that there is no way out of the park
[2:00:53.440 --> 2:01:00.080]  God it's a neighbor right and there's like no way to win that you can't it's not like if I as far as I know
[2:01:00.080 --> 2:01:01.360]  I don't maybe there is a way to win
[2:01:01.360 --> 2:01:08.080]  I don't I had one where I got it over two minutes and that was my longest run by a long shot and it just you don't get any
[2:01:08.320 --> 2:01:10.320]  You don't get anything for it
[2:01:10.880 --> 2:01:12.040]  What other?
[2:01:12.040 --> 2:01:17.760]  What other game not non-game apps of you try it out download it used. What are your favorites?
[2:01:17.760 --> 2:01:24.240]  I mean think about non-game apps mostly just video content, you know, it's mostly a lot of the same stuff that I had on the old Apple TV
[2:01:24.240 --> 2:01:26.240]  But I find it, you know a lot easier
[2:01:27.240 --> 2:01:30.680]  I know one of the big common complaints is
[2:01:32.040 --> 2:01:37.880]  Over and over people. I see in these reviews people saying like they want the voice search to work in more places and I
[2:01:37.880 --> 2:01:45.680]  I just to me that is it absolute. This is a 1.0 and it's you know, it's coming I think and it's just a
[2:01:45.840 --> 2:01:49.880]  Beast yeah, I mean serious still pretty limited in an iOS in general
[2:01:50.360 --> 2:01:55.920]  Compared to what it can that will it should eventually do. Yeah. Have you what other apps have you seen it that caught your eye?
[2:01:56.600 --> 2:01:58.120]  I like
[2:01:58.120 --> 2:02:00.520]  Air video do you know the air video out?
[2:02:00.520 --> 2:02:05.080]  No, I'm writing it down. It's just really it's just really cool app where if you have like media on
[2:02:05.080 --> 2:02:07.560]  On on your on a server at home
[2:02:08.520 --> 2:02:16.200]  Oh, I've heard of this. Yeah, it's just basically a great like seamless and really really fluid way of getting of
[2:02:17.040 --> 2:02:18.320]  streaming
[2:02:18.320 --> 2:02:25.440]  media to your device and so like I have a Mac mini in the closet where the cable modem and everything is hooked up where my
[2:02:25.440 --> 2:02:33.120]  What why my airport router and everything is and it's got like movies and stuff that I don't want to keep on a laptop and
[2:02:33.120 --> 2:02:35.120]  and so
[2:02:36.240 --> 2:02:42.280]  The you can browse to that if you keep it in your iTunes library where your media server is you can
[2:02:42.840 --> 2:02:44.480]  Watch it through
[2:02:44.480 --> 2:02:49.440]  iTunes, but that's always been a pretty terrible experience. So air video makes it a not terrible experience
[2:02:50.480 --> 2:02:51.760]  That's very cool
[2:02:51.760 --> 2:03:00.680]  And it's also like they had pioneered. You know that that really really cool scrolling thing that the new Apple TV does where you get just a really like good real-time picture of
[2:03:00.680 --> 2:03:07.560]  Where in the timeline you are yes, you and guy talked about on the last episode
[2:03:08.360 --> 2:03:15.440]  Air video had that like already in their iOS app, and it's it's just really really really good like you
[2:03:15.800 --> 2:03:20.200]  It's just well engineered. It's one of those apps that you know third-party developers have made that
[2:03:21.000 --> 2:03:24.720]  Just feels like the engineers are just so smart. They should probably be acquired
[2:03:24.720 --> 2:03:34.240]  I mean it has figured some shit out for for Apple. It's just one of my one of my frustrations with the what people are saying about Apple TV and I
[2:03:35.720 --> 2:03:37.720]  forget if it was you
[2:03:38.440 --> 2:03:40.600]  Somebody else on Twitter was saying that's like
[2:03:41.160 --> 2:03:48.880]  90% of what's there is awesome and 10% is serious, you know problems that we can complain about and all everybody is talking about is the 10%
[2:03:48.880 --> 2:03:50.120]  That's problematic
[2:03:50.120 --> 2:03:56.560]  Yeah, and then not only that, but the 10% that represents the first your first hour with the device and then not anymore
[2:03:56.560 --> 2:04:01.480]  Right, I I feel like I want to I want to pay extra money
[2:04:01.480 --> 2:04:06.440]  And have it Apple give it to the team that made fast forward and reverse work like this
[2:04:06.440 --> 2:04:11.920]  Yeah, and it's the best fast forward and reverse. I've ever seen on any device and after a week with it
[2:04:11.920 --> 2:04:16.680]  I'm willing to say it's better than t-vos. It is the best that I've seen it is so good
[2:04:16.680 --> 2:04:22.400]  It is exact and again, I'm sure all computers will work like this someday
[2:04:22.400 --> 2:04:28.400]  But up until this point fast forwarding and reversing and scanning in video, especially streams
[2:04:28.400 --> 2:04:34.960]  It's been absolutely horrible. It's a crap shoot and this it's like you can go exactly to where you want and it's
[2:04:35.240 --> 2:04:37.240]  instantaneous, and it's amazing
[2:04:37.240 --> 2:04:42.640]  Yeah, and even the thumbnails to me are like higher resolution and bigger than any thumbnails I've ever seen before
[2:04:43.560 --> 2:04:45.560]  Yeah, they're great
[2:04:45.560 --> 2:04:47.560]  I I love that
[2:04:48.920 --> 2:04:51.840]  By default they didn't load a bunch of a crap
[2:04:52.680 --> 2:04:58.720]  In on in the home screen for me. Yeah. Yeah, you know because even the version three of the Apple TV
[2:04:59.160 --> 2:05:04.840]  You buy a new one you take it home and it's got all the Disney XD and all the Disney
[2:05:05.240 --> 2:05:09.400]  Crap and then it's got like crunchy roll. What the hell is crunchy roll? I don't need crunchy roll
[2:05:09.400 --> 2:05:12.480]  I don't need korea TV shirts. I don't need crunchy roll
[2:05:12.480 --> 2:05:14.480]  Yeah
[2:05:14.760 --> 2:05:19.040]  It's got all this crap that you end up resenting. It just feels like cruffed like an old we you know
[2:05:19.040 --> 2:05:25.240]  Oh windows windows box or something like and they didn't do any of that like Fox News financial UK
[2:05:25.920 --> 2:05:31.760]  Why is that on there? I don't need that and but that would have undermined the whole point of them
[2:05:32.160 --> 2:05:37.720]  Apple TV App Store if they had loaded anything besides just the very basic. Yeah, you know three
[2:05:38.120 --> 2:05:40.120]  there's movies TV and
[2:05:40.120 --> 2:05:44.040]  settings and I forget what what else they didn't even have YouTube
[2:05:45.080 --> 2:05:47.160]  Preloaded on there. Yeah, you have to do the work
[2:05:47.400 --> 2:05:51.200]  Go and find it and then your mind is blown by what else is available
[2:05:51.200 --> 2:05:57.400]  Yeah, and I thought it was there was a cool section of and I know that they didn't have top charts right away and people
[2:05:57.400 --> 2:06:04.360]  Complaint about it and I and they've already got them. They already have I really think it was the fact that because nobody had used the thing outside
[2:06:04.360 --> 2:06:06.360]  Apple they couldn't have top charts because
[2:06:06.360 --> 2:06:11.200]  Sure, nobody was there, but they had a cool thing that really helped me at first
[2:06:11.200 --> 2:06:13.280]  I thought and again overall
[2:06:13.280 --> 2:06:18.320]  Yes, the first run experience could use some help so that you don't have to enter so many passwords over and over again
[2:06:19.000 --> 2:06:24.360]  And some people are hitting weird snags where that they've got to jump through hoops to get their
[2:06:24.840 --> 2:06:29.880]  iTunes account so they can buy stuff you have to like go to it. You have to go to another device and go to
[2:06:29.880 --> 2:06:37.120]  Your Apple ID page and a web browser and verify your address or something like that didn't happen to me
[2:06:37.120 --> 2:06:41.960]  It doesn't seem to have happened to most people did happen to Jason. So that's a you know huge pain in the ass
[2:06:41.960 --> 2:06:48.720]  And whatever the problem is causing that they ought to look into it because you know Christmas morning that that's that's not a fun thing
[2:06:49.440 --> 2:06:53.240]  What what I would love to be able to change is that when I you know
[2:06:53.240 --> 2:06:56.920]  I keep like movies is top left of my home screen
[2:06:56.920 --> 2:07:01.840]  And they will show you your purchased movies in the in the you know the top header
[2:07:01.840 --> 2:07:09.040]  Yeah, first and then and then like the top movies on the store after that and I have purchased three things apparently
[2:07:09.560 --> 2:07:12.840]  One is frozen, which I've never watched but Roxanne is
[2:07:13.200 --> 2:07:17.200]  But Roxanne is niece and nephew were over and they wanted to watch frozen so I bought it
[2:07:17.200 --> 2:07:22.400]  The second one is real genius, which is my favorite movie and then the third one is Disney paper man
[2:07:22.400 --> 2:07:24.840]  Which I watched once and is is really nice
[2:07:24.840 --> 2:07:30.920]  But I don't need to see those those now represent my home screen and my experience way every experience with Apple
[2:07:30.920 --> 2:07:35.360]  You've only bought three movies from I know this can't that can't be true like if I go to
[2:07:35.840 --> 2:07:37.840]  like
[2:07:37.840 --> 2:07:43.440]  That absolutely can't be true, but it but that's what it looks like that's what it looks like because they only show you the three
[2:07:43.720 --> 2:07:51.000]  Let's see all movies. No, I have eight on here. You don't buy movies from iTunes. No, I rent them. Okay
[2:07:51.000 --> 2:07:57.040]  Yeah, and then the first movie I ever bought with iTunes right when the iTunes movie store launch was over
[2:07:57.040 --> 2:07:59.120]  There are our though, and that's still on here. I
[2:07:59.920 --> 2:08:04.280]  Have one called the happiest baby on the block, which was teaching us how to shish our baby
[2:08:05.280 --> 2:08:10.800]  Just leave and then cloud Atlas, which is my favorite movie also
[2:08:14.640 --> 2:08:19.180]  Do you buy a lot of movies I buy tons of movies I've got I've got like 300 items
[2:08:19.180 --> 2:08:24.460]  Well, why would you do that though? Because you can rent it any you know what because I kept running into the
[2:08:24.820 --> 2:08:30.140]  Problem where I'd rent the movie if they gave us 36 hours instead of 24 hours
[2:08:30.140 --> 2:08:37.220]  I would probably only own 100 movies instead of 300 but it got to the point where I had so many times where I'd
[2:08:37.220 --> 2:08:41.860]  Rended a movie and I was like I got to go to bed and I'd go to bed and then the next night
[2:08:42.140 --> 2:08:45.180]  It was already expired and then I'd have to rent it again
[2:08:45.180 --> 2:08:51.980]  And I share it out so Matt and even though the cost of two rentals is less than still less than the cost of buying it
[2:08:51.980 --> 2:08:57.340]  It's close enough that I just started buying and I yeah, I just buy whatever I want to watch for my tips
[2:08:57.340 --> 2:09:00.580]  And I get it and the hack around that was that you could pause it
[2:09:00.580 --> 2:09:06.900]  And just like leave your leave your Apple TV on and then just like you wouldn't be able to do anything else until you
[2:09:06.900 --> 2:09:10.700]  Unpause it that stopped working for me though, and I know it was still still yeah
[2:09:10.700 --> 2:09:15.740]  It was like I would just enter like an endless spinner where it would be like authorizing and the authorization would never stop
[2:09:15.740 --> 2:09:18.580]  So then you give up and hit menu and they're like this expired
[2:09:19.860 --> 2:09:28.260]  Yeah, so you know that's why if rentals had a bigger window like 48 hours or even I got I've always said 36 would do it
[2:09:28.260 --> 2:09:31.620]  Because 36 would let you watch the next night no matter when you start
[2:09:32.580 --> 2:09:34.580]  I'd have bought a lot if you were
[2:09:34.580 --> 2:09:40.180]  Do you happen to know what kind of a profit center is the rental is the movie rental store for Apple?
[2:09:40.180 --> 2:09:44.540]  I don't know exactly because they just lump it all together, but it's it is grown
[2:09:44.540 --> 2:09:52.380]  No, it is big like horse dead you is tracked how much it's it's just all lumped in together with the app store and stuff like and the music store and stuff like that
[2:09:52.380 --> 2:09:54.380]  But it's it is significant
[2:09:55.180 --> 2:10:01.860]  Anything that they do is insignificant compared to and I'm at this is great because I don't want to I'm not a financial guy
[2:10:01.860 --> 2:10:06.820]  You know like Apple did the finances last week in Guy and I didn't talk about him and you and I are going to talk about him
[2:10:06.820 --> 2:10:13.540]  But long story short the one thing that I think it's overlooked is everybody emphasizes that they're so lopsided in favor of
[2:10:13.740 --> 2:10:17.260]  The revenue from the iPhone because the iPhone is so humongous
[2:10:17.420 --> 2:10:27.900]  But the the the thing is is that everything else at Apple combined other than iPhone is has revenues that's more than the combined revenues of Facebook and Microsoft
[2:10:27.900 --> 2:10:36.700]  Well, so Apple's non iPhone business is huge and it just all of it any single part of that though
[2:10:36.700 --> 2:10:43.100]  Pales in comparison to the iPhone because the iPhone is like unfathomably big revenue and profit wise
[2:10:43.100 --> 2:10:46.220]  And I think that the iTunes stuff is definitely significant
[2:10:46.220 --> 2:10:49.420]  I don't think you know that nobody really talks about that being run as a
[2:10:49.940 --> 2:10:54.660]  Loss leader or break even anymore. I think it's pretty clear that they make money on that
[2:10:54.660 --> 2:10:59.340]  Yeah, I really hope that they can start breaking them out when they do do a cable packet
[2:10:59.340 --> 2:11:04.780]  You know a cable like package because that is an entirely separate business. I think if you're usurping a
[2:11:05.420 --> 2:11:07.420]  multi multi billion dollar
[2:11:07.420 --> 2:11:13.180]  Telecommunication's industry you should probably have to report the earnings from that I think so too
[2:11:13.180 --> 2:11:17.900]  But the the truth is even though is Apple even though Apple hides a lot of this stuff or not hides it
[2:11:17.900 --> 2:11:19.700]  But groups it all together so you can't break it down
[2:11:19.700 --> 2:11:26.660]  There's still a lot more transparent than some of their competitors like Amazon Amazon is just like we made money
[2:11:26.660 --> 2:11:34.180]  You know, here's how much screw Amazon for not having an app to let's hold hold a thought on that and let's let's let's come back to that
[2:11:34.180 --> 2:11:36.180]  I got to do this last
[2:11:36.180 --> 2:11:42.900]  This last sponsor and I'm very excited about this. I told you before brand new sponsor haven't sponsored us before it's a company called
[2:11:43.140 --> 2:11:45.140]  Wealthfront
[2:11:45.140 --> 2:11:47.140]  now Wealthfront is
[2:11:47.140 --> 2:11:54.540]  It's it's it's a way to make it easy for anyone to access world-class long term investment management
[2:11:54.700 --> 2:11:59.980]  It's an online automatic service that invests your money for you
[2:12:00.340 --> 2:12:05.100]  Here's what you do you sign up for an account at Wealthfront.com takes just a few minutes and
[2:12:07.140 --> 2:12:10.540]  You put some money in there and then they invest the money for you
[2:12:10.540 --> 2:12:17.940]  They're software optimizes your investments for the best risk-adjusted return net of taxes and fees
[2:12:17.940 --> 2:12:23.580]  So in addition to charging one of the lowest fees in the industry and charging nothing at all for commissions
[2:12:23.660 --> 2:12:26.340]  It's always working to save you money
[2:12:27.540 --> 2:12:31.180]  To earn money on your investment and to save you money on your taxes
[2:12:31.340 --> 2:12:35.860]  It is transparent and accessible. You can view all of your accounts in one place
[2:12:35.860 --> 2:12:45.420]  Whether they are personal accounts joint accounts retirement accounts and you can see every trade that Wealthfront makes on your behalf in your dashboard
[2:12:45.420 --> 2:12:47.420]  Anywhere you go
[2:12:47.660 --> 2:12:52.140]  They've got all sorts of complicated, you know, they explain it. They go into detail about this
[2:12:52.140 --> 2:12:55.180]  I'm no investment. I just said that before almost by coincidence
[2:12:56.420 --> 2:13:00.460]  But here's the deal most of these places most places traditional places where you invest money
[2:13:01.540 --> 2:13:05.220]  Take at least one percent of whatever you invest with them as their fee
[2:13:05.220 --> 2:13:07.860]  A lot of them take up to three percent
[2:13:08.260 --> 2:13:13.220]  So with Wealthfront, here's what they take. It's just a flat one quarter of one percent
[2:13:13.780 --> 2:13:20.340]  That they call that 25 basis points. I didn't I didn't know what a basis point is before one quarter of one percent
[2:13:21.020 --> 2:13:26.020]  And it does not kick in until you have over $10,000 in there
[2:13:26.020 --> 2:13:29.860]  So you can do up to $10,000 in your Wealthfront account and they won't take anything
[2:13:29.860 --> 2:13:35.060]  They don't take any fees they only take one quarter of one percent on what's in there
[2:13:35.060 --> 2:13:37.060]  over $10,000
[2:13:37.300 --> 2:13:40.100]  Even better than that though for talk show listeners
[2:13:41.620 --> 2:13:47.060]  They have a promotion where if you go to Wealthfront.com slash the talk show
[2:13:48.020 --> 2:13:50.980]  And you sign up there you can even see it when you go to that page
[2:13:50.980 --> 2:13:53.780]  They have a special splash page go check it out for talk show listeners
[2:13:54.420 --> 2:13:59.980]  They up that to $15,000 so the first $15,000 you put your account no fees at all
[2:13:59.980 --> 2:14:02.460]  You don't pay anything no fees no commissions for life
[2:14:02.460 --> 2:14:05.140]  And then you only pay one quarter of percent after that
[2:14:06.740 --> 2:14:12.220]  They you know more or less they they have a strategy where they put all your money in index funds
[2:14:12.780 --> 2:14:16.540]  And a management they they move it around and try to be smart about it
[2:14:16.540 --> 2:14:18.500]  So it's not like they're you know putting it into you know
[2:14:20.060 --> 2:14:22.620]  Risky stuff. It's about as stable as it can be
[2:14:23.940 --> 2:14:29.300]  Sort of a conservative long-term growth strategy for your investment. I don't know shit about investments
[2:14:29.300 --> 2:14:31.300]  So this to me is very very intriguing
[2:14:31.300 --> 2:14:36.620]  So go check them out wealthfront.com slash the talk show more or less
[2:14:36.620 --> 2:14:41.500]  They just want to manage your money for you sounds intriguing to me. I'm I'm absolutely going to check them out
[2:14:42.100 --> 2:14:48.180]  And this is it. This is the best part. This is a required disclosure. I have to read you for compliance purposes
[2:14:48.180 --> 2:14:53.060]  I have to tell you that Wealthfront incorporated is an SEC registered investment advisor
[2:14:54.180 --> 2:14:57.900]  Brokered services are offered through Wealthfront brokerage corporation member
[2:14:57.900 --> 2:15:01.540]  F-I-N-R-A and S-I-P-C
[2:15:01.780 --> 2:15:05.380]  This is not a supplicitation to buy or sell securities
[2:15:05.780 --> 2:15:09.460]  Investing in securities involves risks and there is the possibility of losing money
[2:15:09.860 --> 2:15:16.220]  Past performance is no guarantee of future results. Please visit wealthfront.com to read our few full disclosure
[2:15:17.300 --> 2:15:19.300]  Apparently if I didn't read that
[2:15:20.300 --> 2:15:25.540]  I would be going to prison. Yeah, big old SEC violation. Yep. I would go right to jail. Oh
[2:15:25.540 --> 2:15:29.460]  Oh, seriously, I that's pretty much what they told me. Yeah
[2:15:30.500 --> 2:15:34.540]  Restrictions we one of their competitors in the robo advising
[2:15:35.140 --> 2:15:40.620]  Industry is our is a client of mine that FINRA SEC stuff is no joke man. Yeah
[2:15:41.300 --> 2:15:47.420]  Maybe I'd be funny if me and you went to prison together. I wouldn't mind it. I wouldn't mind it anywhere near as badly if you and I could go together
[2:15:47.700 --> 2:15:50.260]  Yeah, we would wear a matching eye patches
[2:15:50.260 --> 2:15:52.260]  I
[2:15:53.620 --> 2:15:58.380]  Feel like that's what you need to get through talking about Apple computers all day. Yeah, just to get through a stint
[2:15:58.380 --> 2:16:02.940]  Oh, I call her prison. I just need one buddy. Yeah. Oh God. I need a buddy
[2:16:05.940 --> 2:16:07.940]  What were we talking about before?
[2:16:09.620 --> 2:16:12.100]  Amazon Amazon those bastards
[2:16:13.300 --> 2:16:18.860]  Spiteful spiteful bastards. I feel like they've really up. They've taken it up a level by not doing it out
[2:16:18.860 --> 2:16:20.860]  Yeah, and it's funny because
[2:16:21.860 --> 2:16:23.860]  So I've got the Amazon prime
[2:16:25.060 --> 2:16:27.060]  Yeah, it's really
[2:16:27.060 --> 2:16:33.580]  It just feels spiteful and I knew it and I made sense to me before I had it the the fire the you have their their box
[2:16:33.580 --> 2:16:35.980]  No, I don't have their box and I don't want another box
[2:16:37.860 --> 2:16:43.220]  And and they didn't have a thing on the old Apple TV because the old Apple TV didn't really have an app store
[2:16:43.220 --> 2:16:44.540]  And they had to work out partnerships
[2:16:44.540 --> 2:16:50.340]  And I always just assumed that it's because they did the two companies don't like each other and they couldn't bear to work
[2:16:50.340 --> 2:16:51.100]  Something like this out
[2:16:51.100 --> 2:16:56.500]  But that once they had an app store Amazon would just build the app submit it to Apple and they wouldn't have to talk to Eddie
[2:16:56.500 --> 2:16:58.500]  Q or anything like that. There'd be no deal and
[2:16:59.180 --> 2:17:04.300]  And of course I would assume that they would set it up so that you can't sign up for Amazon prime
[2:17:04.380 --> 2:17:09.700]  Through your Apple TV because then they'd have to give Apple 30% you'd have to still have to go to Amazon
[2:17:09.700 --> 2:17:16.300]  dot com on some other device and sign up there to do the payment stuff and that if you wanted to buy a movie or something like that
[2:17:16.300 --> 2:17:18.620]  You'd have to do it on another device so that you don't
[2:17:19.220 --> 2:17:24.100]  You know Apple doesn't get their 30% totally understand that that level of spite
[2:17:24.100 --> 2:17:28.340]  But for the stuff that you get for free with your Amazon prime the fact that they don't have a cool app on this
[2:17:28.460 --> 2:17:34.740]  Makes me to make me angry and they've got really good content on their transparent was an amazing show
[2:17:34.740 --> 2:17:36.740]  And if there are a content studio
[2:17:36.740 --> 2:17:39.740]  If Amazon is a content studio
[2:17:39.740 --> 2:17:44.580]  Why the hell would they cut off a limb and not distribute it on? Probably the most
[2:17:45.500 --> 2:17:47.500]  viable content distribution mechanism
[2:17:48.260 --> 2:17:50.260]  that there is I
[2:17:51.700 --> 2:17:56.340]  Don't get it and I know that they want people to buy the fire TV and stuff like that
[2:17:56.340 --> 2:18:01.260]  And I'm sure people who are their most die hard users will and they have this great selling
[2:18:01.260 --> 2:18:04.820]  You know where they can promote it right on the home page of amazon.com and they do
[2:18:04.820 --> 2:18:11.740]  But I just don't see why they wouldn't want to be on on this device with an app
[2:18:11.740 --> 2:18:15.940]  Yeah, why are there die hard Amazon fans that will only buy Amazon?
[2:18:17.220 --> 2:18:19.220]  hardware and
[2:18:19.220 --> 2:18:21.820]  Use Amazon software. It doesn't make sense to me
[2:18:22.820 --> 2:18:30.860]  I don't know and the fact that you still can do it by going to your phone or your iPad and using the app that they do make for those devices
[2:18:30.860 --> 2:18:32.860]  And then airplane it to your Apple TV
[2:18:32.860 --> 2:18:37.860]  It's like you're not keeping me from watching it through my Apple TV
[2:18:37.860 --> 2:18:42.940]  You're just making me use a worse interface and a more brit one that you know
[2:18:42.940 --> 2:18:49.020]  Sometimes gets disconnected because it's you know, airplane is in his rock solid is just playing it right through an app on the device
[2:18:56.340 --> 2:19:00.780]  Yeah, I hate those apps where you have to actually keep this screen active
[2:19:00.780 --> 2:19:03.980]  In order to air play out
[2:19:05.100 --> 2:19:07.100]  It's so dumb who designed that
[2:19:08.100 --> 2:19:12.740]  And every time my every time you have TV turns on and the video stops
[2:19:12.740 --> 2:19:15.140]  I know I make someone throw my phone at the TV
[2:19:17.700 --> 2:19:19.700]  Exactly
[2:19:19.700 --> 2:19:23.540]  We have a couple minutes left. I want to bring up your newest thing
[2:19:24.140 --> 2:19:26.140]  Which is computer show
[2:19:26.140 --> 2:19:27.540]  Yes
[2:19:27.540 --> 2:19:34.060]  So you go to number one. This is a wonderful domain. You just go to computer.show. Sure
[2:19:35.500 --> 2:19:38.220]  It's almost like it's almost like the URL is
[2:19:39.100 --> 2:19:43.540]  Was like picked by somebody who doesn't understand the internet like how a web browser work?
[2:19:44.020 --> 2:19:53.580]  What's the host of computer show is the host name is Gary Fabert and he's played by played by an actor or comedian
[2:19:54.140 --> 2:19:56.140]  Yeah, Rob Betaker
[2:19:56.140 --> 2:19:58.140]  Who is amazing
[2:19:59.060 --> 2:20:02.180]  So I don't want to spoil too much. I want to be able to talk about this
[2:20:02.900 --> 2:20:07.260]  So you linked to it on on Daring Fireball. She's extremely awesome
[2:20:07.260 --> 2:20:12.580]  Well, and hopefully a lot of people who are listening have already seen it before we talk about it because it's some of it
[2:20:12.580 --> 2:20:15.100]  I feel like it that never would be spoiled
[2:20:15.100 --> 2:20:19.820]  But the basic premise though is that it's it's a show and I used to watch these shows
[2:20:19.820 --> 2:20:25.540]  It is like a PBS show from 1983 about computers
[2:20:25.940 --> 2:20:34.540]  Yeah, except that the companies and products who are on the show are real companies and products in today's computing world
[2:20:35.020 --> 2:20:37.180]  Yes
[2:20:37.180 --> 2:20:39.180]  That's the that's the high concept
[2:20:39.740 --> 2:20:41.740]  The high conceit of the show
[2:20:41.740 --> 2:20:49.340]  So you know, like you get to watch a host and co-host from a technology talk show from 1983
[2:20:49.980 --> 2:20:52.740]  Stumble through understanding a technology from today
[2:20:53.380 --> 2:21:00.700]  Which is a pretty simple like straightforward pitch, you know, but when you know executed but executed
[2:21:01.740 --> 2:21:04.540]  with an eye towards like detail and
[2:21:05.500 --> 2:21:07.740]  Authenticity, it's not just an SNL sketch
[2:21:07.740 --> 2:21:11.300]  We really wanted to make it feel like it was in that world and then Rob
[2:21:11.820 --> 2:21:18.220]  Betick or who brings life into that character like you wouldn't believe it just it just was really like a really fun
[2:21:18.700 --> 2:21:21.980]  It was a really fun thing. He's amazing and
[2:21:23.100 --> 2:21:28.220]  It the first episode premiered at XOXO last month
[2:21:29.340 --> 2:21:35.060]  It was after there was you guys had a live episode of you look nice today, which was great and the crowd was really into it
[2:21:35.060 --> 2:21:41.820]  And it was in good mood and then afterwards you premiered this and it I mean it
[2:21:41.820 --> 2:21:47.860]  I'm not just, you know blowing smoke up up your beautiful beautiful butt, but it blew the roof off the dump
[2:21:47.860 --> 2:21:50.460]  I mean, I mean people went nuts
[2:21:51.460 --> 2:21:56.500]  Is that the first time you did a you've had a thing premiere in front of a live audience?
[2:21:56.980 --> 2:22:01.620]  Definitely I mean yeah since film school like film school already had to show something in front of an audience
[2:22:01.620 --> 2:22:07.300]  But that was yeah, I never had to all my stuff goes out into the internet and into a vacuum and I never
[2:22:08.020 --> 2:22:10.980]  Really can accept for like Twitter as a sounding board, but
[2:22:12.420 --> 2:22:20.420]  It was just such a good experience. It was it was the perfect audience to premiere it for because they're right in that world of like tech slash
[2:22:21.220 --> 2:22:23.220]  having a sense of humor and and
[2:22:24.100 --> 2:22:26.500]  You know character. Did you feel pressure?
[2:22:26.500 --> 2:22:33.300]  Following up what I thought was very clearly a very very good live episode of you look nice today
[2:22:33.940 --> 2:22:38.500]  Totally, I could have like killed it. I could have like crushed the mood entirely
[2:22:39.780 --> 2:22:42.340]  And also like I felt a little bit bad that
[2:22:43.700 --> 2:22:47.060]  Because I was gonna I had asked the Andes if I could premiere
[2:22:47.860 --> 2:22:50.260]  If I could premiere the episode
[2:22:50.260 --> 2:22:55.460]  Out like their video, you know in one of the slots if there was an open slot for their video
[2:22:56.660 --> 2:22:58.660]  shorts program and
[2:22:58.660 --> 2:23:01.860]  Andy was so into the idea that he was like oh
[2:23:02.580 --> 2:23:05.380]  You could go right up. You could go up right after you look nice today
[2:23:05.380 --> 2:23:08.260]  And I felt really bad and I also felt there's a huge
[2:23:08.980 --> 2:23:10.660]  elevated stakes
[2:23:10.660 --> 2:23:15.380]  But yeah, it's it totally went well and it was you know so fun and but the reception
[2:23:15.380 --> 2:23:22.580]  From having shown them on the internet has been so positive that we're really like we're gearing up to do more of them
[2:23:22.980 --> 2:23:24.980]  What what is the hold up to do more?
