[00:00.000 --> 00:02.480]  We are recording on October 31
[01:16:14.120 --> 01:16:16.120]  Well, it's been four years. I'm gonna get it
[01:16:16.120 --> 01:16:20.400]  Oh the pencil has engraving now you can get if you order it online
[01:16:20.400 --> 01:16:25.760]  You can get your pencil engraved with your name and I I wonder how much of that is just it has a flat side
[01:16:25.760 --> 01:16:28.500]  so why not and how much of it is like
[01:16:29.280 --> 01:16:35.960]  People are like 20. Yeah, you're working in an office. There are 20 pencils and like is that my pencil? No, no
[01:16:37.680 --> 01:16:39.680]  Let me see what it says
[01:16:40.440 --> 01:16:42.440]  You cannot see it
[01:16:42.440 --> 01:16:46.120]  Oh the pencil and the pencil has that double tap feature
[01:16:46.720 --> 01:16:50.240]  And I've been changes. Yeah tools, right?
[01:16:50.240 --> 01:16:56.200]  Well it by default it changes tools like it'll change from the pencil to the eraser tool and then into system-wide setting
[01:16:56.600 --> 01:16:59.200]  That you can have it do something else
[01:16:59.200 --> 01:17:03.680]  Like you can have it bring up the color picker and then individual apps can have it do other things
[01:17:03.680 --> 01:17:08.560]  Like I forget what Photoshop had it doing but they had it doing something more Photoshop specific
[01:17:09.440 --> 01:17:11.440]  But it's pretty cool
[01:17:11.440 --> 01:17:14.620]  demo that AR demo that they did with it was actually I think
[01:17:15.360 --> 01:17:22.200]  One of the I mean, I don't have an application for that obviously, but I think that one looked really cool and
[01:17:24.800 --> 01:17:30.880]  Is was way better than those game demos that they always do yeah, yeah, I saw in the hands-on area
[01:17:30.880 --> 01:17:34.640]  I saw a Lego demo again, and it's cool looking and
[01:17:34.640 --> 01:17:40.880]  In the new the latest chips definitely get the stuff on the tabletop better
[01:17:40.880 --> 01:17:46.800]  You know that doesn't quite seem like it's almost on the table. It really does look like little Lego minifigs running around the table
[01:17:47.840 --> 01:17:50.920]  But I just don't I I don't see the P
[01:17:50.920 --> 01:17:57.400]  I see the appeal of a video game and I see the appeal of building Lego kits and I don't see the appeal of
[01:17:58.080 --> 01:18:02.640]  Holding a thing in front of a Lego kit and playing a video game. I don't I don't see it
[01:18:02.640 --> 01:18:06.480]  I don't well, I mean and like I said, I don't have an apple. I mean, I'm not gonna do a
[01:18:08.160 --> 01:18:10.160]  Multi-layer Photoshop
[01:18:10.400 --> 01:18:13.520]  that I want to suddenly start animating but
[01:18:14.200 --> 01:18:17.280]  But some people are probably gonna need to do that
[01:18:18.120 --> 01:18:23.280]  So the other big question I know that everybody has and I don't know what the answer is an apple isn't gonna to say is
[01:18:23.280 --> 01:18:25.720]  The big thing everybody. Well, let me you know what before we wrap up
[01:18:25.720 --> 01:18:28.600]  I know we got it. We got to go soon. This is a sort of a hit quickie show
[01:18:28.600 --> 01:18:32.840]  I bet I got it. I got to do one more sponsor. Thank you. And then I'm gonna mention USB C
[01:18:32.840 --> 01:18:35.880]  Is it coming to yeah to certain other product?
[01:18:36.840 --> 01:18:38.840]  That people are wondering about
[01:18:39.480 --> 01:18:44.740]  But before I do let me tell you about our third sponsor and it is a fantastic company line ode
[01:18:45.440 --> 01:18:48.560]  line ode is a web hosting company and
[01:18:49.580 --> 01:18:55.520]  You can get you can deploy and manage an SSD server in their cloud meaning the storage
[01:18:55.520 --> 01:19:00.120]  It's not like a spinning hard disk. You're getting SSD performance and you can get one running in seconds
[01:19:00.120 --> 01:19:05.480]  You can sign up in seconds and get your choice of Linux distribution your resources
[01:19:06.120 --> 01:19:12.180]  And your node location they have ten data centers worldwide their plan start
[01:19:12.180 --> 01:19:17.960]  You can get a gigabyte of RAM for just five bucks a month five bucks a month. And this is a fantastic company
[01:19:17.960 --> 01:19:20.320]  It's a great price, but this isn't like a discount web host
[01:19:20.320 --> 01:19:24.840]  I'm just tell you right now. This has nothing to do with the sponsorship
[01:19:24.840 --> 01:19:25.840]  It is a complete coincidence
[01:19:25.840 --> 01:19:32.200]  But I am I am actually moving during fireball to a new server and it is going to be line ode and I started the process
[01:19:32.200 --> 01:19:34.000]  of that
[01:19:34.000 --> 01:19:36.960]  It's not taking me a long time to do it. It's taking me a long time to
[01:19:37.680 --> 01:19:44.400]  It's it's procrastination not any kind of technical hurdle that I know Marco Arment hosts a lot of stuff at line ode
[01:19:44.400 --> 01:19:50.520]  It is a great it is where people go who know what the hell they're you know, choosing from it is a fantastic company
[01:19:50.640 --> 01:19:53.840]  I'm about to trust them with my my livelihood
[01:19:54.800 --> 01:19:59.600]  and but it's a great price to start it is absolutely a
[01:20:00.880 --> 01:20:06.560]  Great great place to start five bucks a month gets you an entire gigabyte of RAM. It's a great server
[01:20:06.800 --> 01:20:12.600]  They're gonna offer you I'm spoiling this right now. They're gonna offer you as a listener of this show at $20 credit
[01:20:12.600 --> 01:20:18.560]  And that means you could get four months free. You could just use this for four months with the $20 credit
[01:20:18.560 --> 01:20:21.480]  I'm about to tell you about and have a real online
[01:20:22.720 --> 01:20:24.400]  web hosting account
[01:20:24.400 --> 01:20:26.400]  They have a seven-day money-back guarantee
[01:20:27.240 --> 01:20:31.880]  You can really you can go there sign up and get a server running in under a minute
[01:20:33.200 --> 01:20:38.320]  They have hourly billing with a monthly cap on all plans. You never get a surprise
[01:20:38.320 --> 01:20:43.720]  Oh my god, your bill is high because traffic was up. You'll find out about everything like that as you go
[01:20:45.200 --> 01:20:47.200]  24-7 friendly support and
[01:20:48.120 --> 01:20:54.520]  This stuff the VMS the virtual machines you run you give you full control all the control you could possibly want
[01:20:54.940 --> 01:20:56.940]  running docker containers
[01:20:57.040 --> 01:20:58.320]  encrypted disks
[01:20:58.320 --> 01:21:02.840]  VPNs anything you want for security native SSD storage. I told you that
[01:21:03.240 --> 01:21:05.240]  40 gigabit network
[01:21:05.240 --> 01:21:07.640]  Intel e5 processors
[01:21:08.600 --> 01:21:14.280]  Is it just goes on and on and on with all these things that I don't even know exactly what they even mean
[01:21:14.280 --> 01:21:19.000]  But if if you're an expert and server hosting, you know what it means. It's a great thing
[01:21:19.660 --> 01:21:25.660]  They have block storage available in their data centers in Newark Fremont Dallas, Atlanta
[01:21:26.600 --> 01:21:27.720]  Frankfurt
[01:21:27.720 --> 01:21:32.720]  London Singapore and soon not yet, but soon Tokyo
[01:21:32.720 --> 01:21:37.940]  so, you know when they say worldwide that that that's pretty worldwide and
[01:21:38.660 --> 01:21:44.860]  They're now taking comments on their beta manager. That's at cloud line. Oh calm. It's open source
[01:21:44.860 --> 01:21:52.620]  It's a single page app built using a cutting-edge react JS stack and like I said, it's open source
[01:21:52.620 --> 01:21:56.020]  So not only are they taking feedback on the interface and what it does
[01:21:56.020 --> 01:22:03.360]  But you can actually get the code and see how it works and it's backed entirely by line ode public beta API and they have
[01:22:03.360 --> 01:22:07.700]  a URL for that at github.com slash line ode manager slash manager
[01:22:08.340 --> 01:22:12.100]  Anyway, this is great. They have so much stuff. It's a great service
[01:22:12.100 --> 01:22:18.740]  I really recommend it and they're hiring go to lino comm slash careers and find out if maybe you want to go work for them
[01:22:18.740 --> 01:22:20.740]  It's a great company and they're really doing well
[01:22:20.740 --> 01:22:27.420]  So here's the deal go to lino comm l in ode comm slash the talk show
[01:22:27.980 --> 01:22:35.960]  Use that come promo code this promo code go to that URL. No. No, you came here. The promo code is talk show 2018
[01:22:36.660 --> 01:22:40.900]  Talk show 2018 and that's what gets you the $20 credit
[01:22:40.900 --> 01:22:45.540]  But you can literally use for up to four months of service, which is a crazy crazy deal
[01:22:45.540 --> 01:22:50.820]  line ode comm slash the talk show promo code talk show 2018
[01:22:53.100 --> 01:22:54.980]  So lightning port
[01:22:54.980 --> 01:23:00.660]  Yeah, a lot of people see this as the death now that well, isn't this a sign that next year?
[01:23:00.660 --> 01:23:03.080]  They're just gonna go USB C on all the devices
[01:23:03.780 --> 01:23:09.900]  And if the iPhone had USB C, then you'd only need USB C chargers, right? You could have a new
[01:23:09.900 --> 01:23:15.980]  Recent vintage MacBook or MacBook Pro or MacBook Air you could have a recent vintage
[01:23:16.780 --> 01:23:18.460]  iPad Pro
[01:23:18.460 --> 01:23:24.340]  Or you could have like the next year's iPhone and then they'd all charge with USB C
[01:23:24.940 --> 01:23:29.260]  And that certainly there is that is appealing I have to say
[01:23:30.300 --> 01:23:33.060]  Yeah, why wouldn't you?
[01:23:33.740 --> 01:23:38.500]  That was that was one of the funny things was one of the features that they announced for the iPad the new iPad Pro
[01:23:38.500 --> 01:23:41.340]  Is that you could charge your phone charge your iPhone from it?
[01:23:42.420 --> 01:23:45.500]  Which are we laugh because nobody has that cable, right?
[01:23:47.940 --> 01:23:52.220]  Unless you went out and bought it yourself, you don't have a USB C to lightning cable
[01:23:52.620 --> 01:23:55.860]  Yeah, it's it but on the other hand so I see it and you know
[01:23:55.860 --> 01:24:00.540]  And I don't know I would I be like shocked if next year's iPhone had a USB C port
[01:24:00.540 --> 01:24:03.500]  I guess I wouldn't be because you know and then you would think well
[01:24:03.500 --> 01:24:10.300]  I guess it kind of makes sense because now everything that uses a charging cable charges via USB C and the port is
[01:24:10.820 --> 01:24:13.340]  Bigger than a lightning port. It's a little thicker
[01:24:13.340 --> 01:24:19.820]  It is definitely wider, but you know, it's not thicker or wider enough that it would you know
[01:24:20.980 --> 01:24:22.300]  It doesn't seem impossible
[01:24:22.300 --> 01:24:22.900]  You know
[01:24:22.900 --> 01:24:24.900]  right like I have the pixel 3 here and
[01:24:24.900 --> 01:24:29.620]  The pixel 3 uses USB C and you stare at the bottom of the pixel and you stare at the bottom of an eye
[01:24:29.620 --> 01:24:35.980]  Recent iPhone and it doesn't look like the pixel has a bigger port. It is bigger, but it you know, it doesn't look bigger
[01:24:36.540 --> 01:24:42.860]  But on the other hand, I think Apple likes having a proprietary charger on the iPhone
[01:24:44.380 --> 01:24:49.580]  You know, but why but why specifically I mean I understand there's there are different there are some other pro reasons
[01:24:49.580 --> 01:24:54.680]  Why they want to put USB C on the iPad. Yeah, and if you listen to what they said about it
[01:24:54.680 --> 01:25:00.660]  It's like driving a 5k display. It is hooking it up to peripherals that I don't think would make sense
[01:25:00.660 --> 01:25:03.020]  Or as much sense hooking them up to an iPhone
[01:25:03.860 --> 01:25:06.420]  Do you think they'll get to the point where they will it like?
[01:25:07.180 --> 01:25:09.180]  Let you plug in a hard drive
[01:25:09.300 --> 01:25:13.180]  And access the file system somehow on an iPad. Yeah
[01:25:13.980 --> 01:25:15.980]  You can kind of do that now
[01:25:16.620 --> 01:25:20.020]  Do it with certain but you have to have like a touch of a third-party app or something
[01:25:20.020 --> 01:25:24.900]  Yeah, and then the third-party app has to like do the integration with the files app, right, you know
[01:25:24.900 --> 01:25:30.280]  And it's it all seems a bit crazy from a Mac users perspective
[01:25:32.820 --> 01:25:34.540]  You know
[01:25:34.540 --> 01:25:38.420]  Like it used to be before the Macintosh that it was
[01:25:39.260 --> 01:25:43.220]  Technically tricky to mount another storage device on a computer
[01:25:43.220 --> 01:25:49.220]  you you you as a user would have to do something to mount the disc and it was
[01:25:49.220 --> 01:25:56.100]  Quite a revelation with the Macintosh where it would I mean it was it would even suck the floppy disk in
[01:25:57.060 --> 01:26:03.340]  You know, you would start to put the floppy in and it would help fully like I see you're putting a floppy disk into me
[01:26:03.340 --> 01:26:07.460]  Here I'll take it and I will pull it in and then you didn't have to pull it out
[01:26:07.460 --> 01:26:13.300]  You you would eject it by dragging it to the trash and and it would pop the floppy disk right out
[01:26:13.300 --> 01:26:21.140]  but the fact that when you popped one in the disk just showed up on your desktop and there it was and it looked like
[01:26:21.140 --> 01:26:26.260]  A floppy disk it the icon of the thing that appeared on the desktop was a floppy disk. There it is
[01:26:26.260 --> 01:26:28.260]  It's in your computer mounted
[01:26:29.060 --> 01:26:32.580]  We take that for granted. That was you know a revelation
[01:26:33.460 --> 01:26:39.220]  And it made sense to everybody who used the Macintosh whether they knew what mounting a disk
[01:26:39.500 --> 01:26:41.500]  meant in any technical sense or not
[01:26:41.500 --> 01:26:45.640]  It seems weird that you have to get like a special app and then you know
[01:26:45.640 --> 01:26:50.940]  It only works with certain brand drives and then it doesn't really just appear on your iPad
[01:26:50.940 --> 01:26:54.260]  it's like now you go through the app and then it's in the files app and
[01:26:54.660 --> 01:27:00.780]  It all seems a bit convoluted like and I get it. I'm not saying that Apple should I'm not saying that
[01:27:00.780 --> 01:27:07.660]  That's a mistake because on the other hand the fact that you don't have to worry about storage on an iOS device, you know
[01:27:07.660 --> 01:27:13.300]  You never have to worry that you've taken out the SD card bird all of the data from your notes
[01:27:13.300 --> 01:27:20.500]  App is stored and now your notes app doesn't have that data because the disk the card isn't there or the disk isn't there
[01:27:21.020 --> 01:27:28.100]  But when you do want files from a disk it is it it really does seem like well shouldn't I just get a Macintosh?
[01:27:28.740 --> 01:27:31.220]  right, so I don't know I I
[01:27:31.220 --> 01:27:37.860]  Kind of feel like external storage should show up in the files app and and there is a security argument about that, too
[01:27:37.860 --> 01:27:41.140]  right, there's you know that that you can get like a
[01:27:41.780 --> 01:27:47.260]  You know, there's there's USB thumb drives, you know that that that can be, you know
[01:27:47.260 --> 01:27:52.940]  There's security exploits that you you know, you get like a bad bad USB thumb drive and stick it in your computer
[01:27:52.940 --> 01:27:57.580]  Yeah, you can well that was that whole yeah, the whole thing with the North Korea thing was they were handing out those right?
[01:27:57.580 --> 01:28:03.220]  Those fans. They're handing out USB fans to reporters
[01:28:05.140 --> 01:28:07.140]  People on Twitter were like
[01:28:12.220 --> 01:28:14.700]  Keep keep cool and plug please plug this
[01:28:19.300 --> 01:28:26.220]  So there is a security angle there, but I almost feel like look that's you know, that's your problem Apple, you know, why don't you you know
[01:28:26.220 --> 01:28:27.580]  have
[01:28:27.580 --> 01:28:34.500]  Look at the code path from the USB subsystem and the sandboxing and make sure that there is no
[01:28:34.500 --> 01:28:39.620]  you know that you know that this this can be this can be done securely that you should be able to
[01:28:40.580 --> 01:28:42.580]  feel confident
[01:28:42.860 --> 01:28:49.500]  Plugging a North Korean USB fan into your iPad and not be worried that it's going to you know
[01:28:50.300 --> 01:28:52.260]  Take over your iPad
[01:28:52.260 --> 01:28:57.820]  it kind of I don't know it just seems to I think you're right that it you should be able to plug in external storage on
[01:28:57.820 --> 01:29:01.180]  These devices and have them show up in the files app. Yeah
[01:29:01.180 --> 01:29:06.420]  well, it's just you know, they want to take they want to make the iPad a real pro machine and
[01:29:07.260 --> 01:29:12.860]  That's got to come at some point right because there's you know, and and yeah sure what's what are the people doing?
[01:29:12.860 --> 01:29:13.220]  You know
[01:29:13.220 --> 01:29:19.100]  You can plug the camera right in and take all the images or the video footage right off the camera over
[01:29:19.100 --> 01:29:23.740]  USB C and and and a couple of people and and these aren't even Apple employees Apple had like
[01:29:26.140 --> 01:29:29.540]  Some folks from Adobe I told you, you know, we're there there were you know
[01:29:29.540 --> 01:29:34.060]  a bunch of non Apple people who'd been invited there and and everybody it reiterated
[01:29:35.020 --> 01:29:41.040]  Involving like video and photography that just unprompted they're like and seriously, this is so much faster at importing, you know
[01:29:41.540 --> 01:29:47.700]  Files photos and videos, you know, it really is faster like noticeably faster workflow. That's great
[01:29:47.700 --> 01:29:54.060]  But sometimes it is it's not a camera. It is just a disc or you're working with somebody, you know
[01:29:54.060 --> 01:29:55.340]  Like me and you are out there
[01:29:55.340 --> 01:30:02.140]  You know shooting video and you've got the video on your iPad and you I want to get that file from you
[01:30:03.100 --> 01:30:08.520]  And it's huge, you know, you know drop isn't the way to do it, right, you know
[01:30:09.300 --> 01:30:12.760]  It really does seem like you should be and we have a hard drive, you know
[01:30:12.760 --> 01:30:14.060]  We have an external SSD
[01:30:14.060 --> 01:30:17.820]  You should be able to like drag it to that SSD and then I should be able to plug it in like
[01:30:18.020 --> 01:30:21.940]  Sneaker net is often still the fastest way to move a really big file. Yeah
[01:30:23.260 --> 01:30:27.420]  And it does kind of stick out. Whereas if we were using two MacBooks of any kind
[01:30:27.420 --> 01:30:29.420]  That's exactly what we would do and it would work
[01:30:29.860 --> 01:30:31.860]  Yeah, so, I don't know. I
[01:30:32.300 --> 01:30:34.300]  Don't know where they're going with that. I
[01:30:34.460 --> 01:30:39.020]  Did hear I know another question I got asked is I did not get to try this
[01:30:39.020 --> 01:30:44.860]  I was already out of the hands-on area. So I can't I can't verify this but I asked Apple and they said yes
[01:30:44.860 --> 01:30:47.440]  Is in the previous generation of iPad pros?
[01:30:48.980 --> 01:30:54.380]  You could run two full-screen apps side-by-side on the bigger one the 12.9 inch but the the
[01:30:54.660 --> 01:31:00.880]  10.5 inch one you could run two apps side-by-side but not like 5050 where they're both quote-unquote full-screen
[01:31:01.260 --> 01:31:03.260]  You can do that now in the 11 inch
[01:31:03.260 --> 01:31:09.200]  iPad Pro hmm, which I think is a cooler way to multitask if you're doing that, you know
[01:31:09.200 --> 01:31:11.060]  so you don't have to have one of them in the
[01:31:11.060 --> 01:31:17.240]  What they call it compact view where it's effectively like the width of a phone even though it goes. Yeah, like a really tall skinny phone
[01:31:18.520 --> 01:31:21.800]  is that because you think that's because of the performance or because of
[01:31:23.200 --> 01:31:27.920]  Screen size difference. I don't know. Well, there's a different aspect ratio, right? Yeah
[01:31:27.920 --> 01:31:32.240]  It's slightly wider if you're if you're looking at it in landscape, you know
[01:31:32.240 --> 01:31:35.440]  Whether it's it's the long way, you know, like laptop mode
[01:31:36.200 --> 01:31:42.200]  It is slightly wider. It's got I just watched a developer video where they even said how many pixels it is
[01:31:42.200 --> 01:31:48.900]  It's like I don't know like 140 some pixels extra which is like half an inch. I don't know
[01:31:49.000 --> 01:31:52.440]  It's not real noticeable. I didn't notice it looking at the devices
[01:31:52.440 --> 01:31:57.920]  I only noticed it when I was told afterward that it's a slightly different aspect ratio. I don't know if that's the difference
[01:31:57.920 --> 01:32:03.120]  It doesn't seem like aspect ratio would be the explanation though because the twelve point nine inch one was always the old four to three
[01:32:03.120 --> 01:32:05.120]  Aspect ratio and had it. I
[01:32:05.400 --> 01:32:07.400]  Think it's some kind of performance thing. I
[01:32:07.920 --> 01:32:09.680]  Think that the you know, you know
[01:32:09.680 --> 01:32:14.440]  There was some kind of thing that was faster on the graphically faster on the bigger iPad Pro
[01:32:14.440 --> 01:32:18.800]  And now they both can do it without breaking a sweat, right? I don't know
[01:32:20.480 --> 01:32:23.160]  Trying to think what else it seems like it covers it
[01:32:23.160 --> 01:32:27.000]  It is when it's interesting that there's a thing that came out
[01:32:27.000 --> 01:32:31.120]  I don't I don't know the details on this but it's Stephen Troughton Smith. It seems to think that
[01:32:31.880 --> 01:32:39.680]  The one terabyte iPad pros and only the one terabyte iPad pros now have more RAM that they have six gigabytes of RAM instead
[01:32:39.680 --> 01:32:44.560]  Of four gigabytes of RAM, which is a little interesting. So it's six six compared to four not eight. Okay
[01:32:44.560 --> 01:32:46.040]  I don't know I could be wrong
[01:32:46.040 --> 01:32:51.920]  You have slightly more RAM, but that's kind of interesting and I don't quite get the use case for it and I'm with you
[01:32:51.920 --> 01:32:55.120]  I my iPads I don't need a lot of storage on my iPads. Yeah
[01:32:55.120 --> 01:32:59.440]  So the idea of a one terabyte iPad that seems crazy to me, but I get it that people are using it
[01:33:00.000 --> 01:33:03.140]  Completely. Yeah, you're gonna have you're gonna Photoshop. Yeah
[01:33:03.840 --> 01:33:06.960]  Yeah, that these Photoshop files can be a lot of people are gonna need them
[01:33:06.960 --> 01:33:11.520]  And so I guess if you're really serious about it, you need the more RAM, you know, I don't know
[01:33:12.080 --> 01:33:16.360]  It's it's it is the crazy thing that the crazy thing about these iPads as computers
[01:33:16.360 --> 01:33:23.320]  Is that they just sort of break your mental model of what a personal computer is, right?
[01:33:23.320 --> 01:33:27.240]  So so like the the MacBook Air brand new MacBook Air, it's gonna be super popular
[01:33:27.240 --> 01:33:34.480]  It is obviously gonna be Apple's pop most popular Mac and it's a computer exactly like we've always thought of them and you know
[01:33:34.480 --> 01:33:40.000]  You can get 8 gigs of RAM by default or you can go to 16 gigs of RAM and you know
[01:33:40.000 --> 01:33:44.320]  That's a nice upgrade for the the you know, non pro laptop
[01:33:44.320 --> 01:33:51.000]  The Mac Mini can go up to 64 gigs of RAM, which is a serious serious amount of RAM
[01:33:51.000 --> 01:33:56.760]  That's that's you know, I guess thousands of dollars. It's a lot of you know, that's a lot of RAM for
[01:33:57.160 --> 01:33:59.160]  Yeah, previously
[01:33:59.600 --> 01:34:05.960]  Non pro device, you know, right, right the iPads, you know that traditionally, you know
[01:34:05.960 --> 01:34:11.240]  Apple doesn't talk about RAM and iPads which a is a little weird for a computer, right?
[01:34:11.240 --> 01:34:18.000]  That's weird. Like you wouldn't buy a Mac that you would never buy a Mac if Apple didn't tell you how much RAM was in
[01:34:18.000 --> 01:34:20.000]  It it would just that would just be very strange
[01:34:20.000 --> 01:34:23.880]  but they've never talked about the RAM in iOS devices even though
[01:34:24.080 --> 01:34:29.760]  You can just get an app from the App Store and install it and it'll tell you how much RAM is in the device the apps
[01:34:29.760 --> 01:34:31.640]  No, Apple won't talk about it
[01:34:31.640 --> 01:34:38.760]  But it's so funny to think about the iPad Pro and how many ways it's more performant than the MacBook Air or even MacBook Pro's
[01:34:38.760 --> 01:34:43.840]  And yet it has less RAM way less RAM, which is really weird
[01:34:45.280 --> 01:34:47.200]  It's a very strange thing
[01:34:47.200 --> 01:34:51.400]  It's like just it's almost like an alternate universe version of what a personal computer is
[01:34:51.520 --> 01:34:54.400]  Then how can this thing be faster if it has so much less RAM?
[01:34:55.080 --> 01:35:02.120]  And it makes things like Photoshop very very tricky. I believe I think that the I think the hardest part of Photoshop on iPad
[01:35:02.120 --> 01:35:07.000]  I think I mentioned this last week is is the memory management, you know that the graphics is
[01:35:07.000 --> 01:35:13.800]  Mm-hmm easy because it's better. It's a better GPU CPU isn't constraining it anymore. The display is
[01:35:14.640 --> 01:35:15.920]  wonderful
[01:35:15.920 --> 01:35:21.960]  It's the RAM, you know, and in the demo on the on stage demo they showed yesterday if they said it was a three
[01:35:22.520 --> 01:35:24.080]  three gigabyte
[01:35:24.080 --> 01:35:25.880]  PSD file
[01:35:25.880 --> 01:35:33.160]  They actually told me afterwards that it actually wasn't a PSD file. It was actually a PSD file
[01:35:33.160 --> 01:35:35.440]  I don't even know this. I'm out of the loop on Photoshop
[01:35:35.440 --> 01:35:38.320]  It's a PSD file and that stands for Photoshop big
[01:35:42.080 --> 01:35:44.080]  I'm not making this up, but it's
[01:35:44.960 --> 01:35:50.920]  But it really if it's a three gigabyte file and they open it is plenty for me. I thought that was a great demo
[01:35:50.920 --> 01:35:52.840]  I don't know if you if you noticed this
[01:35:52.840 --> 01:35:58.320]  But I thought it was a really cool demo where it looked like they're editing this little section of a bunch of flowers
[01:35:58.560 --> 01:36:03.920]  Yes, and then and you think that's the whole demo and it's like they go through this thing and then she keeps going out
[01:36:03.920 --> 01:36:08.800]  Yeah, she keeps zooming out and out and out and then it's 3d and then oh, we're animating
[01:36:09.920 --> 01:36:11.920]  Right. Yeah, it was
[01:36:12.440 --> 01:36:16.440]  You know, what's that movie the Christopher Knoll the prestige, you know?
[01:36:17.240 --> 01:36:20.200]  It's like when you're doing a magic trick. It's not enough to do the trick
[01:36:20.200 --> 01:36:22.540]  there has to be the prestige at the end that's like the
[01:36:23.320 --> 01:36:28.820]  kicker that the Photoshop demo on the iPad had that prestige where it's like, oh and by the way, it's
[01:36:29.760 --> 01:36:32.780]  We were only looking at a little tiny corner of it. It's this big
[01:36:32.780 --> 01:36:38.200]  Yeah, and like you said and we're using these layers to do it in 3d and render it in it augmented reality
[01:36:38.760 --> 01:36:40.760]  And the butterflies animate
[01:36:43.400 --> 01:36:47.480]  That was really cool but it really show it look all of us when they zoomed out it's like oh, yeah
[01:36:47.480 --> 01:36:49.900]  That looks like it could be a three gigabyte file
[01:36:50.560 --> 01:36:55.800]  Now I understand but it's you think like well three gigabytes if it has four gigabytes of RAM, you know
[01:36:55.800 --> 01:36:58.880]  You can see how maybe they load the whole document and RAM but it's like, you know
[01:36:58.880 --> 01:37:03.040]  They have to keep the undo stack and right, you know, the it's more complicated. Oh, yeah
[01:37:03.920 --> 01:37:06.440]  right in the application, right it's
[01:37:08.400 --> 01:37:10.400]  And you know you might
[01:37:14.480 --> 01:37:16.860]  Well, which feels like something out of the old days on the Mac
[01:37:19.200 --> 01:37:21.200]  Maybe they're using RAM double-r, right?
[01:37:21.200 --> 01:37:28.560]  Maybe front ram double-r to the iPad. I think there's definitely some it truly advanced computer science going on
[01:37:28.560 --> 01:37:34.360]  Just in terms of memory management to make that work the way it does and it is absolutely not
[01:37:34.580 --> 01:37:39.320]  Surprising in the least that Adobe is is the company doing it, you know that they've got this history of
[01:37:40.560 --> 01:37:46.640]  You know memory management and stuff like that. It's it's truly. Yeah truly impressive. It's nice that flash thing is behind us
[01:37:46.640 --> 01:37:52.680]  Yeah, yeah, isn't it? Great to have is isn't it? Great to have Adobe on the on the right side of of computing
[01:37:52.920 --> 01:37:56.620]  All right, and and to be really excited about Adobe's new products. Yeah
[01:37:59.080 --> 01:38:04.300]  Well, I can't think of anything else that's a good wrap-up, okay, I thought was a fun event, you know, yeah
[01:38:06.160 --> 01:38:07.600]  What else I guess we could watch it
[01:38:07.600 --> 01:38:12.040]  I mean the only the only one weird thing was like they talked about how you know that how great they think it is
[01:38:12.040 --> 01:38:13.640]  That people do all this creative stuff with the Mac
[01:38:13.640 --> 01:38:19.720]  And now we're gonna show you a video about that and it was just like black-and-white pictures of people sitting in front of their Macs
[01:38:20.840 --> 01:38:22.840]  Slideshow, it's like what?
[01:38:23.280 --> 01:38:28.960]  They didn't show anybody actually doing anything. No, that was a cuz I'd it was a little odd
[01:38:29.000 --> 01:38:34.760]  the other thing that I thought was weird about that slideshow of images was how many of them had a glowing Apple logo on the
[01:38:35.000 --> 01:38:39.420]  Whichever. Yeah laptops are going away. That is something that came up yesterday among a couple people
[01:38:39.420 --> 01:38:41.940]  There's a lot of people who are like, you know, I miss the glowing Apple logo
[01:38:41.940 --> 01:38:47.780]  You know, I think everybody does I think Apple knows, you know, but they've they've made the displays
[01:38:47.780 --> 01:38:49.820]  So then I don't I don't think they can do it anymore
[01:38:49.820 --> 01:38:55.660]  Yeah, I threw I had it. I had an old power book that had I had like scrap for parts and it was just sitting there
[01:38:55.660 --> 01:38:57.300]  It's like the aluminum one though
[01:38:57.300 --> 01:38:58.940]  like the one of the last ones and
[01:38:58.940 --> 01:39:03.140]  I just was cleaning my office out the other day and I decided to get finally get rid of it
[01:39:03.140 --> 01:39:07.500]  And I before I did though I pride that pride the lid off and I kept the lid
[01:39:07.500 --> 01:39:10.500]  I was thinking maybe I'll put some LEDs behind this. Yeah
[01:39:10.500 --> 01:39:11.460]  I
[01:39:11.460 --> 01:39:16.060]  That's pretty cool. I guess the other the only other thing to mention are things that didn't get updated
[01:39:16.260 --> 01:39:21.820]  No, no news about IMAX period or I might wear pods. I was hoping for airpods
[01:39:21.820 --> 01:39:26.860]  Yeah, no air pods and no no mention of air power
[01:39:27.700 --> 01:39:29.700]  Yeah
[01:39:29.700 --> 01:39:31.700]  Doesn't exist is
[01:39:32.300 --> 01:39:34.500]  got to be the I
[01:39:34.500 --> 01:39:41.500]  I I don't know what to make of it. I had nobody I couldn't even bring myself to ask about it
[01:39:41.500 --> 01:39:46.220]  I tried a month ago and it was so uncomfortable. I couldn't bring myself again
[01:39:47.420 --> 01:39:54.820]  Because I'm sure the answer didn't change, you know, but I not coming yesterday to me means it is not coming in 2018
[01:39:54.820 --> 01:39:59.660]  I mean, yeah, maybe they're so embarrassed about the airpower thing that they will just put it on sale
[01:39:59.660 --> 01:40:06.940]  You know someday in November and it just appear on that store and they're just don't even want to talk about it
[01:40:06.940 --> 01:40:12.900]  I don't know. They probably should I don't know. I don't know, you know, they won't say and and if there's anybody who you know
[01:40:12.900 --> 01:40:15.940]  At Apple who knows they're they're keeping their mouth shut as far as I can see
