[00:00.000 --> 00:04.520]  We've got rumors to talk about I love rumors. I know this is you know what I was thinking about
[01:18:08.420 --> 01:18:10.420]  So so it's like, you know like
[01:18:10.500 --> 01:18:15.460]  Something's gone wrong and it's like, you know, han's got the goggles on and they're like, they're like welding
[01:18:16.340 --> 01:18:19.700]  Welding the millennium falcon from like return or empire strikes back
[01:18:20.260 --> 01:18:22.260]  That's actually pretty funny. Yeah
[01:18:23.620 --> 01:18:24.740]  Nicely done
[01:18:24.740 --> 01:18:26.740]  You know, that's one of those things I have to re-watch
[01:18:26.740 --> 01:18:32.340]  I haven't I have not re-watched those films in a while at least ever since it was announced
[01:18:32.980 --> 01:18:34.980]  That hey disney's buying
[01:18:35.540 --> 01:18:39.140]  Uh star wars and we're going to reboot the franchise or not reboot
[01:18:39.220 --> 01:18:44.580]  But uh, which I think would be terrible that would be like, you know, that would be like we're going to recast on solo
[01:18:45.700 --> 01:18:49.220]  No, that'd be awful. Uh, but you know relaunch it we're gonna you know
[01:18:49.300 --> 01:18:54.900]  We're we're doing the the trilogy that everybody always wanted to take place after you know, the one that you loved
[01:18:54.900 --> 01:18:56.900]  um
[01:18:57.300 --> 01:19:00.900]  I immediately just stopped watching all of them and I thought i'll just you know
[01:19:01.380 --> 01:19:06.100]  I'll wait and then whenever this movie actually comes out, you know, we'll have like a little family movie weekend
[01:19:06.180 --> 01:19:08.180]  Then we'll watch all the old ones
[01:19:08.820 --> 01:19:10.820]  So i'm excited to do that
[01:19:10.900 --> 01:19:12.900]  including the prequels
[01:19:13.060 --> 01:19:15.620]  Yeah, I think you have to include them. Oh god
[01:19:16.340 --> 01:19:18.340]  I don't know. It's so hard
[01:19:18.340 --> 01:19:22.980]  You know, that's an interesting thing. It's i've said this before on the show where it's i've noticed, you know
[01:19:22.980 --> 01:19:27.300]  And i've i've jonas has been watching them since he was ridiculously early. Um
[01:19:27.940 --> 01:19:28.900]  young
[01:19:28.900 --> 01:19:30.260]  um
[01:19:30.260 --> 01:19:34.180]  He's never been a kid who's you know, he's sort of a very gentle kid in real life
[01:19:34.740 --> 01:19:36.980]  Um, he is not like a you know
[01:19:37.620 --> 01:19:44.980]  Get rammy and roughhouse, you know sort of a kid and so he you know, like dealing with like a violent action movie
[01:19:45.140 --> 01:19:47.860]  If you even even considering star wars is sort of violent
[01:19:48.340 --> 01:19:52.340]  Has never caused him to like act up in ways and it's never you know
[01:19:52.340 --> 01:19:56.580]  He was afraid of the rancor and oh and he didn't like watching the wampa he'd run out of the room for that one
[01:19:56.580 --> 01:20:00.420]  Every time yeah, but he you know, but he could handle that sort of thing too like you like
[01:20:00.420 --> 01:20:02.420]  So if they're like he didn't want to see the wampa
[01:20:03.060 --> 01:20:04.340]  um
[01:20:04.340 --> 01:20:06.900]  But it wouldn't like keep him up at night or make him cry
[01:20:07.140 --> 01:20:09.140]  All it did is when he watched empire strikes back
[01:20:09.220 --> 01:20:12.180]  He would just he knew when it was coming and he just ran out of the room
[01:20:13.060 --> 01:20:17.060]  And then he just sort of wait until he could hear that it was over and then he'd run back in
[01:20:17.540 --> 01:20:21.460]  Yeah, and he was fine. So we let him watch him early the thing I noticed was that
[01:20:21.460 --> 01:20:27.540]  They all blurred together for him as a kid and maybe you know, i'm sure somewhere if he's listening. Syracuse is
[01:20:28.900 --> 01:20:35.140]  Really angry at me that I didn't really strategize this aspect of my fatherhood that I just let him watch what he wanted to
[01:20:36.660 --> 01:20:43.140]  But my theory on that is that I just can't see if if you've got unlimited access to star wars movies that you can watch
[01:20:43.140 --> 01:20:45.140]  In your home on a nice tv
[01:20:45.140 --> 01:20:50.420]  I just couldn't I couldn't bring myself to not let him do it like it would have driven me nuts to
[01:20:50.420 --> 01:20:54.020]  When I was a kid if I could have had all the all the star wars you could eat
[01:20:54.900 --> 01:20:56.740]  To to not be able to do it
[01:20:56.740 --> 01:21:03.060]  So I let him do it and it blurred together and I noticed when he'd play with his friends early like kindergarten and first grade
[01:21:04.900 --> 01:21:10.660]  A it impressed me and I really enjoyed the fact that his his he and his friends were really into star wars
[01:21:10.900 --> 01:21:13.940]  Not quite to the way that you and I were back in the day
[01:21:13.940 --> 01:21:19.460]  You know the way that really star wars was everything to me everything and yeah and you know
[01:21:20.260 --> 01:21:22.260]  77 through 83 or so
[01:21:23.540 --> 01:21:25.540]  It was the only thing that mattered
[01:21:25.540 --> 01:21:28.900]  It's not quite like that, but they were you know, it was more than just you know
[01:21:28.980 --> 01:21:32.260]  Well this week they're in the star wars and the next week they were into something else
[01:21:32.260 --> 01:21:35.540]  They were really into star wars for a while, but it all blurred together for them
[01:21:35.540 --> 01:21:39.540]  Like they just didn't see two two trilogies where one
[01:21:39.540 --> 01:21:43.380]  Was a lot better than another they just see it saw them all
[01:21:43.620 --> 01:21:49.220]  And I found that very odd. Yeah, that is interesting. Hank has never seen the the the prequels
[01:21:49.780 --> 01:21:56.020]  See, you're just like Syracuse. You're probably a better. I mean, I well I started out like that. I started out like no
[01:21:56.020 --> 01:22:00.660]  He's not gonna he's not gonna see them. Um, and then you know, we got through
[01:22:01.540 --> 01:22:02.740]  the
[01:22:02.740 --> 01:22:04.740]  you know, he's so he's seen all the
[01:22:04.740 --> 01:22:11.060]  The original movies a few times. Um, not relentlessly like I have but he's seen them a few times
[01:22:11.060 --> 01:22:13.220]  and then he got really into the clone wars the
[01:22:14.020 --> 01:22:20.580]  Animated yeah, he was and for him. That's really his star wars. I think yeah, but how do you really like that a lot?
[01:22:20.580 --> 01:22:24.900]  So why would you let him watch the the clone wars but not watch the prequels?
[01:22:24.980 --> 01:22:28.740]  I I think the clone wars the animated show is better than the prequels
[01:22:28.740 --> 01:22:35.060]  I I think the clone wars the animated show is better than the prequels. I I in in many ways I agree
[01:22:35.060 --> 01:22:40.820]  But I feel like they're of a piece because it's yeah clearly in terms of the timing, you know
[01:22:40.820 --> 01:22:44.660]  it's it's entirely within the realm of you know, Anakin and and uh,
[01:22:45.460 --> 01:22:47.460]  Obi-wan, you know
[01:22:48.180 --> 01:22:50.180]  Being the buddy cops. Yeah
[01:22:50.820 --> 01:22:56.180]  But so as well so when Clone Wars ended, uh, I thought okay. Well, maybe now
[01:22:56.180 --> 01:22:58.660]  In this lull is the time to watch
[01:22:59.300 --> 01:23:04.580]  Uh the prequels and I got what I got like a fan at it. I thought if i'm going to do this
[01:23:05.460 --> 01:23:09.220]  I'm, at least gonna i'm at least gonna cut out as much jar jar as I possibly can
[01:23:09.620 --> 01:23:14.100]  Um, and so and I offered I said, okay, let's week we can watch the and he said no i'm okay
[01:23:14.660 --> 01:23:17.220]  you realize that this is this is a lot like
[01:23:18.180 --> 01:23:19.620]  It's a lot like
[01:23:19.620 --> 01:23:21.620]  a religious cult
[01:23:21.620 --> 01:23:27.700]  A religious cult right like where you're you're
[01:23:29.700 --> 01:23:33.140]  Using your son to not believe in jar jar. That's right
[01:23:33.940 --> 01:23:37.780]  Well, I don't think I don't think i'm wrong. I know jury in the world would convict me, right?
[01:23:37.780 --> 01:23:44.420]  But imagine imagine how this could play out though over the decades where let's say he does agree to watch with you and you guys watch
[01:23:46.500 --> 01:23:49.700]  Uh the phantom menace but you watch your fan edit cut
[01:23:49.700 --> 01:23:53.140]  And i'm not doubting that that fan edit cut is probably a better picture
[01:23:53.860 --> 01:23:58.740]  And must be it might be a really great experience if you've never seen the the lucas cut
[01:23:59.140 --> 01:24:05.460]  Yeah, but then imagine like 30 years from now where he sees the lucas cut and and he's talking to somebody, you know
[01:24:05.700 --> 01:24:11.700]  Of similar age and they're like remember that jar jar and he's like what the hell are you talking? He's only in it for like five minutes
[01:24:11.700 --> 01:24:13.700]  Why are you real? Why are you really?
[01:24:13.700 --> 01:24:20.420]  Minutes why are you real? Why are you railing against jar chart? He's like in the background and he's not even doing anything
[01:24:22.500 --> 01:24:25.300]  Cut out all of his ridiculous antics
[01:24:26.580 --> 01:24:31.220]  Uh, I saw yeah, but so but so he didn't he didn't want us. He didn't want us. He was he was kind of done
[01:24:31.700 --> 01:24:37.060]  um, and then since like as I thought oh well after the the rebels thing that you know,
[01:24:37.460 --> 01:24:41.460]  I was like, oh he likes the the animated stuff. Maybe he'll watch rebels and now he's he's like no
[01:24:41.460 --> 01:24:44.660]  No, it's like he's moved. It's like he's moved on. Hmm
[01:24:46.100 --> 01:24:49.700]  but he might be he might be getting he might be coming around to the
[01:24:50.500 --> 01:24:55.540]  To the movie though, so i'm hoping yeah, maybe you know, maybe disney might solve this problem for you
[01:24:55.620 --> 01:24:58.420]  but he'll they'll just bombard him with the marketing and
[01:24:59.780 --> 01:25:03.060]  That's right. Yeah and other kids at school too, right? Exactly
[01:25:03.060 --> 01:25:08.580]  I think that I think that might happen as well but also largely partly due to disney like I feel like disney has how to
[01:25:08.580 --> 01:25:13.460]  Do yeah, like it's a good thing disney doesn't try to sell cigarettes. Yeah
[01:25:14.020 --> 01:25:20.420]  He was in uh, yeah, really he was in the hospital, um for a few days. Um, and he's fine now, uh, but uh,
[01:25:20.980 --> 01:25:22.980]  When he was well, he was sick
[01:25:23.140 --> 01:25:25.140]  Um, and this was just like last month
[01:25:25.380 --> 01:25:30.500]  Um, or no this currently still this month, but uh when this airs it will have been last month. Uh,
[01:25:31.140 --> 01:25:32.340]  he
[01:25:32.340 --> 01:25:34.740]  We started watching uh, james bond movies. Oh
[01:25:34.740 --> 01:25:40.020]  Which he had not seen before. Oh, um, and I had offered I think I had offered once or twice before and he was not
[01:25:40.420 --> 01:25:43.620]  You know, he had not he didn't really know enough james bond to be interested
[01:25:44.340 --> 01:25:48.740]  um, but I think one of them just ended up being on the hospital tv and he started watching it and
[01:25:49.140 --> 01:25:51.140]  liked it and so we watched
[01:25:51.620 --> 01:25:53.780]  I think we saw three of the
[01:25:54.660 --> 01:25:56.100]  Pierce Brosnan
[01:25:56.100 --> 01:26:01.540]  And then we watched both of the timothy dalton and a bunch of roger moor that was as far as we that was as far
[01:26:01.540 --> 01:26:02.820]  as we got
[01:26:02.820 --> 01:26:06.980]  um, but he's seen like now, I mean, you know in the past in the span of like
[01:26:08.420 --> 01:26:10.420]  Three weeks he's seen
[01:26:10.420 --> 01:26:13.700]  A great swath of james bond that he had never seen before and he liked him
[01:26:13.700 --> 01:26:17.460]  He thought that and and I think because he was sick. So when we got home
[01:26:18.020 --> 01:26:20.020]  I showed I started showing him
[01:26:20.500 --> 01:26:22.500]  um casino royale
[01:26:23.140 --> 01:26:24.820]  and
[01:26:24.820 --> 01:26:29.240]  I think that it's updated and sort of more realistic
[01:26:29.240 --> 01:26:31.240]  Tone
[01:26:31.240 --> 01:26:35.640]  Was not as comforting to him as like the slow pace of the older
[01:26:36.440 --> 01:26:41.240]  Of the older ones like being sick. He wanted something that you know, he the the
[01:26:42.200 --> 01:26:45.480]  Roger moor running around and pants up to his chest
[01:26:46.200 --> 01:26:48.680]  In the 80s was kind of something that was kind of comforting
[01:26:48.920 --> 01:26:54.280]  Yeah, the roger moor ones and again, they're probably in hindsight and as time goes on they're my least favorite
[01:26:54.280 --> 01:26:59.560]  They're my least favorite. Um, but i'd love them though because they were the new ones when I was a kid
[01:27:00.040 --> 01:27:07.880]  Yeah, and and it's funny because to me as a kid the roger moor ones looked just crackled with newness
[01:27:08.200 --> 01:27:11.320]  like just like an unopened package from
[01:27:12.200 --> 01:27:16.520]  A company, you know like an unopened apple product, you know, like they just seemed new
[01:27:17.160 --> 01:27:20.760]  and the connery ones seemed old like in the way that like
[01:27:20.760 --> 01:27:24.200]  everything in star wars was meant to look old like the millennium falcon like
[01:27:24.680 --> 01:27:29.560]  And it's just ridiculous because it was only a difference of like 10 years, but I could just see the difference
[01:27:29.560 --> 01:27:34.840]  You know, I could see that the suits that connery was wearing aren't in style today, you know
[01:27:34.840 --> 01:27:41.240]  Whatever year 1979 or 80 or whatever. I was watching. I was like it looks so 60s. It looks ancient
[01:27:41.880 --> 01:27:46.120]  Because it just seemed to me like like when I was a kid when I was a 10 year old kid the 60s
[01:27:46.440 --> 01:27:49.320]  Seemed longer ago than they do to me today
[01:27:49.320 --> 01:27:51.320]  Okay
[01:27:52.360 --> 01:27:58.200]  Because when you're a kid your sense of time is so acute and your sense of newness and currency and
[01:27:58.840 --> 01:28:04.200]  Stuff like that and I just love the more ones but even in hindsight now that the more ones look dated
[01:28:04.200 --> 01:28:07.480]  And then I think probably are the most dated of any of them
[01:28:08.040 --> 01:28:11.960]  Because they were like the ones that I feel like were just the most faddish
[01:28:13.480 --> 01:28:16.060]  Yeah, his outfits and a lot of those are just hysterical
[01:28:16.060 --> 01:28:21.260]  Right in the even the early I mean even the earlier ones. Yeah. I mean by the time it gets to the 80s
[01:28:21.340 --> 01:28:23.340]  it's just he's just so old but it's
[01:28:24.540 --> 01:28:31.660]  It's kind of it's kind of painful. I I kind of excuse it because I think the 70s were a really odd decade
[01:28:32.140 --> 01:28:33.740]  where uh
[01:28:33.740 --> 01:28:37.980]  It would have been very difficult for them to to dress him
[01:28:38.700 --> 01:28:41.180]  in a in a more timeless fashion
[01:28:41.180 --> 01:28:45.340]  Like I feel like they you can get away with that and it wouldn't it wasn't it wasn't cool
[01:28:45.580 --> 01:28:49.180]  Yeah, it was so and it was so decidedly uncool that it just couldn't be done
[01:28:49.820 --> 01:28:55.260]  But overall the more ones to me they just go down like they just go down like ice cream on a hot day
[01:28:55.580 --> 01:28:59.340]  It just it just it you don't have to work to get into them at all
[01:29:00.380 --> 01:29:04.780]  Yeah, and they don't ask you to accept anything unpleasant
[01:29:05.900 --> 01:29:09.340]  You know, there's there's you know, like a nasty edge to the connery ones
[01:29:09.340 --> 01:29:11.580]  It's certainly in terms of the content
[01:29:11.660 --> 01:29:16.780]  There's nothing that it's really alarming and they're not particularly violent because of when they were made or at least in terms of
[01:29:17.180 --> 01:29:19.020]  What's actually shown on screen?
[01:29:19.020 --> 01:29:26.220]  But there's a certain nasty undertone to to connery. Yes. Yeah. Yeah and moors, you know, it was
[01:29:26.860 --> 01:29:31.100]  Was much more relaxed. I've always said too like talking about these like one of the things is that with moore
[01:29:31.580 --> 01:29:33.580]  He played it in a way
[01:29:33.980 --> 01:29:35.340]  that
[01:29:35.340 --> 01:29:40.540]  There was a sense that he knew he was james bond and had already read the script and knew that he was going to he
[01:29:40.620 --> 01:29:43.100]  Knew that no matter what predicament he was in at the moment
[01:29:43.980 --> 01:29:47.900]  Hey, I know where the third act ends. I'm in a raft on the ocean with a beautiful girl
[01:29:49.180 --> 01:29:51.180]  You know, it's all going to be okay. Yeah
[01:29:53.180 --> 01:29:54.220]  Like
[01:29:54.220 --> 01:29:59.340]  He just always played it as a guy who had already read the end of the script and knew where this was going
[01:30:00.300 --> 01:30:03.180]  There's still I mean, there's something like there's one of them and I can't remember
[01:30:03.180 --> 01:30:05.660]  I want to say for your eyes only but like where he
[01:30:07.100 --> 01:30:11.580]  He slaps the female. Oh, you know the woman around
[01:30:12.780 --> 01:30:15.900]  And and you know, it's really kind of threatening
[01:30:16.780 --> 01:30:21.260]  To her and then you know, and then of course, you know, they end up
[01:30:23.100 --> 01:30:25.100]  It's like oh come on
[01:30:26.220 --> 01:30:27.900]  In the sack nice
[01:30:27.900 --> 01:30:35.500]  Nice. Yeah, that's our nodes. I don't remember which I they do all they they blur together, but it might be for your eyes only and I
[01:30:36.620 --> 01:30:37.980]  it's
[01:30:37.980 --> 01:30:39.740]  it's a scene that seems
[01:30:39.740 --> 01:30:43.660]  you wouldn't have really thought well you might have it would have you would have thought twice about it, but
[01:30:44.300 --> 01:30:45.980]  It would have felt
[01:30:45.980 --> 01:30:51.420]  Natural for connery's bond to do it and it really felt out of place with roger moore's
[01:30:51.420 --> 01:30:57.020]  Not even not even that roger moore as an actor couldn't do it, but it just didn't go along with
[01:30:57.580 --> 01:30:59.820]  The the rest of how he played the character
[01:31:00.540 --> 01:31:02.540]  right
[01:31:06.540 --> 01:31:10.060]  So just just just be clear here that you've
[01:31:11.500 --> 01:31:14.460]  Your parenting is such that you've never allowed your son
[01:31:16.300 --> 01:31:17.900]  To see the
[01:31:17.900 --> 01:31:21.660]  Yeah, yeah, this is why I draw the line jar jar binks
[01:31:22.460 --> 01:31:24.460]  You've drawn the line. That's too far
[01:31:25.660 --> 01:31:33.340]  James bond slapping one massage misogyny a-okay violent misogyny. Yeah
[01:31:37.180 --> 01:31:41.420]  All right, let me take a break here before we wrap it up I have one more one more sponsor to thank and it's our
[01:31:41.500 --> 01:31:44.700]  Good friends at harry's now. Here's the thing. This is the time of year
[01:31:44.700 --> 01:31:50.700]  I get very stressed because you got to start buying gifts for people. I find gift giving and i'm not joking here
[01:31:50.780 --> 01:31:53.500]  I find it incredibly stressful. I never know what to buy anybody
[01:31:55.500 --> 01:32:00.060]  And I get all stressed out and then I put it off I procrastinate because i'm stressed out and then
[01:32:01.100 --> 01:32:07.100]  Come december 23rd or so. It's just a disaster and I wind up buying everybody's stuff from uh, you know
[01:32:07.800 --> 01:32:09.020]  7-eleven
[01:32:09.020 --> 01:32:11.660]  Uh, i'm i'm really a terrible gift giver. Um
[01:32:11.660 --> 01:32:13.500]  It
[01:32:13.500 --> 01:32:14.780]  Here's an easy solution though
[01:32:14.780 --> 01:32:18.060]  If you can find anybody if you have anybody in your shopping lift who you might want to buy
[01:32:18.540 --> 01:32:25.900]  Like a harry's shaving kit for it's a great idea. It is really nice. It's great in every way because a it's a high quality product
[01:32:26.540 --> 01:32:33.740]  B it comes in great packaging so it looks nice and then you look like somebody who gives thoughtful well-designed stylish stuff
[01:32:34.300 --> 01:32:36.620]  uh and see it's really really
[01:32:36.620 --> 01:32:41.760]  Remarkably competitively priced way lower than shaving stuff from Gillette or anything like that
[01:32:43.200 --> 01:32:46.240]  So you got like a dad a brother a husband
[01:32:47.120 --> 01:32:52.400]  A boyfriend any kind of uh, maybe like even if your work has like a secret santa type thing
[01:32:52.480 --> 01:32:55.600]  Just go to harrys.com and check out their shaving sets. Um
[01:32:56.800 --> 01:32:58.560]  And if you don't have one yourself, you could do that, too
[01:33:00.080 --> 01:33:05.200]  They sent me their holiday set. They've got this holiday set and it's great
[01:33:05.200 --> 01:33:07.120]  It's great. I actually
[01:33:07.120 --> 01:33:12.480]  hadn't had a new harry's kit for years because they sent me the first one years ago when they first started sponsoring the show and
[01:33:12.480 --> 01:33:18.240]  I still have that same original harry's uh handle which still looks brand new
[01:33:18.800 --> 01:33:21.920]  uh, all i've ever done from them is just keep buying new blades because
[01:33:23.040 --> 01:33:27.600]  That's all i've ever needed to replace. Well, they sent me this harry this uh holiday set just so I could see it
[01:33:27.680 --> 01:33:29.680]  So I know what i'm talking about
[01:33:29.680 --> 01:33:36.640]  Uh, and it's great. It is everything I like about harry's. It's a great handle great blades comes with some shaving cream
[01:33:37.120 --> 01:33:39.120]  Uh in a really really
[01:33:39.260 --> 01:33:43.040]  Gorgeously designed package again. I've said this many times before and I mean it
[01:33:43.120 --> 01:33:48.800]  It's the sort of packaging where I the pack rat in me hates to throw it out because it is so nice
[01:33:49.040 --> 01:33:54.000]  And it's even just little things like when you open their stuff. You don't have to like rip it open to do it
[01:33:54.000 --> 01:34:00.880]  it's all nice folding boxes that fold back together and it just makes you not even want to throw away the packaging go to
[01:34:01.840 --> 01:34:09.380]  Harry's.com remember my code talk show that'll save you five dollars off your first order and if you're doing this for the holidays
[01:34:09.840 --> 01:34:11.520]  They've got free
[01:34:11.520 --> 01:34:14.720]  Shipping and that ends on december 10th
[01:34:14.960 --> 01:34:19.840]  So as I speak right now that gives you about a week and a half half so just act now
[01:34:19.840 --> 01:34:23.680]  Um, you'll save on shipping. It'll get here. Uh,
[01:34:25.520 --> 01:34:30.000]  On time you don't have to worry about it and then you'll have the peace of mind and and just one less
[01:34:30.160 --> 01:34:35.680]  Uh item of gift giving stress on your mind. So just remember that free shipping until december 10th
[01:34:36.400 --> 01:34:38.160]  Uh 2015
[01:34:38.160 --> 01:34:40.160]  So my thanks to harry's
[01:34:40.320 --> 01:34:42.400]  Uh, what else we got we got to wrap it up
[01:34:43.360 --> 01:34:48.400]  Seems like I I think I I think I was actually thinking of the man with the golden gun just to be clear
[01:34:48.400 --> 01:34:52.800]  Yeah, you know what now that you say that that makes sense that does make and and uh the one
[01:34:53.200 --> 01:34:56.320]  What was the other one I mentioned for your eyes only is the one that looks?
[01:34:57.120 --> 01:34:59.920]  Is looks like it has incredibly cheap production values
[01:35:00.560 --> 01:35:03.280]  Yeah, I think that was one I get that's the cheesiest of them. Yeah
[01:35:04.160 --> 01:35:09.360]  so the man with the golden gun ends with a climactic fist fight between roger moore and
[01:35:11.280 --> 01:35:13.760]  Herve villages who was who was uh
[01:35:14.480 --> 01:35:16.160]  a little person
[01:35:16.160 --> 01:35:21.040]  Right james bond chasing a little person around the the master bedroom on a yacht
[01:35:21.040 --> 01:35:26.400]  it's it's also got see that one has has not only does it have misogyny and it has like
[01:35:27.200 --> 01:35:29.200]  Racism played off for laughs
[01:35:29.760 --> 01:35:35.620]  Um because it's got that that southern sheriff guy in like thailand
[01:35:36.960 --> 01:35:40.080]  Right. Yeah, and some of the things that he says are just awful
[01:35:40.080 --> 01:35:44.960]  Oh god really bad, it's just terrible and
[01:35:46.400 --> 01:35:49.200]  That was an odd decision to bring that guy back because he's
[01:35:50.800 --> 01:35:56.640]  I guess people really the racist southern sheriff was so popular, right?
[01:36:00.320 --> 01:36:03.600]  Let's bring him back again. What was he in? What was the first one he was in?
[01:36:03.680 --> 01:36:06.960]  It was the the one with the paul mccartney theme song. Uh, uh
[01:36:06.960 --> 01:36:10.080]  Uh live and let die. Yeah, yeah and let die
[01:36:11.120 --> 01:36:16.480]  That they had to bring him back who they've brought back when they brought people back is always it's always interesting
[01:36:17.200 --> 01:36:19.200]  I can't believe you don't have star wars tickets
[01:36:20.080 --> 01:36:22.080]  i'm, probably gonna regret that but
[01:36:22.560 --> 01:36:24.560]  I'm regretting it already actually
[01:36:25.920 --> 01:36:30.720]  Um anything else trying to think if there's any other news this week, I don't really think so a little slow
[01:36:30.720 --> 01:36:33.280]  Did you read uh, did you see the uh, frasier spears?
[01:36:34.320 --> 01:36:35.280]  post
[01:36:35.280 --> 01:36:41.440]  No, what was it on ipad pro ipad pro? Yeah. Yeah. What do you say? Uh,
[01:36:42.160 --> 01:36:43.920]  let me uh
[01:36:43.920 --> 01:36:45.920]  Let me pull it up here
[01:36:46.480 --> 01:36:48.720]  Can the macbook pro replace your ipad?
[01:36:51.600 --> 01:36:55.520]  It's very clever. Oh, that's that's I can tell where he's going
[01:36:56.400 --> 01:36:57.680]  Yeah
[01:36:57.680 --> 01:36:59.680]  The rest of it basically goes
[01:36:59.760 --> 01:37:01.360]  along those lines
[01:37:01.360 --> 01:37:06.880]  Oh, I should send i'm gonna put this in the show notes, too. I don't I forget if I link to this on my site or not
[01:37:07.120 --> 01:37:12.400]  sometimes it's like when I have something to link to I forget if I ever get to it or not if it's not real important but
[01:37:12.400 --> 01:37:14.400]  there was a uh
[01:37:16.080 --> 01:37:20.320]  This sounds like it's exactly the same sort of thing. It's a review of a
[01:37:21.280 --> 01:37:24.240]  gasoline powered internal combustion engine car
[01:37:24.240 --> 01:37:33.680]  From the perspective of a tesla owner. Oh, my god. It is so great gas car. I don't know
[01:37:33.680 --> 01:37:36.880]  I'll put it in the show notes so you can find it there. Okay
[01:37:37.760 --> 01:37:41.760]  Uh, this sounds like it's of a similar angle, which is kind of genius
[01:37:43.760 --> 01:37:45.760]  I mean I just you've seen a lot of
[01:37:46.480 --> 01:37:52.480]  Posts about I mean particularly because the things that tim cook said about whether or not an ipad pro can be used for serious work
[01:37:52.480 --> 01:37:57.360]  And you've probably discussed this many times but um
[01:37:59.440 --> 01:38:06.080]  It seems it seems like that was something that we said a long time ago and people are still trying to make this an argument
[01:38:07.840 --> 01:38:14.320]  If you're an artist note taker or teacher you're going to really struggle without the native ability to use an apple pencil on the screen
[01:38:17.360 --> 01:38:21.200]  Oh, that's good, that's really good and how are you going to use it standing up you can't
[01:38:21.200 --> 01:38:23.760]  It's very difficult to use the macbook pro while standing
[01:38:26.720 --> 01:38:29.200]  Downright dangerous to use when when walking around
[01:38:32.000 --> 01:38:38.000]  If you are a road warrior the macbook pro's total lack of cellular connectivity options would be a serious hindrance to a proud
[01:38:41.520 --> 01:38:47.200]  That's really good, oh, all right, that's that I don't think there's anything else
[01:38:47.200 --> 01:38:49.200]  There's anything else
[01:38:51.280 --> 01:38:53.280]  Unless you can think of something no
[01:38:54.160 --> 01:39:00.240]  Let's talk movies for another hour. Yeah. No, maybe not. Maybe next time. Okay next time. Uh
[01:39:01.520 --> 01:39:04.320]  John molts people can get all the molts they want. Uh
[01:39:05.440 --> 01:39:06.720]  on twitter
[01:39:06.720 --> 01:39:09.520]  And then some that's uh at molts
[01:39:10.560 --> 01:39:14.080]  And then they can see your uh, very fine website
[01:39:14.080 --> 01:39:21.360]  Very nice. Very nice website. Very also. It's also very fine. But it's but it's mostly very nice website at verynicewebsite.net, right?
[01:39:23.120 --> 01:39:28.240]  And uh your podcasts your regular podcasts are I do 48 podcasts
[01:39:29.120 --> 01:39:31.120]  You know what snell's got you beat?
[01:39:31.200 --> 01:39:35.600]  Oh, yeah, no snell. There's no there's no competing with snell. I've got a theory. I wanted to bring it
[01:39:35.600 --> 01:39:39.760]  Oh, he was just on the show and I thought about it and I just didn't want to I don't want to make him uncomfortable
[01:39:39.760 --> 01:39:44.160]  but I did it has occurred to me that snell might be a uh,
[01:39:44.640 --> 01:39:46.640]  Remember that movie the prestige?
[01:39:47.360 --> 01:39:52.320]  Uh, yeah. Yeah, and I kind of don't want to spoil it for anybody who hasn't watched the prestige
[01:39:52.320 --> 01:39:55.200]  But i'll just say that I haven't seen it in a while so i'll have to refresh my memory
[01:39:55.440 --> 01:40:00.480]  Yeah, but I think it might be a prestige type scenario if you know what I mean. Oh, okay
[01:40:01.920 --> 01:40:05.920]  It'll make sense to people who've seen the prestige. Okay. Okay, or should I just spoil it?
[01:40:05.920 --> 01:40:10.080]  Good. Well, I can't no you're not gonna do it. No
[01:40:11.120 --> 01:40:15.760]  All right, well then I won't yeah, do you know what though? You don't want you don't want star wars spoilers people don't want this
[01:40:16.320 --> 01:40:21.040]  Prestige spoilers, right? Uh, I do think I I should say this before I wrap up
[01:40:21.040 --> 01:40:24.880]  I keep forgetting to do stuff like this a lot of times. I want to tell people who listen to show
[01:40:24.880 --> 01:40:28.880]  I don't want to talk to you. I get so caught up talking to the guests that I forget to talk to the audience
[01:40:28.880 --> 01:40:31.040]  I want to talk to the audiences for a second and just say
[01:40:31.680 --> 01:40:33.120]  that uh
[01:40:33.120 --> 01:40:38.720]  I'm thinking about talking about specter on an upcoming show and it's not going to quite be the old way that it was with
[01:40:38.720 --> 01:40:42.000]  Dan where we really do like a point-by-point review of the movie
[01:40:42.000 --> 01:40:45.360]  But I just stuff I want to talk about it with with that and I haven't talked about
[01:40:46.240 --> 01:40:48.240]  Skyfall either
[01:40:49.280 --> 01:40:54.000]  But I might and so if you're thinking about you know, if you want to listen to it while it's fresh
[01:40:54.000 --> 01:40:58.960]  You should don't be in your and you've been procrastinating on going to the theaters to see specter
[01:40:58.960 --> 01:41:03.280]  You should stop and and you should your homework for the talk show is to go see specter
[01:41:04.080 --> 01:41:09.200]  Okay, I'll have to do that and then no one will be mad when I actually do it and then they they
[01:41:09.920 --> 01:41:12.160]  They can't is it gonna is it gonna be with jonas?
[01:41:14.080 --> 01:41:18.720]  I haven't decided that's a possibility. I mean I did go see it with jonas. It's a possibility
[01:41:18.720 --> 01:41:23.440]  I haven't decided what to do. It's got to be something different. That would certainly be different, but that would that would definitely be different
[01:41:24.880 --> 01:41:27.200]  Not unprecedented he's been on the show before yeah
