[00:00.000 --> 00:02.000]  Don't even know where to start. What do you want to start with?
[01:43:06.500 --> 01:43:10.500]  Bring it up to parity with last year's or this year's iphone or ipad
[01:43:10.500 --> 01:43:15.140]  Then that becomes a very maybe a more expensive device and we've seen before that becomes a really interesting device
[01:43:15.460 --> 01:43:20.820]  And you know just in terms it's crazy and they do these comparisons as they've gone to retina screens where they show
[01:43:21.300 --> 01:43:23.300]  Like what a 1080p
[01:43:23.300 --> 01:43:30.180]  Um tv pixel for pixel looks like on a retina 5k imac or something like that
[01:43:30.500 --> 01:43:35.860]  And you see oh my god, the 1080p tv is like just a tiny little rectangle in the corner. Um
[01:43:38.020 --> 01:43:43.220]  I mean you could do like side by side 1080p on a retina 5k. My mac, right? I'm pretty sure yeah
[01:43:46.020 --> 01:43:48.180]  Before you could do four of them and still have room for your palettes
[01:43:48.180 --> 01:43:54.260]  So the ridiculous thing is that a new apple tv to run a 1080p tv
[01:43:54.900 --> 01:44:01.700]  Is pushing way fewer pixels than uh an iphone 6 or 6 plus like it's just not even breaking a sweat
[01:44:02.180 --> 01:44:06.580]  In terms of that in terms of what they could get away with, you know at a cost efficient level
[01:44:08.180 --> 01:44:12.100]  So i'm really excited to see that to see what they do see what the input methods are
[01:44:13.300 --> 01:44:14.660]  and to see
[01:44:14.660 --> 01:44:16.660]  What kind of sdk they're giving?
[01:44:16.660 --> 01:44:18.260]  They're giving to us
[01:44:18.260 --> 01:44:23.300]  You know, that's the super interesting thing and I think you know, um, the the platform technologies group under johnny
[01:44:23.300 --> 01:44:26.980]  Suruji, the other johnny at apple, I think never gets the credit they deserve
[01:44:26.980 --> 01:44:33.380]  But if you look at something like the apple, um, the ipad air 2 that machine is ludicrously overpowered for what you can do on it
[01:44:33.380 --> 01:44:35.380]  That's got an a8x processor
[01:44:36.020 --> 01:44:38.660]  A lot of companies companies that make money off selling chips
[01:44:38.740 --> 01:44:43.140]  It's not in their best interest to move too fast because they want to get as much money as they can for every generation of chip
[01:44:43.140 --> 01:44:46.420]  Apple could care less so they just let these guys run as fast as they can
[01:44:46.660 --> 01:44:49.540]  They don't say oh the a7 is good enough. We'll use that for two or three years
[01:44:50.180 --> 01:44:55.060]  They don't know you can fit an extra core do it. You can fit an extra more gpu's do it and there
[01:44:55.620 --> 01:44:59.540]  I think for a while ios the software was perhaps ahead of the hardware
[01:44:59.540 --> 01:45:04.100]  But I think we've entered an age now where I don't even know what you do with the power in an ipad, too
[01:45:04.100 --> 01:45:05.700]  I don't think anything
[01:45:05.700 --> 01:45:07.380]  Uh, maybe a high-end game taxes a little bit
[01:45:07.380 --> 01:45:12.020]  But I don't think anything on ios taxes it and if you start putting that sort of power on an apple tv
[01:45:12.020 --> 01:45:16.660]  I don't outside of an sdk. I don't you don't need that to run hbo now
[01:45:16.740 --> 01:45:22.660]  So I think what they start doing both with the ipad going forward and with apple tv's so start answering the questions of
[01:45:23.460 --> 01:45:25.700]  Now that you have all the silicon, what do you run on it? Yeah
[01:45:26.100 --> 01:45:31.700]  Can I tell you what my dream feature for apple tv would be and i'm ripping it right off from my pal. John, syracuse
[01:45:32.420 --> 01:45:38.420]  Uh, I don't know if you do listen to the uh, the accidental, uh tech podcast. Absolutely. It's got uh, john for casey
[01:45:38.420 --> 01:45:40.420]  Oh
[01:45:42.020 --> 01:45:45.940]  Oh, yeah, all right, I got you I got you the other guy the moderator. Yeah the other guy
[01:45:46.020 --> 01:45:50.500]  Um, so syracuse had a rant a few episodes ago, and I know it's a recurring thing for him
[01:45:50.500 --> 01:45:52.500]  But his thing is you're watching a stream
[01:45:53.140 --> 01:45:55.140]  Or a video or whatever
[01:45:55.220 --> 01:45:57.220]  And you go to fast forward
[01:45:57.860 --> 01:45:59.060]  uh
[01:45:59.060 --> 01:46:02.340]  Or you pause for too long and then when you come back it's back at the beginning
[01:46:02.580 --> 01:46:03.220]  Yeah, right
[01:46:03.220 --> 01:46:09.060]  Like you're watching a netflix stream and you just want to like I understand that if it's streaming rather than completely download
[01:46:09.140 --> 01:46:12.900]  I'm, which it's like you just go listen to the episode of atp or syracuse arena
[01:46:12.900 --> 01:46:17.140]  But I just i'm completely in agreement with him if I want to fast forward
[01:46:17.780 --> 01:46:18.740]  uh
[01:46:18.740 --> 01:46:21.060]  A stream just show me, you know
[01:46:21.460 --> 01:46:26.580]  Uh thumbnails as it goes by but make sure that the time on even just if you just move the timeline
[01:46:26.820 --> 01:46:31.860]  And the scrubber and the timeline and don't even show me anything visually just let me see the timeline and pick
[01:46:31.860 --> 01:46:36.020]  And if I say I know I just want to go back two minutes and I just go back just
[01:46:36.420 --> 01:46:41.540]  Show the timeline animating for two minutes and then when I stop two minutes later and hit play
[01:46:42.660 --> 01:46:45.220]  If you need a second or two to catch up on the stream fine
[01:46:45.620 --> 01:46:52.500]  But make sure that that's where you start and the fact that so many streaming things on everything i've ever tried
[01:46:53.140 --> 01:46:55.140]  Don't work that way drives me nuts
[01:46:55.140 --> 01:47:02.500]  And it's even worse because like uh syracuse. We've been a tivo house since forever. I think I got a tivo
[01:47:03.460 --> 01:47:05.460]  in year 2000 when I
[01:47:06.340 --> 01:47:07.780]  my wife and I
[01:47:07.780 --> 01:47:12.340]  when I was working at barebone software, we went over rich siegel's house and he had a tivo and
[01:47:13.060 --> 01:47:15.780]  It we immediately went out the next day and bought a tivo
[01:47:15.780 --> 01:47:16.980]  We were like, this is the greatest thing ever
[01:47:16.980 --> 01:47:22.500]  But the thing with tivo is when you fast forward it always just fast forwards and when you rewind it always rewind
[01:47:22.500 --> 01:47:25.060]  Rewind and it always just starts where you want to start
[01:47:25.540 --> 01:47:30.180]  And you never have this problem and I know that's because tivo has downloaded everything to a hard drive in the box
[01:47:30.420 --> 01:47:34.520]  But the simple fact is that with tivo you can fast forward rewind
[01:47:35.220 --> 01:47:42.340]  Skim, you know scan whatever you want to call it backwards forwards jump forwards 15 minutes at any time and it just works
[01:47:42.660 --> 01:47:49.380]  And I swear to god if I have apple tv could just do that for stuff it that enough would sell me on it
[01:47:49.380 --> 01:47:52.740]  Yep, it's sort of like the original iphone when you scroll safari
[01:47:52.740 --> 01:47:54.660]  They didn't try to render the interface and slow you down
[01:47:54.660 --> 01:47:58.100]  Yeah, but you get where you were going and then filled it in behind you. Yes, that's what I want
[01:47:58.180 --> 01:48:01.540]  That's exactly what I want with, you know, like stream scanning
[01:48:02.740 --> 01:48:04.020]  And not to be a dick about it
[01:48:04.020 --> 01:48:08.980]  But also like I know that whatever content deal has been delaying or at least influencing the apple tv releases
[01:48:09.140 --> 01:48:11.540]  I'm not going to get that in canada anyway, so just ship me the hardware
[01:48:12.500 --> 01:48:14.500]  I never thought about that. It's sad
[01:48:14.820 --> 01:48:16.820]  God that sucks. Um
[01:48:16.820 --> 01:48:20.580]  Well, you'll still get the uh, I still think I think apple could do a better job
[01:48:20.660 --> 01:48:27.060]  Even with their own content the itunes content that you do get in canada and i'd really like to see them focus on that
[01:48:27.440 --> 01:48:29.620]  experience and put the sort of
[01:48:30.260 --> 01:48:37.540]  It's the comparing it to scrolling on the iphone is exactly right like obviously right from the get-go when when the software was
[01:48:37.780 --> 01:48:43.320]  Way more ambitious than the hardware could support they still focused on making sure the experience was responsive
[01:48:43.320 --> 01:48:46.040]  And that even if you had to wait to catch up at least you
[01:48:46.440 --> 01:48:51.240]  It wasn't like if you scrolled too far down on the web page all of a sudden it snapped you to the top
[01:48:51.640 --> 01:48:55.800]  Which would be make you mad but which happens with streaming stuff all the time
[01:48:56.920 --> 01:49:01.800]  And you know, uh, there's super smart engineers working on apple tv and maybe there were some frustrations
[01:49:01.800 --> 01:49:07.080]  Maybe there were some false starts, but it's they've had a long time now and it feels like there's a big technology gap
[01:49:07.080 --> 01:49:12.040]  That's going to help with performance and all and things are smarter now. So hopefully a lot of that will get rectified
[01:49:12.040 --> 01:49:17.400]  Yeah, my my you know, and again not to put too much on them because who knows maybe it'll be an underwhelming announcement
[01:49:17.400 --> 01:49:18.840]  And i'm not going to hold it against them
[01:49:18.840 --> 01:49:23.800]  But I will just say knowing that there are some really smart people who've been working on it for a while
[01:49:24.360 --> 01:49:29.800]  And that some of the whole lip if not all of it a lot of it has been content negotiation and figuring out what we're going
[01:49:29.800 --> 01:49:33.640]  To do in terms of service wise and it was external that it's possible that
[01:49:34.280 --> 01:49:38.920]  The internal team is really kind of might be on the you know, be able to to do like
[01:49:38.920 --> 01:49:42.760]  To do like it's like a 2.0 version of whatever it is that they were
[01:49:43.160 --> 01:49:46.200]  Going to if they might have shipped two years ago that they would have shipped then
[01:49:46.280 --> 01:49:48.620]  You know that they're already at like a next generation
[01:49:49.160 --> 01:49:50.440]  version of it
[01:49:50.440 --> 01:49:54.680]  And there's so much in ios 8 that they're not for example last year. We almost had no itunes announcements
[01:49:54.680 --> 01:49:58.840]  I can I can't I don't think I can remember very many at all and the ones we did get like itunes radio
[01:49:59.000 --> 01:50:02.920]  They never propagated because the beats merger effectively changed that whole strategy
[01:50:03.080 --> 01:50:06.360]  But we don't have continuity for itunes or for any form of media yet
[01:50:06.360 --> 01:50:10.920]  We can't just get up with the playlist playing on our mac just transfer it to our iphone and keep walking or
[01:50:11.080 --> 01:50:13.080]  If we're watching something on the apple tv and we want to go to bed
[01:50:13.080 --> 01:50:17.340]  We can't just pick up our ipad and you can go manually and chase after the functionality
[01:50:17.560 --> 01:50:20.120]  The way you used to have to do with productivity stuff on ios
[01:50:20.200 --> 01:50:23.180]  But it's not yet of that age and I think this is a huge opportunity
[01:50:23.560 --> 01:50:26.600]  and I don't know how many specific information about whether they're going to do it now or not, but there's
[01:50:26.760 --> 01:50:30.840]  A lot of stuff that they can just do to catch up and bring all this stuff forward that I think would be really interesting
[01:50:31.240 --> 01:50:35.400]  yeah, I wonder how some of the continuity stuff could work and with like
[01:50:35.400 --> 01:50:39.640]  A little bit of proximity awareness, you know, like how much easier could they make?
[01:50:40.840 --> 01:50:42.120]  you know
[01:50:42.120 --> 01:50:48.360]  Airplay by like I already know you're in the living room and you're watching a video
[01:50:49.240 --> 01:50:54.440]  And you know, maybe the apple tv could get ready to receive, you know
[01:50:54.920 --> 01:50:57.960]  The video so that the handoff happens much quicker in advance
[01:50:58.760 --> 01:51:01.640]  I don't know if you've played with handoff on the on the apple watch very much
[01:51:01.640 --> 01:51:07.960]  No, I actually haven't done handoff on the watch that much it's interesting because there's there's some collision right now because I have a mac
[01:51:07.960 --> 01:51:13.560]  And I have an iphone and I have my apple watch and you can hand off messages or mail or any of that kind of stuff
[01:51:13.640 --> 01:51:16.280]  But my my mac is broadcasting too
[01:51:16.280 --> 01:51:21.480]  So i'll pick up my iphone and i'll see the safari icon from my mac, but then i'll change windows then all of a sudden
[01:51:21.480 --> 01:51:25.000]  I'll see the messages icon from my watch and that sort of thing
[01:51:25.000 --> 01:51:28.840]  I think they're going to have to figure out too because now we're not going to just have an iphone and an ipad
[01:51:28.840 --> 01:51:34.280]  But you have the mac and the watch and maybe the apple tv and who get who gets that slot on the on the lock screen
[01:51:34.280 --> 01:51:36.280]  Or in the dock. Yeah
[01:51:36.280 --> 01:51:41.480]  All right. Let me uh, take one last break here and thank our final sponsor and then uh,
[01:51:41.480 --> 01:51:46.920]  We'll come back and wrap up the show with with our final thoughts. Um, but our last sponsor and I am
[01:51:48.120 --> 01:51:51.880]  Positively delighted to have them back. It's our good friends at harry's
[01:51:52.920 --> 01:51:55.480]  Now you guys know harry's harry's makes premium
[01:51:55.480 --> 01:52:00.280]  Men's shaving products everything from the handles to the razors to the creams
[01:52:01.640 --> 01:52:03.640]  Anything you need
[01:52:04.520 --> 01:52:11.240]  Really great stuff really great focus on quality design a sort of timeless design
[01:52:11.720 --> 01:52:17.000]  That isn't gimmicky. It doesn't look like a droid ad from verizon. It just looks like a nice classy
[01:52:17.720 --> 01:52:21.160]  Handle for a razor a nice beautiful box
[01:52:21.160 --> 01:52:26.120]  Of razor blades, uh, and here's the thing they're by cutting out the middleman
[01:52:26.360 --> 01:52:31.080]  They make them they package them and then they sell them direct to you
[01:52:31.320 --> 01:52:38.040]  So you're not going through some kind of distributor and then distributor puts them in drugstores and then the drugstore sells them to you
[01:52:38.040 --> 01:52:41.640]  And it's marked up all along the way and when you're in the drugstore
[01:52:41.960 --> 01:52:47.720]  Because people shoplift this stuff you've they've got them behind a glass thing and you've got to hail down a clerk and then they
[01:52:47.720 --> 01:52:51.800]  Have to unlock the thing and then you pick it out and then they won't even let you take them
[01:52:51.800 --> 01:52:53.800]  They like walk you to the counter
[01:52:54.040 --> 01:52:59.400]  What a pain in the ass you go to harry's you sign up you pick the one you want you pick the starting kit you want
[01:52:59.880 --> 01:53:03.480]  And a couple of days later. Boom the thing arrives in the mail
[01:53:04.200 --> 01:53:10.840]  And they by cutting out the middleman their prices are just terrific. So just for example
[01:53:10.840 --> 01:53:16.440]  Uh, here's the thing the blades cost like two dollars or less per pack depending on what you do
[01:53:16.440 --> 01:53:20.120]  So for 15 bucks you get uh, you get a pack of eight
[01:53:20.760 --> 01:53:27.000]  You can't get a 15 pack of like Gillette high-end blades. Uh, I mean an eight pack for 15 bucks
[01:53:27.000 --> 01:53:30.840]  You know, they're like 32 dollars or something like that and that's even on amazon
[01:53:31.960 --> 01:53:36.680]  If you go if you buy 16 at a time, it's only 25 bucks. You only get a couple of bucks
[01:53:36.680 --> 01:53:42.840]  If you go if you buy 16 at a time, it's only 25 bucks. You're only paying a dollar 50 per blade cartridge
[01:53:43.000 --> 01:53:46.520]  and these are the type of cartridges, you know, there's four blades on the thing and
[01:53:47.800 --> 01:53:53.480]  You know a strip at the top to keep it comfortable comes in beautiful packaging makes you feel really good about it
[01:53:55.160 --> 01:53:57.160]  Really really cool stuff
[01:53:57.800 --> 01:54:01.720]  They also have things where you can sign up once you're a happy customer
[01:54:01.880 --> 01:54:04.840]  You can tell them how often you shave how often you go through stuff
[01:54:04.840 --> 01:54:10.040]  You can sign up get more or less like a subscription and blades just show up on a regular basis
[01:54:10.040 --> 01:54:12.120]  So you don't even have to remember to reorder
[01:54:12.840 --> 01:54:13.800]  but
[01:54:13.800 --> 01:54:17.720]  To get started before you know, you're not going to subscribe before you know how good this stuff is
[01:54:18.200 --> 01:54:21.240]  All you do is you go there you take a look around and you can get these sets
[01:54:21.240 --> 01:54:23.240]  They've got one called the truman set
[01:54:23.640 --> 01:54:28.200]  Gives you some shaving cream or gel a handle three blades
[01:54:28.840 --> 01:54:31.720]  Everything you need to get started 15 bucks. That's it
[01:54:31.720 --> 01:54:37.080]  They've got the winston set same type of stuff same three things except the blade is made out of
[01:54:37.560 --> 01:54:44.200]  Steel instead of plastic really cool stuff and then here's something else timing wise exactly. It's a great idea
[01:54:44.520 --> 01:54:49.320]  It's called the father's day shave set comes in a beautiful box
[01:54:49.800 --> 01:54:53.000]  You get to pick between foaming gel or shave cream
[01:54:54.600 --> 01:54:58.200]  It gives you everything you need to get started with harry's and
[01:54:58.200 --> 01:55:04.440]  Harry's in a just the box alone looks like it's worth it. It's the whole thing is only 40 bucks
[01:55:06.600 --> 01:55:08.360]  Really really great stuff
[01:55:08.360 --> 01:55:12.920]  Again, a no-brainer. I know it seems like a you know, like a it's like getting your dad a tie
[01:55:13.000 --> 01:55:15.880]  It's right out of the central cliche, you know get your dad a shaving kit
[01:55:15.880 --> 01:55:21.320]  But this is so nice and it's so nicely designed. I say go retro and do it. It is a great idea
[01:55:21.400 --> 01:55:23.400]  How can you go wrong with it?
[01:55:24.440 --> 01:55:26.600]  Really really cool stuff. I encourage you to go and check it out
[01:55:26.600 --> 01:55:30.760]  You just see that just the box alone looks like it's worth 40 bucks. Don't know how they these guys do it
[01:55:31.400 --> 01:55:32.920]  um
[01:55:32.920 --> 01:55:34.920]  Where do you go to find out more?
[01:55:35.080 --> 01:55:37.080]  Go to harrys.com
[01:55:38.580 --> 01:55:40.600]  Harrys.com
[01:55:40.600 --> 01:55:42.600]  And use the code talk show
[01:55:43.480 --> 01:55:48.040]  No, the just talk show and on your first order you will save 10
[01:55:48.040 --> 01:55:55.880]  percent, uh, so my thanks to harry's go there check them out get your uh, dad your husband your father
[01:55:57.160 --> 01:56:00.040]  Anybody you want a father's day shaving kit really really great stuff
[01:56:00.760 --> 01:56:02.760]  My thanks to them
[01:56:03.400 --> 01:56:05.720]  You know what I was wrong it's not 10 you save five bucks
[01:56:05.880 --> 01:56:09.240]  But anyway, that's what you save five bucks at checkout on your first purchase
[01:56:09.880 --> 01:56:11.880]  But it'll be about 10
[01:56:11.880 --> 01:56:18.200]  Um, depending on what you buy it's money in your pocket money in your pocket and a fantastic shaving kit
[01:56:19.400 --> 01:56:21.800]  Uh one last thing on my list of things to talk about
[01:56:22.280 --> 01:56:26.600]  Uh, I don't know if you have anything and maybe it's related to handoff and etc
[01:56:27.080 --> 01:56:31.720]  But one of the most curious pieces of news that have come out to me, you know what i'm going to say, right?
[01:56:32.280 --> 01:56:34.920]  All right, you say it discovery d discovery d
[01:56:37.240 --> 01:56:39.240]  Explain discovery d
[01:56:39.240 --> 01:56:44.600]  To people who may not be familiar with it. So apple did a lot of under the hood stuff with yosemite
[01:56:44.600 --> 01:56:47.000]  I think they rewrote launch d they rewrote discovery d
[01:56:47.240 --> 01:56:51.640]  and my original understanding is that this was a key component for things like continuity and
[01:56:51.880 --> 01:56:55.640]  For a world where you do have things like the apple watch and you need to be able to move
[01:56:56.040 --> 01:57:01.000]  Identify devices and move information not just information but actually activity back and forth between them
[01:57:01.320 --> 01:57:03.320]  But it was remarkably error-prone
[01:57:03.320 --> 01:57:08.620]  I think rich siegel was my favorite when he posted a screenshot showing apple tv bracket one all the way to 99
[01:57:08.620 --> 01:57:15.820]  Or something on his screen. All right. So for example if in the last year you've had an
[01:57:16.940 --> 01:57:19.660]  An experience where let anything on your home network
[01:57:20.860 --> 01:57:23.820]  Has suddenly gotten a new name where it was the old name
[01:57:24.360 --> 01:57:29.900]  Parentheses and an integer like example a perfect example that your apple tv no longer shows up as apple tv
[01:57:29.900 --> 01:57:31.900]  it's now called apple tv one or
[01:57:32.380 --> 01:57:34.060]  uh, you know
[01:57:34.060 --> 01:57:36.620]  jones iphone is now jones iphone 2
[01:57:36.620 --> 01:57:42.220]  That's discovery d that's an issue with discovery d or if your other computers on your network
[01:57:42.220 --> 01:57:46.220]  No longer show up in the finder like they're just there's not there anymore. They're only intermittently there
[01:57:46.220 --> 01:57:51.420]  I it does seem like they fixed my problem at some point, but we had a problem here
[01:57:51.420 --> 01:57:56.860]  I think I talked about it in the show a few months ago with our hp laser jet printer, which has
[01:57:58.460 --> 01:58:05.340]  Bonjour support and at first when we first got it a couple years ago. It was great because we no longer needed
[01:58:05.340 --> 01:58:11.820]  No longer needed uh, it it just go and set up a printer and it was listed and then it would figure out what it
[01:58:11.820 --> 01:58:17.900]  Was it was almost I swear and I know this is retro but in the old days of classic mac os with the chooser
[01:58:18.220 --> 01:58:19.420]  And we didn't even have network printer
[01:58:19.420 --> 01:58:25.020]  but you plugged a printer in your computer and you went to the chooser and there it was there was the printer and you selected
[01:58:25.020 --> 01:58:31.180]  It and then when you went to whatever app you were using to print it would print to that printer and there was no other
[01:58:31.820 --> 01:58:33.660]  No drivers to install
[01:58:33.660 --> 01:58:40.220]  No telling the computer what printer it is. It all identified itself. That's how it worked with our laser jet until
[01:58:40.860 --> 01:58:42.860]  You know yosemite and then all of a sudden
[01:58:43.980 --> 01:58:49.660]  You you printed yesterday and then you went to print today and it wouldn't print and then you'd go to see
[01:58:49.740 --> 01:58:52.540]  Where's the printer and it wouldn't even be listed. Yeah
[01:58:53.500 --> 01:58:59.420]  And if one of those fixes was to basically disconnect everything especially apple TVs and then reconnect it and it sounded
[01:58:59.420 --> 01:59:03.900]  I don't have the technical acumen to say what this is true or not, but it sounded like almost some form of cash poisoning
[01:59:04.220 --> 01:59:09.180]  Where something would keep a bad list? Yeah, and it would just replicate errors over and over again
[01:59:09.180 --> 01:59:14.060]  Yeah, and it would maybe like hang on to old ideas of where something should be
[01:59:16.580 --> 01:59:21.820]  But the weird thing about it is it replaced something called m DNS responder and
[01:59:22.940 --> 01:59:26.180]  The weird thing is is people, you know again when I was younger
[01:59:26.180 --> 01:59:29.260]  I would have been right there with them, but they're you know people far braver than me
[01:59:29.260 --> 01:59:32.620]  a jury-rigged Yosemite to
[01:59:33.500 --> 01:59:35.500]  turn off discovery D and
[01:59:36.980 --> 01:59:39.980]  Replace it with m DNS responder from like
[01:59:41.660 --> 01:59:48.100]  I guess what we had before Mavericks. Yeah, like the last stable version of Mavericks which to me that type of stuff
[01:59:48.100 --> 01:59:49.860]  I can see why it works
[01:59:49.860 --> 01:59:56.380]  I'm not shocked that it works but to me that sort of doing surgery on the OS is not for me anymore, right?
[01:59:56.380 --> 01:59:58.380]  That's a young man's game
[01:59:58.380 --> 02:00:02.580]  But by every account I've read if there's like sets of instructions out there
[02:00:03.100 --> 02:00:06.340]  I wouldn't recommend following them if you're you know, I
[02:00:07.220 --> 02:00:12.060]  But there are and by all accounts at work that you could disable discovery D
[02:00:12.100 --> 02:00:19.060]  Go back to Mavericks version of m DNS responder and everything just worked and the weird thing is before that before somebody had figured out
[02:00:19.060 --> 02:00:26.580]  Here's a proven set of instructions to do it. The assumption was well they replaced and why did they replace m DNS responder?
[02:00:26.580 --> 02:00:32.360]  Which didn't have any of these problems with discovery D which has all of these problems and the consensus was well
[02:00:32.620 --> 02:00:35.520]  Some of these continuity features must depend on it
[02:00:35.520 --> 02:00:42.140]  and if you do this I get I'll bet some of the continuity features aren't gonna work anymore and apparently not and
[02:00:43.020 --> 02:00:45.060]  so the weird thing is that in
[02:00:46.220 --> 02:00:50.180]  What's still a beta the latest beta of ten point ten point four?
[02:00:50.180 --> 02:00:58.540]  that's is exactly what Apple has done is that discovery D is no longer there and they've gone back to m DNS responder it
[02:00:59.660 --> 02:01:02.300]  Feels like an MDS responder has been around since Jaguar
[02:01:02.300 --> 02:01:07.000]  but it feels like they they needed this rewrite or they felt they needed this rewrite and
[02:01:07.220 --> 02:01:10.540]  Oftentimes people at Apple will complain that they're not allowed to refactor old coder
[02:01:10.540 --> 02:01:12.180]  They just don't have the time to refactor it
[02:01:12.180 --> 02:01:17.820]  But it sounds like this went forward and they were given opportunities to fix it and there were fixes that were in almost every point
[02:01:17.820 --> 02:01:22.940]  release and it just got to a point where a decision was made that it's it's not being fixed right enough or fast enough and
[02:01:23.020 --> 02:01:25.020]  We're cutting baits
[02:01:26.500 --> 02:01:31.060]  And I don't know if this is just for now and they're testing it because what's weird is this is a beta so
[02:01:31.500 --> 02:01:34.060]  Unless it's in the shipping version. It's not gonna hit everybody
[02:01:34.860 --> 02:01:38.060]  So if the shipping version comes out with discovery D back in it
[02:01:38.060 --> 02:01:40.060]  And I don't know what this means it comes back with
[02:01:40.060 --> 02:01:44.420]  MS DNS responder in it then at least we know that that's been officially changed everywhere now
[02:01:44.420 --> 02:01:48.100]  M DNS or discovery D is also on iOS 8, right?
[02:01:48.100 --> 02:01:53.140]  I believe so. Yeah, I believe so too and I had a friend who said that he was with two
[02:01:53.140 --> 02:01:54.840]  This is a friend who does not work at Apple
[02:01:54.840 --> 02:02:01.140]  But I was out with a few Apple folks and joked I'll bet they replaced discovery D on iOS, too
[02:02:01.140 --> 02:02:06.140]  And and they they just went silent and the one the one Apple guy had to like stifle a laugh
[02:02:06.140 --> 02:02:10.420]  I don't know. I read that as you may but I mean that you know, and they wouldn't
[02:02:10.420 --> 02:02:14.420]  expect no further words for explained exchanged on the subject, but
[02:02:15.460 --> 02:02:19.740]  There might be something there. I think if you started asking you'll just get a clear saying too soon
[02:02:19.740 --> 02:02:26.940]  I my guess is there's somebody within Apple who's the DRI again directly responsible individual for discovery D
[02:02:28.420 --> 02:02:34.740]  Who is having trouble sleeping at night and when he wakes up in the morning is covered in sweat. Yes
[02:02:35.700 --> 02:02:38.700]  Because this sort of thing does not happen
[02:02:38.700 --> 02:02:41.460]  like they Apple stubbornly
[02:02:42.060 --> 02:02:45.740]  fixes these things rather than go back to
[02:02:48.020 --> 02:02:53.540]  Right like a rollback like this just is you know, and it's not the hugest deal in the world
[02:02:53.540 --> 02:02:57.980]  but it's just out of character for Apple and and another thing I have heard is
[02:02:59.620 --> 02:03:01.180]  Just loosely
[02:03:01.180 --> 02:03:06.820]  That in term in the aftermath of this coming out and just like asking around like what the hell it man
[02:03:06.820 --> 02:03:08.820]  That is you know, this is just crazy
[02:03:09.540 --> 02:03:10.660]  is
[02:03:10.660 --> 02:03:12.180]  that
[02:03:12.180 --> 02:03:18.780]  Discovery D became like the whipping boy for anything and everything wrong with Yosemite
[02:03:20.220 --> 02:03:25.540]  Even if it had nothing to do with networking like just it a loose terms from the top
[02:03:25.540 --> 02:03:30.140]  It's this whole basic idea, you know and to go back even to Marco's
[02:03:30.140 --> 02:03:37.580]  Those functional high-ground thing this whole basic idea that Apple software has become a little less reliable
[02:03:38.620 --> 02:03:40.620]  with Yosemite
[02:03:41.220 --> 02:03:48.580]  Really rank really rankle people within Apple all the way up to the top and that you know
[02:03:49.940 --> 02:03:54.700]  I've talked about this but that you know, there were people who not who went in denial about it
[02:03:54.700 --> 02:03:58.340]  But who said wait our open bug count is lower than it's been in years
[02:03:58.340 --> 02:04:00.980]  We've you know, we've been fixing bugs at this incredible rate
[02:04:00.980 --> 02:04:08.500]  This doesn't it doesn't make sense that people think we've been getting less reliable or and we're getting fewer crash reports than ever things are crashing less
[02:04:09.420 --> 02:04:11.420]  all these ways they have internally of
[02:04:12.180 --> 02:04:13.740]  analytically measuring
[02:04:13.740 --> 02:04:21.660]  reliability we're saying Yosemite was as one of their best releases ever and the conventional wisdom out in user land was that it was one of
[02:04:21.660 --> 02:04:22.940]  the worst and
[02:04:22.940 --> 02:04:23.980]  the
[02:04:23.980 --> 02:04:26.460]  Whole thing came down to its discovery deeds fault
[02:04:26.460 --> 02:04:30.100]  Yeah, they were using the wrong metrics to qualify their success
[02:04:30.100 --> 02:04:34.540]  But discovered he became the poster child right and you could just see like in a pre Steve Jobs world
[02:04:34.540 --> 02:04:37.980]  He'd be sitting there with Apple TV 99 and want to throw the controller at somebody's head
[02:04:38.180 --> 02:04:39.020]  You know what?
[02:04:39.020 --> 02:04:46.700]  it actually doesn't it seem like a Steve Jobs decision that at some point there was like it obviously wasn't but at some point likes
[02:04:46.700 --> 02:04:47.460]  You know
[02:04:47.460 --> 02:04:54.900]  somebody got started about all these bugs with discovery D and there's this it frustration and and pride that Yosemite suppose forget and he's just like
[02:04:54.900 --> 02:05:00.280]  Fuck it. We're going back to MDNS responder and everybody in the room is like, well, we don't do that
[02:05:00.280 --> 02:05:06.540]  We and and then he leaves and it's like he just said we're going back to MDNS responder. And so it's like, okay
[02:05:07.480 --> 02:05:11.360]  And in the old days to bring the show full circle Scott what I said, don't worry about it. Give me two weeks
[02:05:11.360 --> 02:05:12.920]  I'll turn them around
[02:05:12.920 --> 02:05:17.560]  maybe and there's nobody there for that so that is a
[02:05:18.400 --> 02:05:23.400]  Curious story but in another way though. It's actually sort of makes me feel good
[02:05:23.400 --> 02:05:29.920]  It's like let's let's not be stubborn. Let's not be too prideful with the new thing. Let's just go with what works
[02:05:30.320 --> 02:05:33.560]  It's not doing something. This is no longer off the table, right?
[02:05:34.680 --> 02:05:37.800]  I think it's huge and it makes me because the other thing Jeff Williams said it
[02:05:38.120 --> 02:05:44.260]  Recode was confirming that the native SDK is coming for the watch and a lot of us at least I thought that discovery D was
[02:05:44.260 --> 02:05:47.200]  Intra mental to all that kind of stuff that they're doing now with extensions and
[02:05:48.480 --> 02:05:53.240]  You never know. It's brand new what's gonna happen? But this kind of culture I think is better is a better environment for it
