[00:00.000 --> 00:05.400]  Fashionably late as always. It's pretty good for me. Yeah eight minutes
[02:33:56.620 --> 02:34:00.420]  And you know who knows how influential they are inside the company
[02:34:00.420 --> 02:34:06.180]  But you know because Chris Latner started the LLVM project outside Apple, you know
[02:34:06.180 --> 02:34:09.280]  And then they more or less it's weird because it wasn't a company
[02:34:09.280 --> 02:34:13.980]  It was an open-source project, but they effectively aqua hired him when they bought it
[02:34:14.740 --> 02:34:17.340]  You know effectively bought the open-source project
[02:34:17.340 --> 02:34:22.420]  When they brought him in board, but he's you know, that's clearly to be you know
[02:34:22.420 --> 02:34:23.100]  It's very obvious
[02:34:23.100 --> 02:34:29.060]  Like you said that that there have been in the rate of change of objective C improvements over the last few years has been impressive
[02:34:29.220 --> 02:34:32.180]  Well, it coincides with the LLVM era
[02:34:32.860 --> 02:34:37.220]  Maybe they got the compote they took control of the compiler brother
[02:34:37.220 --> 02:34:41.500]  You know what they should own and control the key technologies for that platform. The compiler is one of those technologies
[02:34:41.500 --> 02:34:42.860]  Why are we using GCC?
[02:34:42.860 --> 02:34:47.540]  It's hampering our ability to extend the language is hampering our ability to optimize is hampering our ability to make our IDE
[02:34:47.820 --> 02:34:50.140]  They have this multi multi-year transition
[02:34:50.660 --> 02:34:57.260]  Slowly slowly getting away from DCC to be completely on an LLVM based compiler and then like they're off to the race, right?
[02:34:57.260 --> 02:35:02.140]  And it's like you said you have to look back to what are the goals of the project GCC is a fantastic
[02:35:03.060 --> 02:35:11.020]  Project it is one of the most successful computer science projects in history, but its stated goal is to be a universal
[02:35:11.020 --> 02:35:12.460]  compiler
[02:35:12.460 --> 02:35:17.900]  for any and all platforms and the fact that it succeeded at that is why it was there for
[02:35:18.500 --> 02:35:25.660]  Next to use when they started bolting on objective C features to see back in the 80s
[02:35:26.060 --> 02:35:30.040]  It's the fact that GCC was there and aimed to be universal
[02:35:31.820 --> 02:35:36.980]  Was the reason that they could get it to work but then the fact that it's universal and it's you know is this
[02:35:36.980 --> 02:35:41.620]  Apparently convolute, you know, really really impenetrable code code base
[02:35:43.500 --> 02:35:49.660]  Eventually just really hampered their ability to move the language forward and it was also old like it's an old code base
[02:35:49.660 --> 02:35:53.140]  And and then anything you did it's kind of like doing anything with w3c, you know
[02:35:53.140 --> 02:35:58.040]  All the even worse actually anything you did like it kind of has to be your needs aren't the only needs here
[02:35:58.040 --> 02:36:02.900]  There are other stakeholders and you kind of have to get agreement from all parties involved that this is the thing that you want to
[02:36:02.900 --> 02:36:04.220]  Do because there's just one code base
[02:36:04.220 --> 02:36:06.980]  Whereas Apple doesn't need anyone's okay to do whatever the hell they want with their
[02:36:07.740 --> 02:36:13.700]  Compiler and it's not quite like that. There's clang and that stuff. That's a C++ compiler. Those are open source
[02:36:14.300 --> 02:36:19.140]  there are other people that are using them Apple can't just do whatever the hell they want with that type of thing because then they
[02:36:19.140 --> 02:36:21.660]  Don't end up with a fork because other people are like, well, I don't want apples clang
[02:36:21.660 --> 02:36:25.540]  So they're sensitive that there but thus far Swift is not open source and not open
[02:36:25.540 --> 02:36:27.540]  That's another issue people have with the language
[02:36:28.180 --> 02:36:31.620]  It's entirely theirs. I don't know if that will change in the future
[02:36:31.620 --> 02:36:34.180]  I know there are people inside Apple who want it to be open source
[02:36:34.180 --> 02:36:39.360]  But there are you know, that is not high on their priority list. Apparently like right now. They're just you know, yeah
[02:36:39.360 --> 02:36:39.700]  Yeah
[02:36:39.700 --> 02:36:42.260]  I always say it out the door get get Yosemite out the door
[02:36:42.340 --> 02:36:46.300]  Get the language in shipshape and then revisit this issue in the future
[02:36:46.300 --> 02:36:53.460]  I don't think they're do anything like that until it settles down until you know Swift of this year is
[02:36:54.060 --> 02:36:56.180]  Nearly identical to Swift of last year
[02:36:56.180 --> 02:37:01.780]  Let's see. I don't think they need like that that is I can understand that the desire to do that
[02:37:01.780 --> 02:37:05.540]  Like with the motivation like what makes you feel like let's just you know, let's just table this until we get our
[02:37:06.060 --> 02:37:10.100]  Stuff together right but but compared to WebKit though WebKit
[02:37:10.660 --> 02:37:13.540]  Was like, you know open because it came from cage to email
[02:37:13.540 --> 02:37:15.700]  It was always open and did it did it in pay like well
[02:37:15.700 --> 02:37:18.480]  We don't want to make we don't want to show WebKit to the world until it sells now
[02:37:18.480 --> 02:37:20.920]  They show WebKit to the world soon as they announce Safari and it was
[02:37:21.300 --> 02:37:25.780]  Definitely shaky and weird and it doesn't seem to have hurt WebKit development. So like I think it can be done
[02:37:25.780 --> 02:37:31.660]  it's just a question of it's like it's a question of priorities and like there Apple has never been the greatest open-source citizen in terms
[02:37:31.660 --> 02:37:35.220]  Of like you have complete access to our repository. You can see our changes in real time
[02:37:35.220 --> 02:37:36.940]  They just do dumps like they do their work
[02:37:36.940 --> 02:37:42.220]  it's hidden away and then they release the product based on it and then there's an open source dump and that is
[02:37:42.700 --> 02:37:49.020]  Not really the way that everyone wants open source to work, but it's it's sure better than never giving the code at all
[02:37:49.020 --> 02:37:54.820]  yeah, the gist of it is that the more I learn about Swift and you know get past the
[02:37:54.820 --> 02:38:00.340]  Intro, you know chapter one of the Swift programming book just you know, hello world type programs
[02:38:01.620 --> 02:38:04.780]  It's it's evident that it is exactly what you would think it is
[02:38:04.780 --> 02:38:09.720]  It's a language designed by a compiler guy, which is interesting
[02:38:10.240 --> 02:38:16.020]  Right a compiler guy who likes C++ a little bit. Yeah, that's it clearly comes through a little bit
[02:38:16.020 --> 02:38:22.220]  I mean LLVM is written in C++ and LMS, you know, like it's obviously everyone who uses C
[02:38:22.220 --> 02:38:26.320]  But anyone anyone who uses any language for a long period of time?
[02:38:27.120 --> 02:38:29.880]  Comes to hate that language, but also kind of like it
[02:38:29.880 --> 02:38:34.500]  I mean like the longer longer you use it the more you're just like the part that you hate just great on you
[02:38:34.500 --> 02:38:38.440]  But you also kind of like it so it's like Swift has a lot of the things in it
[02:38:38.440 --> 02:38:41.580]  You're like this person clearly hates a lot of features about C++
[02:38:41.580 --> 02:38:44.620]  But also kind of think some of them are kind of okay and just like just like boy
[02:38:44.620 --> 02:38:49.160]  I wish they had been done differently. Yeah, but it's it's it's it's so obvious
[02:38:49.160 --> 02:38:52.420]  and I think the details you delve into make a lot of these things clear where it's
[02:38:53.580 --> 02:38:55.260]  It's never
[02:38:55.260 --> 02:38:59.180]  Academically precocious. It's not this is clever this you know
[02:38:59.180 --> 02:39:04.780]  Which is like when when you and I were younger a lot of the new languages were like Dylan or small talk or lisp
[02:39:04.820 --> 02:39:08.860]  Yeah, exactly that like mathematically pure Haskell these days, right?
[02:39:08.860 --> 02:39:11.900]  Well lisp predates us but lisp is from the 50s, but they're you know
[02:39:11.900 --> 02:39:19.060]  The that that that whole derivative that whole realm of language is Dylan's a perfect example because it was I think it came up
[02:39:19.060 --> 02:39:24.220]  in the 90s, but you know, it was academically interesting, but it yeah, like it was like a
[02:39:25.220 --> 02:39:29.520]  Purist viewpoint on something. Yeah, like how would how would you make Mac toolbox calls from Dylan?
[02:39:29.520 --> 02:39:29.780]  All right
[02:39:29.780 --> 02:39:33.120]  whereas Swift is like the whole purpose of this language is like
[02:39:33.340 --> 02:39:36.120]  You have we have to be able to call into the both
[02:39:36.120 --> 02:39:40.060]  You know, we have to call into the C C++ and objective C frameworks that already exist
[02:39:40.380 --> 02:39:44.660]  Alright, so, you know and we have to be able to work with like NS object in the objective C runtime
[02:39:44.660 --> 02:39:47.940]  And by the way, we also even though it's a memory safe thing by default
[02:39:47.940 --> 02:39:51.200]  we also have to wait to do it on safe pointers because sometimes we need to do that like
[02:39:52.460 --> 02:39:57.620]  totally pragmatic because it can't can't afford to do anything else like it's a mission statement is to be this language that spans this huge
[02:39:57.620 --> 02:40:01.860]  Range and it spans this huge range because guess what Apple has a bunch of
[02:40:02.180 --> 02:40:07.500]  existing code in that huge range and if you want to interface with it or someday replace it you have to span the same range
[02:40:07.500 --> 02:40:13.720]  And they get to use three languages and you get our four languages or depending how you count like, you know C++ C
[02:40:13.720 --> 02:40:20.560]  Objective C and then like shell scripting or Python or even Apple script or whatever you want to try to span that whole range
[02:40:21.160 --> 02:40:24.720]  You're gonna have to be pragmatic about what you're willing to do to your beautiful language
[02:40:26.320 --> 02:40:31.200]  And it's you know, a lot of the languages that are popular were not designed by compiler guys
[02:40:31.200 --> 02:40:33.080]  Larry Wall was not a compiler guy
[02:40:33.080 --> 02:40:38.460]  I mean, it's you know, it was he was it was the replacement for like a bunch of shell scripts and you know
[02:40:38.480 --> 02:40:40.760]  TR and said and awk and
[02:40:40.760 --> 02:40:44.960]  And you know is I would just he more or less it was here's the syntax
[02:40:44.960 --> 02:40:49.160]  I'd like to be able to write to do these things and then he made a thing that did them and I think
[02:40:49.480 --> 02:40:51.480]  you know
[02:40:51.480 --> 02:40:56.000]  And like you said on ATP then a lot of sin for decades after there's been a lot of work of well
[02:40:56.000 --> 02:40:57.560]  How do we make this crazy language fast?
[02:40:57.560 --> 02:41:00.560]  Well, not so much for pearl but like JavaScript was a very sample ago
[02:41:00.560 --> 02:41:03.740]  This syntax looks kind of like Java. It's not really and by the way
[02:41:03.740 --> 02:41:05.080]  We'll make some way to run it, right?
[02:41:05.080 --> 02:41:10.420]  And it was no consideration to how to make it fast and then the result was an interesting language
[02:41:10.420 --> 02:41:15.000]  that was pretty approachable for most people who can program and it was dreadfully slow and
[02:41:15.680 --> 02:41:18.560]  it's been you said millions of dollars and
[02:41:18.880 --> 02:41:24.160]  Like three four five major generations of how are we actually going to run JavaScript?
[02:41:24.280 --> 02:41:31.360]  You know to get to where we are today where it runs at a reasonable speed whereas Swift, you know being written by a compiler guy
[02:41:31.360 --> 02:41:33.720]  Maybe the preeminent compiler guy in the world today
[02:41:34.560 --> 02:41:38.440]  Has it just reeks from top to bottom of this is going to be fast
[02:41:38.440 --> 02:41:43.120]  Yeah, see was written by compiler guys to like languages that look like, you know, right
[02:41:43.120 --> 02:41:45.200]  You know the portable assembly like where you can see where it maps
[02:41:45.480 --> 02:41:50.160]  It's not that rare for language to be written by a compiler guy, but it's rare for a high-level language, right?
[02:41:50.160 --> 02:41:51.120]  Well, that's exactly it
[02:41:51.120 --> 02:41:56.680]  That's exactly it where it in fact see looks like it's written by a compiler guy because it looks that it looks like compiler
[02:41:57.000 --> 02:42:01.560]  You know input it looks like like an intermediary format
[02:42:02.000 --> 02:42:08.000]  Yeah, you could you can squint at it and see the assembly code the correct response especially with like CISC CPUs back in the day
[02:42:08.000 --> 02:42:14.360]  Yeah, and especially if you look at older C code, you know from the 70s and 80s before some of the you know
[02:42:14.360 --> 02:42:17.920]  Slightly higher level features that got added and you know later versions
[02:42:19.560 --> 02:42:21.640]  Right, it's it's on its sleeve
[02:42:21.640 --> 02:42:23.560]  It's it's a you know
[02:42:23.560 --> 02:42:25.560]  This is made to be easy to compile
[02:42:25.680 --> 02:42:28.640]  You should you should read you probably didn't because it's really goes too long
[02:42:28.640 --> 02:42:32.480]  But one of the thing one of the many many many things I linked in the review was a link to that
[02:42:32.480 --> 02:42:37.600]  Awesome webkit blog post about the fourth fourth tier LVM
[02:42:38.920 --> 02:42:45.040]  Optimizer for JavaScript try actually reading that whole article because they like they take you through it
[02:42:45.040 --> 02:42:49.540]  It's really really well-written and they lead you through it a piece at a time and you'll probably get like 50%
[02:42:49.840 --> 02:42:54.760]  60% through it and realize they haven't even gotten to the part that tells you the new thing they did everything they've just described
[02:42:54.760 --> 02:43:00.360]  So far that is blowing your mind is existing JavaScript optimization features. They haven't even gotten to the fourth tier part
[02:43:00.360 --> 02:43:04.000]  Like the the hoops they jump through to make JavaScript fast
[02:43:04.000 --> 02:43:09.160]  Just make your head spin like every one of them seems so incredibly dangerous that it would be
[02:43:09.280 --> 02:43:15.320]  Inadvisable to try and seems impossible that could ever be made to work and yet that's we're all running in our web browsers, right?
[02:43:15.840 --> 02:43:18.600]  And it's you know on every platform
[02:43:19.640 --> 02:43:23.840]  Every day every you know and probably I mean, I don't see any way out of it
[02:43:24.320 --> 02:43:28.360]  Where for the rest of our life JavaScript is gonna be a part of it for the rest of our life
[02:43:28.360 --> 02:43:31.840]  I'm gonna plan a living for a long time, but you got to get cool with Dart and everything
[02:43:31.840 --> 02:43:36.840]  Like people take runs at it from time to time if anybody ever gets like it's like, you know Bitcoin
[02:43:36.840 --> 02:43:40.840]  if everyone ever gets hundred more than 50% of the compute power if anyone ever gets like
[02:43:41.480 --> 02:43:46.480]  Dominant market share and web browsers again, which doesn't look like it's gonna happen. But hey, who knows they could replace it
[02:43:46.480 --> 02:43:52.320]  They you know, someone could seize the moment and be like like Google's trying we tried with Dart like we have a popular browser
[02:43:52.320 --> 02:43:57.120]  How about everyone write Dart and we can pre-compile it and it's like JavaScript but able to be and everyone's like no
[02:43:57.120 --> 02:43:59.480]  Sorry, you don't have that kind of you don't have that kind of pull
[02:43:59.480 --> 02:44:00.920]  We're just gonna keep writing JavaScript
[02:44:00.920 --> 02:44:06.600]  but I don't put it out of it like even like when I when I look at Swift I made a few sly illusions in the
[02:44:06.600 --> 02:44:08.600]  thing of like oh
[02:44:08.960 --> 02:44:11.800]  There's no reason that Apple couldn't say
[02:44:11.800 --> 02:44:18.060]  Oh, and by the way, you can just like you can write Dart and they'll run, you know, Google Chrome wherever you can put Swift
[02:44:18.080 --> 02:44:24.780]  code and and if you load your in your web pages instead of JavaScript and when we load them we will
[02:44:24.780 --> 02:44:30.300]  compile that Swift code and keep the compiled version it'll be much faster than JavaScript because it's on that level of like
[02:44:30.300 --> 02:44:34.500]  It's not that much worse to use than JavaScript in the libraries are not up to snuff or whatever
[02:44:34.500 --> 02:44:41.700]  But or even just server-side web programming like the places where a Swift can draw is not not constrained in the same way as as
[02:44:42.060 --> 02:44:46.980]  Objective C or any of other apples other languages. So if Apple ever wanted to make that move and say
[02:44:47.880 --> 02:44:51.820]  You know, you can use JavaScript as your scripting language to your web page or you can use
[02:44:51.820 --> 02:44:57.540]  Swift to do it like if you were gonna make like an iOS only web app where you knew the target platform could do that
[02:44:57.540 --> 02:45:02.100]  Right with the built-in library that's in the in the browser, you know with a bunch of niceties
[02:45:02.220 --> 02:45:04.900]  yeah, and the compiler gets fast enough in the language like
[02:45:05.980 --> 02:45:11.620]  There are many things that are possible when this very new baby Swift starts getting mature
[02:45:11.620 --> 02:45:16.720]  like it if they succeed in their goal to make a language that spans this range and that is able to be fast and everything is
[02:45:16.720 --> 02:45:21.220]  All sorts of places with can go like even just down to like the stupid shell scripts and Perl scripts
[02:45:21.220 --> 02:45:25.160]  They have that are buried inside the installer packages. Yeah install software on OS 10. Yeah
[02:45:25.780 --> 02:45:28.740]  if if Swift had a file IO library that was
[02:45:29.260 --> 02:45:35.460]  Worth a damn instead of having to use cocoa for stuff like the language doesn't preclude that they could they could make change all those
[02:45:35.460 --> 02:45:39.100]  Scripts like you could really make one big unified language or it could turn out the ten years from now
[02:45:39.100 --> 02:45:42.820]  We turn out it was folly to try to span that lane range with one language and didn't work out
[02:45:42.820 --> 02:45:47.240]  But well and it makes me it's funny too and it makes me think it's one of those things where it was like
[02:45:47.380 --> 02:45:50.780]  You know inside Apple a lot of people don't know what was good
[02:45:50.780 --> 02:45:52.900]  I mean no almost nobody knew that Swift was going on
[02:45:52.900 --> 02:45:58.580]  Everybody I talked to at Apple was surprised by Swift's announcement as we were that's not working for Apple is exciting
[02:45:58.580 --> 02:46:01.960]  You're like what the what? Yeah, but it's to me
[02:46:01.960 --> 02:46:05.380]  it's an unfortunate coincidence that it also happened to be the year that the
[02:46:05.820 --> 02:46:12.940]  Automation group added JavaScript support as a alternative to Apple script everywhere. You could write Apple script now
[02:46:12.940 --> 02:46:13.900]  You can write JavaScript
[02:46:13.900 --> 02:46:19.380]  It seems to me like a better idea might have been to hold off on that and wait until you can do it in Swift
[02:46:19.380 --> 02:46:25.460]  Did you see the tweet someone had like with it with the JavaScript automation of the OSA script thing?
[02:46:25.460 --> 02:46:31.940]  You can use the JavaScript automation to call into an objective C library that loads Ruby and then you run Ruby code
[02:46:32.180 --> 02:46:37.580]  It was like four languages in one command line like showing like all the things there's all these weird bridges
[02:46:37.580 --> 02:46:41.740]  You know because you can from from Apple from JavaScript JavaScript automation
[02:46:41.740 --> 02:46:44.540]  You can load objective C libraries and from some objective C libraries
[02:46:44.540 --> 02:46:47.060]  You can load the Ruby things I guess from the Ruby cocoa thing or whatever
[02:46:47.060 --> 02:46:52.740]  Yeah, it is quite and then just a Swift into that mix too. They can interoperate with objective C as well. Yeah
[02:46:54.140 --> 02:46:58.940]  I'll sort itself out. I guess I guess so, but it seems to me like the future of I mean
[02:46:58.940 --> 02:47:02.100]  I'm always happy when the automation stuff has any new features and
[02:47:02.560 --> 02:47:06.660]  because I'm always afraid that they're gonna turn the lights out on on sales group, but
[02:47:07.940 --> 02:47:14.020]  So it's it's called the ugaries. What's that? They got libraries last year. Yeah. No, they've been it. No, I don't
[02:47:14.020 --> 02:47:19.700]  Got JavaScript. Oh, right. I I only say that because I just know that at a high level Apple's interest isn't there
[02:47:19.700 --> 02:47:22.220]  I'm not saying that you're after you know, the last couple of years haven't been good
[02:47:22.220 --> 02:47:25.200]  I think the last couple years have been great like script libraries have been great
[02:47:25.540 --> 02:47:29.180]  There've been you know, and I think adding JavaScript as a supported language is great
[02:47:29.180 --> 02:47:31.680]  I just can't help but think though that in the long run
[02:47:33.020 --> 02:47:40.060]  There will be more scripts written in automation scripts written in Swift than Apple script or JavaScript
[02:47:40.300 --> 02:47:43.020]  For all those things and the reason you can have all these different languages
[02:47:43.020 --> 02:47:45.960]  The problem is not the language except maybe Java Apple script
[02:47:45.960 --> 02:47:49.300]  Which is a gross language to people who want like a regular programming language
[02:47:49.540 --> 02:47:53.540]  Well, and the problem is the problem is the API's you're talking to like that's the hard part, right?
[02:47:53.540 --> 02:47:58.500]  It's like you got to figure out what is that? What is this dictionary support? How do I can I do what I need to do?
[02:47:58.500 --> 02:48:03.300]  Can I address this window in a way that is reliable? Can I get it the the element in this window?
[02:48:03.300 --> 02:48:08.180]  Can it like it's all down to how scriptable the application is and the language is just like a minor
[02:48:08.180 --> 02:48:14.060]  implementation detail at that point most of the time you're fighting with the the scripting dictionaries of the apps that will even let you do
[02:48:14.060 --> 02:48:16.980]  What you want to do and what kind of weird hoops do you have to jump through?
[02:48:16.980 --> 02:48:20.300]  Well, I'm just thinking though that if they if they can eventually get it to be Swift
[02:48:20.300 --> 02:48:24.140]  it would be easier to call into like if you wanted to put like a
[02:48:24.660 --> 02:48:28.520]  Nib or a zib, however, you pronounce how you pronounce the xib version
[02:48:28.520 --> 02:48:34.340]  Yeah, zip sounds good a zip file with your script that it's you know, it would be a lot more, you know, just like
[02:48:34.340 --> 02:48:40.460]  It since coco already uses it. It would be easier to call it from the scripting side too if it was the same language
[02:48:40.460 --> 02:48:44.360]  Yeah, but then you're kind of doing actual real application development like you're not right
[02:48:44.360 --> 02:48:47.820]  You're not gonna be able to call it. You still have to send Apple events, right? I I guess so
[02:48:47.820 --> 02:48:50.060]  I don't know. I mean you do now. I don't know
[02:48:50.060 --> 02:48:52.820]  It's not like they're gonna let you call natively into the you know
[02:48:52.820 --> 02:48:59.300]  Like I don't know the automation story has always been a little bit weird. I think it's been making progress in recent years
[02:48:59.300 --> 02:49:01.500]  So I'm kind of optimistic about it
[02:49:01.500 --> 02:49:06.920]  I like the idea that like when they renamed Apple script editor or script editor and now actually when you launch it
[02:49:07.140 --> 02:49:10.780]  You can pick which language you want to be your default and each window has a little pop-up menu
[02:49:10.780 --> 02:49:12.020]  That says it's a script editor
[02:49:12.020 --> 02:49:17.020]  Do you want to write Apple script or JavaScript or a Swift script not quite yet?
[02:49:17.020 --> 02:49:21.140]  But like it's poised to you know, I say it was always supposed to be multi-language
[02:49:21.140 --> 02:49:28.260]  But for the longest time it was like multi-language in theory and now it's finally multi-language and actuality again. So yeah, finally
[02:49:28.260 --> 02:49:30.260]  It
[02:49:30.660 --> 02:49:34.780]  Is finally it's a that's an actual non-ironic non-ironic finally
[02:49:34.780 --> 02:49:40.500]  Yeah, there's probably I can try to think of what other languages that people have been using like people won't use frontier anymore
[02:49:40.500 --> 02:49:42.220]  No, but that was one of them
[02:49:42.220 --> 02:49:50.600]  Well, and there was JavaScript Mark Aldrich of late-night software the guy behind script debugger and and he had faceband for a while
[02:49:51.220 --> 02:49:55.540]  He had a JavaScript OSA that was built. I'm gonna say Mozilla's
[02:49:55.540 --> 02:49:57.540]  JavaScript engine
[02:49:58.260 --> 02:50:03.220]  That did worked but it never really took off and it because I think it's the sort of thing where it had to come from
[02:50:03.220 --> 02:50:05.220]  Apple to really take off and
[02:50:05.820 --> 02:50:11.700]  There were certain weirdnesses that that using JavaScript instead of Apple script you ended up with
[02:50:12.460 --> 02:50:18.320]  Tangled syntax that was like what and it would take Apple to fix it because I kind of had to you know
[02:50:18.320 --> 02:50:20.820]  It had to be fixed at the OSA level not at the language level
[02:50:20.820 --> 02:50:25.620]  Yeah, that's always been a little bit weird. I mean, it's like they're just the language is just so different
[02:50:25.620 --> 02:50:28.740]  How can you how can you call the same things and it's always just you know
[02:50:28.740 --> 02:50:31.540]  Especially when you're calling it other libraries again because like, you know
[02:50:31.540 --> 02:50:36.100]  JavaScript can import the objective C stuff and then you're making objective C calls with named parameters
[02:50:36.100 --> 02:50:40.020]  But JavaScript doesn't have named parameters. You got all these mangled things. It's just like the the Python
[02:50:40.660 --> 02:50:43.860]  Cocoa bridges they've had and everything all those cross-language things are weird
[02:50:43.860 --> 02:50:48.100]  But OSA is always gonna be cross-language because I always say that's the whole point of it. It's open scripting architecture
[02:50:48.100 --> 02:50:53.380]  It always comes back to Apple script
[02:50:54.520 --> 02:50:58.020]  Anyway, we've we've gone on long enough. I think it's been a good show. I
[02:50:58.820 --> 02:51:03.360]  Love your review and ATP is my favorite show
[02:51:03.940 --> 02:51:09.220]  Thank you really is and it's all because of you. I always know he's gonna make up for that at a coven post
[02:51:09.220 --> 02:51:11.180]  Well, here's the thing. I I like Casey
[02:51:11.180 --> 02:51:15.820]  I like Marco but one of the things that's interesting about the ATP is that you guys often disagree
[02:51:15.820 --> 02:51:19.300]  maybe even usually one of the three of you is gonna disagree and
[02:51:19.540 --> 02:51:23.500]  Whenever there's an argument and I'm listening and I know everybody out there people often tell me this
[02:51:23.500 --> 02:51:29.140]  It's like everybody listens to podcasts knows this feeling where like somebody will say something and you want to jump in and you know
[02:51:29.140 --> 02:51:32.220]  Either correct something they said was wrong or point out
[02:51:32.500 --> 02:51:39.120]  the logical conclusion of where this is going and I the thing that makes ATP my favorite show is that you're always there to
[02:51:39.120 --> 02:51:44.500]  Do it and it's so satisfying like I'll think oh I gotta I gotta write to these guys and tell them that reminds me of
[02:51:44.500 --> 02:51:48.780]  Something and as soon as you have a chump chance to jump in nine times out of ten
[02:51:48.780 --> 02:51:53.660]  You say exactly what it is that I was hoping somebody would say, you know, but it cuts both ways
[02:51:53.660 --> 02:51:55.580]  I'm just complaining one of the after shows recently
[02:51:55.580 --> 02:51:57.220]  I think I tweeted you about it
[02:51:57.220 --> 02:52:02.180]  Like when you're talking about the 16 gigs of flash which we didn't get to talk about in the eye in the iOS devices
[02:52:02.180 --> 02:52:08.780]  I know that how this terrible like we recorded an ATP and I called that move like a punitive mood on Apple's part
[02:52:08.780 --> 02:52:14.860]  And and then you before we could post our show you either posted a blog post about it where you called it punitive or?
[02:52:15.000 --> 02:52:19.900]  Released a podcast about it where you called the punitive and it's like god damn it like it's very we both
[02:52:20.100 --> 02:52:24.320]  Same thing but yours got out first. But yeah, I know I know the feel like again
[02:52:24.980 --> 02:52:27.260]  Wait when I hear you on podcasts
[02:52:27.260 --> 02:52:31.940]  I think the same thing like we we tend to think and say the same things and then it's like
[02:52:32.220 --> 02:52:34.700]  Half of the time you're excited to hear the other person
[02:52:34.700 --> 02:52:39.140]  Chime in with what you would have said if you're there and the other half the time you're like, I was just thinking that
[02:52:40.100 --> 02:52:42.100]  Good credit for that idea. We
[02:52:42.620 --> 02:52:46.100]  Shouldn't go on long about it, but we could talk about the 16 gig thing quickly
[02:52:46.100 --> 02:52:51.220]  But I I think if you want to stop dancing around the the the elephant in the room
[02:52:51.220 --> 02:52:55.740]  I think the bottom line is and I think you guys even mentioned this what it all comes down to is it is a
[02:52:56.100 --> 02:53:01.740]  Fear in the back of our heads that this is a Tim Cook thing because it really only makes sense
[02:53:01.740 --> 02:53:05.340]  I think it makes perfect sense. It's if you're staring at a spreadsheet of
[02:53:05.980 --> 02:53:07.980]  component costs and
[02:53:09.420 --> 02:53:12.260]  Profit margins and the combined net with a
[02:53:13.540 --> 02:53:15.540]  projection of how a
[02:53:17.060 --> 02:53:22.420]  1664 128 spread would push X number of people to get 64
[02:53:22.980 --> 02:53:29.820]  Instead of the lower price model than in a 32 64 128 scenario it from a spreadsheet
[02:53:29.820 --> 02:53:34.860]  Perspective it makes perfect sense. I completely understand every aspect of it
[02:53:35.060 --> 02:53:38.040]  But in every other way it is to me
[02:53:38.040 --> 02:53:39.580]  It's it's a boneheaded mistake
[02:53:39.580 --> 02:53:44.980]  But Tim Cook's the same guy going all on all the talk shows and TV stations and talking about how Apple doesn't do
[02:53:45.100 --> 02:53:49.700]  Moves that are short-term is not looking for a short-term stock market game. It's long-term thinking or whatever
[02:53:49.700 --> 02:53:54.380]  So he's saying all the right things but like sometimes people just make mistakes and like I said when we were talking about this
[02:53:54.380 --> 02:53:59.620]  This decision to go with the 16 64 128 like this decision was made a long time ago
[02:53:59.620 --> 02:54:05.140]  And I think by now when they're having the meetings about like iOS 8 adoption and storage space and stuff like that
[02:54:05.140 --> 02:54:08.620]  Like hopefully they're gonna correct for it. Like they're not perfect. They make mistakes
[02:54:08.620 --> 02:54:14.240]  I think they may be just miscalculated like they were they were dazzled by all the things that you mentioned like
[02:54:14.420 --> 02:54:19.340]  look at how we can push people to the product line and it's and like and in exchange like do we think there are any
[02:54:19.340 --> 02:54:26.440]  Downsides to the 16 and they were able to convince themselves that the downsides weren't that big of a deal but like that
[02:54:26.440 --> 02:54:32.960]  At still selling 16 and still selling the a5 with no way for developers to exclude it. I think the meetings they're having now
[02:54:33.120 --> 02:54:38.560]  Hopefully they're discussing these things and saying going forward for the next set of things. Let's not make this particular mistake again
[02:54:38.720 --> 02:54:42.520]  Let's let's remedy this like there's a big lag time in this type of thing
[02:54:42.520 --> 02:54:47.320]  You know again when when they came out with the that same range and when they came out the iPads and it was the same range
[02:54:47.320 --> 02:54:51.080]  It's not like they can learn that lesson between like no when they I felt like it's just you know
[02:54:51.080 --> 02:54:53.360]  There is a long turnaround time this and I'm hoping that
[02:54:53.360 --> 02:54:58.840]  That it's this is not like, you know a like them being duplicitous about the philosophy
[02:54:58.840 --> 02:55:01.160]  But it merely a mistake that they will correct going forward
[02:55:01.160 --> 02:55:04.680]  I hope so because my fear is if they don't go to 32 next year
[02:55:04.680 --> 02:55:08.280]  Then they're already going to be too late with 32 and when they do go to 32
[02:55:08.280 --> 02:55:10.520]  It's already going to be 32 is too little
[02:55:10.560 --> 02:55:11.040]  Yeah
[02:55:11.040 --> 02:55:16.600]  And the thing is it it's on them to get this right because they're they're the company that does not add an SD card slot
[02:55:16.600 --> 02:55:18.600]  To their you know, iOS devices, right?
[02:55:18.600 --> 02:55:22.680]  So they really and you can't upgrade it and so like they really need they really need to get this, right?
[02:55:22.680 --> 02:55:26.240]  And they're doing things like making cameras that shoot
[02:55:26.440 --> 02:55:27.400]  Yeah
[02:55:27.400 --> 02:55:33.680]  1080p video like really credible 1080p video like really good like you're not gonna regret that
[02:55:33.680 --> 02:55:37.840]  You know, this is this is your your footage of your you know
