[00:00.000 --> 00:03.040]  Hello, man, you always sound so good. I
[2:18:51.840 --> 2:18:55.280]  Then have a terrible experience because they don't know who I am
[2:18:55.920 --> 2:19:01.120]  Unfortunately the world we live in is they want to know everything about who you are and they want to fill your screen with junk
[2:19:02.480 --> 2:19:05.360]  And they also want to put up a paywall after 10 articles
[2:19:06.160 --> 2:19:09.520]  So that you can pay to see all the junk and be tracked
[2:19:09.520 --> 2:19:11.520]  So it's like everything is there
[2:19:11.520 --> 2:19:15.920]  And I don't know what the solution is other than muddling along with it being kind of generally awful
[2:19:16.480 --> 2:19:18.480]  other than if
[2:19:18.480 --> 2:19:23.920]  If companies start going out of business and I think that that may be I just saw michael sippy
[2:19:25.040 --> 2:19:28.800]  Who has been on the internet for a million years and used to be the head of product to Twitter
[2:19:29.280 --> 2:19:37.040]  Refer to it as the great reaping right? It's like what happens then if if that happens we're like a lot of these mid-range sites
[2:19:37.040 --> 2:19:39.040]  Just go out of business
[2:19:39.040 --> 2:19:44.800]  Something interesting might happen after that that that is people and probably people like you and me
[2:19:45.280 --> 2:19:50.320]  Either on their own or in small groups banding together to try and find some new way of doing things
[2:19:50.640 --> 2:19:51.680]  That's not like that
[2:19:51.680 --> 2:19:58.720]  But it might take that like a dissolution of these staffs like what happened with macro old imagine that happening just again
[2:19:58.720 --> 2:20:04.720]  And again and again where you end up with a whole lot of people who are just forced to do something different
[2:20:04.880 --> 2:20:08.240]  The apocalyptic version of that is that they're just gone they go take jobs
[2:20:08.240 --> 2:20:11.840]  At places that aren't in the media and you never hear from them again
[2:20:11.840 --> 2:20:18.720]  And the world is a poorer place for it and then all we're left with is some some people kind of on the far left end of the curve
[2:20:18.720 --> 2:20:23.360]  Like during fireball and some people at the far right and like buzzfeed and that there's nothing left in the middle
[2:20:23.360 --> 2:20:25.920]  But I fear that that is a strong possibility
[2:20:26.640 --> 2:20:28.640]  the reckoning is that
[2:20:28.960 --> 2:20:30.320]  the
[2:20:30.320 --> 2:20:37.520]  Overlooking the fact that the users have the ability to fight back and the music industry face this with an abstract era
[2:20:37.520 --> 2:20:42.240]  Where they wanted a magic solution that would keep users from
[2:20:43.120 --> 2:20:46.720]  Doing downloads you still see it with film and TV
[2:20:46.880 --> 2:20:48.240]  You know with you know
[2:20:48.560 --> 2:20:50.880]  They're reluctance to be more generous
[2:20:50.880 --> 2:20:55.520]  Not generous not in terms of like lowering prices, but do you know like the way that stuff is all still regional?
[2:20:55.600 --> 2:20:56.960]  I mean it drives
[2:20:56.960 --> 2:21:02.240]  We're so lucky living in the US, but it you know drives, you know some of my friends in Canada
[2:21:02.240 --> 2:21:09.600]  Not when you know TV shows don't show up right away let alone other countries around the world where they show up after they do in Canada
[2:21:09.760 --> 2:21:13.360]  It's crazy. There's no reason for that and you wonder why people in Canada might
[2:21:14.160 --> 2:21:16.160]  you know resort to
[2:21:17.520 --> 2:21:26.160]  Illegal downloads to get the TV shows that they can't get the same day that people get in the US. That's because they're being an idiot about it
[2:21:26.160 --> 2:21:33.200]  And don't underestimate the fact that users can fight back and if you think ah who cares if our web page is
[2:21:33.520 --> 2:21:35.120]  Take eight seconds
[2:21:35.120 --> 2:21:41.760]  And then you view people who install ad blockers as criminals or something like that and expect some kind of magical
[2:21:41.760 --> 2:21:44.720]  Solution to route around the ad blocking. It's you know
[2:21:45.280 --> 2:21:51.120]  It's not going to work. It's not going to be magical and and now that it's starting to get built into a high level and
[2:21:51.120 --> 2:21:58.320]  In a truly flagship operating system. I know that you can install ad blockers on the Mac for a while, but in terms of affecting a
[2:21:59.440 --> 2:22:01.440]  great swath of
[2:22:02.240 --> 2:22:05.280]  High profile and hot you know good demographic users
[2:22:06.560 --> 2:22:10.960]  Having these content blockers in iOS is I think going to be a game changer
[2:22:11.040 --> 2:22:17.840]  I really do and I say this again as somebody who makes my entire living practically from advertising
[2:22:17.840 --> 2:22:21.600]  I am incredibly sensitive to the fact that
[2:22:22.480 --> 2:22:27.840]  You know, I can't really recommend ad blocking. I don't run an ad blocker. You know, I do
[2:22:28.800 --> 2:22:33.520]  I do run ghostry and I have ghostry set in Safari to block trackers
[2:22:33.520 --> 2:22:37.680]  So I do block ad trackers according to ghostry, but I don't block ads
[2:22:38.240 --> 2:22:42.160]  So I do obviously see different ads than I would if I didn't have ghostry installed
[2:22:42.880 --> 2:22:44.880]  And I do plan though to run
[2:22:44.880 --> 2:22:52.440]  Safari content blockers and I don't plan to run them to block ads, but I absolutely plan to run them to to block JavaScript trackers
[2:22:52.440 --> 2:22:53.440]  Yeah
[2:22:53.440 --> 2:22:59.400]  and I I think there's going to be a lot of people who are not as
[2:23:02.720 --> 2:23:06.080]  You know, and I think rightfully so I don't have judgment on them
[2:23:06.160 --> 2:23:12.960]  But who aren't going to have draw that distinction between blocking ads and blocking trackers and they're just going to block all of it
[2:23:12.960 --> 2:23:17.120]  Oh, yeah, no doubt and when the performance increase is
[2:23:18.000 --> 2:23:23.680]  Dramatic when you when all of a sudden you try this a content blocker and all of a sudden
[2:23:24.240 --> 2:23:30.640]  These things start loading remarkably faster on your old iPhone just because you installed iOS 9
[2:23:31.840 --> 2:23:38.000]  It's there's no you know, it's not like people are going to uninstall them later and it's you know
[2:23:38.000 --> 2:23:43.920]  I just I really do think that that's going to come. So what did sippy say? It's a what's coming?
[2:23:44.480 --> 2:23:53.760]  The great reaping yeah, where some sites in the middle that middle between the the the super-scale sites like Facebook and Buzzfeed
[2:23:54.480 --> 2:23:58.440]  And us on the the bottom of the tree that right?
[2:23:58.440 --> 2:24:05.000]  It's what would Ben Thompson calls the smiling curve where it's like there's the like a good uptick on the left and the good uptick on the right
[2:24:05.000 --> 2:24:09.720]  And it's not very good in the middle. Yeah, the way I mean and again
[2:24:10.120 --> 2:24:14.320]  A lot of times when I talk about this or write about this. I also get so please do you know, I mean address it
[2:24:14.320 --> 2:24:15.960]  I
[2:24:15.960 --> 2:24:19.880]  My criticism of I'm or was not I don't did this true
[2:24:19.880 --> 2:24:24.120]  I do not have it. Here's what I'm or should do to solve the problem. I wish I did if I did
[2:24:24.120 --> 2:24:26.120]  I would be the first one to share with them
[2:24:26.120 --> 2:24:30.560]  I don't but I wrote that article not saying
[2:24:30.560 --> 2:24:37.040]  Hey, here's what they should do or and it certainly wasn't meant to they should do what I do because it wouldn't work
[2:24:37.040 --> 2:24:40.720]  No, right? I have an operation that is a very nice living for a
[2:24:41.120 --> 2:24:47.280]  Staff of one, you know, and I could you know, maybe I could hire one person or hire somebody full-time or part-time or something like that
[2:24:47.280 --> 2:24:50.320]  I believe the term again, right, but
[2:24:51.040 --> 2:24:56.320]  You know the the daring fireball slash the talk show model is not something that would run a
[2:24:56.320 --> 2:25:01.040]  Staffed organization. It's you know, no, so I'm not saying that. I'm just saying
[2:25:01.040 --> 2:25:05.360]  I would like to see them try and maybe somebody could find a way to
[2:25:05.600 --> 2:25:10.480]  You know find something new that could run something of that size, you know, but I feel that's the other thing
[2:25:10.480 --> 2:25:14.400]  If there is a lament, it's that people have stopped trying new new things in advertising
[2:25:14.400 --> 2:25:16.400]  it's this catch 22 of
[2:25:16.960 --> 2:25:20.960]  The advantage of giving away our content for free is that you get more viewers
[2:25:21.680 --> 2:25:23.680]  But then you have to monetize them all because
[2:25:23.680 --> 2:25:30.320]  Which is a word I hate but because it conjures up sort of this imagery of turning people into stacks of coins or something
[2:25:30.320 --> 2:25:31.680]  But that's basically what it is, right?
[2:25:31.680 --> 2:25:37.200]  And so you've got how do you do that and the answer is you put ads everywhere and you try to track them and
[2:25:37.840 --> 2:25:41.040]  The the fact is people are reluctant to give you money
[2:25:41.920 --> 2:25:43.200]  a lot of people
[2:25:43.200 --> 2:25:47.200]  Your your other choice is to is to say look. I don't care. I'm going to
[2:25:48.080 --> 2:25:50.080]  charge people for for my stuff and
[2:25:50.080 --> 2:25:53.760]  It'll be a much smaller group, but if they pay me enough it'll be worth it
[2:25:53.760 --> 2:25:57.760]  The challenge is getting the math to work or a hybrid of that right where you give some stuff away
[2:25:57.760 --> 2:26:02.720]  I like Ben Thompson gives some stuff away to get visibility and then including the article that I will link to this week
[2:26:02.720 --> 2:26:07.560]  Exactly right, but he also writes several other pieces a week that only go to the people who pay him a hundred dollars a year
[2:26:07.560 --> 2:26:09.440]  Which I think is actually a kind of a great deal
[2:26:09.440 --> 2:26:13.920]  And it allows him to make a living just doing that which means you get as a subscriber
[2:26:13.920 --> 2:26:19.880]  You get his entire output other than the one free piece a week. I feel like I feel like that is part of the
[2:26:19.880 --> 2:26:22.680]  Genius of his model. I feel like a hundred dollars is magic
[2:26:23.080 --> 2:26:25.960]  Yeah, and if I wasn't sure what to think of it when he started
[2:26:25.960 --> 2:26:30.520]  But I feel like it's magic and there's an awful lot of people who it's out and never pay a hundred dollars a year for
[2:26:31.000 --> 2:26:34.520]  Anything online, but it's somehow if you're
[2:26:35.080 --> 2:26:38.280]  But then they're I think a lot of those people wouldn't pay ten dollars here
[2:26:38.920 --> 2:26:44.280]  Right, right, and and he's a really smart guy. I mean this is my my fear is that if everybody in the middle
[2:26:45.320 --> 2:26:47.880]  Their companies blow up and they say well
[2:26:47.880 --> 2:26:50.760]  I'm gonna do what Ben Thompson does the fact is I mean
[2:26:51.320 --> 2:26:57.880]  No, not everybody how many hundred-dollar a year subscriptions for websites or newsletters or people going to be willing to pay
[2:26:58.440 --> 2:27:00.440]  Nope, you have to be one of their favorites
[2:27:00.520 --> 2:27:03.240]  Right, but that's that's that's the old you know
[2:27:03.720 --> 2:27:09.960]  What is a thousand true fans thing which you don't actually need you don't actually need a hundred thousand people
[2:27:10.360 --> 2:27:16.840]  You need a thousand people or two thousand people who will who like your stuff enough to buy your t-shirt and maybe
[2:27:16.840 --> 2:27:22.120]  Your you know membership or donate or whatever and and that that's I feel like I mean
[2:27:22.120 --> 2:27:26.360]  I've thought about that a lot since going out on my own is how do I want to balance?
[2:27:26.840 --> 2:27:30.680]  Advertising with the directs. I had lots of people say I don't you know
[2:27:30.840 --> 2:27:33.320]  I don't I like your advertisers or I don't
[2:27:33.880 --> 2:27:35.080]  Like your advertisers or whatever
[2:27:35.080 --> 2:27:37.480]  I just want to support you and I don't have anything to advertise myself
[2:27:37.880 --> 2:27:45.240]  How do I do that and I haven't given anybody a way to do that yet and and I remember during the really bad times at IDG
[2:27:45.240 --> 2:27:49.960]  That you know usually you're riding high and the sales guys are in charge and they're like yeah
[2:27:49.960 --> 2:27:53.960]  We're selling ads. We don't really care about any anything else and then the dark times
[2:27:53.960 --> 2:27:57.400]  They suddenly say hey, you know, what's really great is we've got people paying us
[2:27:57.560 --> 2:27:59.640]  $35 a year to get a magazine
[2:27:59.640 --> 2:28:04.520]  That's a really good because we'd be out of business without that and I'm reminded of that that right now
[2:28:04.520 --> 2:28:11.720]  My living is almost a hundred percent directly or indirectly funded by advertising and you know do I want to have you know
[2:28:11.720 --> 2:28:17.080]  Let people you know can I provide them something that they would want to support and also get something from it?
[2:28:18.280 --> 2:28:20.280]  But that's the danger is that
[2:28:20.840 --> 2:28:23.000]  If you follow that through it might work for me
[2:28:23.080 --> 2:28:25.080]  It certainly works for Ben Thompson right now
[2:28:25.320 --> 2:28:29.080]  But in the end if most of the people get cleared out of the market
[2:28:29.080 --> 2:28:33.560]  I'm not sure if that'll work or not then again back in 20 years ago
[2:28:33.640 --> 2:28:39.640]  There were people who subscribed to 15 magazines a month right and those were all probably $50 or $40 or
[2:28:39.640 --> 2:28:42.840]  $20 a year, maybe not a hundred dollars a year
[2:28:42.840 --> 2:28:48.680]  But my dad used to get the Kipling ear letter and that was like a hundred dollars a year or more
[2:28:48.680 --> 2:28:53.640]  And that was like a little newsletter like type type written even when they started doing it on computers
[2:28:53.640 --> 2:28:56.760]  It looked they made it look like it was typewritten and it was like a
[2:28:57.240 --> 2:29:01.800]  Investing in business newsletter and that's sort of what Ben's doing and it makes sense
[2:29:01.880 --> 2:29:04.840]  But I don't know the the math may not work it you may end up
[2:29:05.640 --> 2:29:07.800]  It may turn out that the web is created a glut
[2:29:07.800 --> 2:29:09.800]  of
[2:29:09.800 --> 2:29:11.800]  Information and people
[2:29:11.800 --> 2:29:13.800]  That in the end just can't be supported
[2:29:14.600 --> 2:29:16.600]  That that unfortunately
[2:29:16.600 --> 2:29:20.600]  I fear sometimes that what we do is going to be like being a steel worker
[2:29:21.640 --> 2:29:23.640]  Yeah, I wonder. I don't know
[2:29:24.840 --> 2:29:28.200]  The other thing I wrote about with the eye more thing was
[2:29:28.920 --> 2:29:32.600]  That to me it was a good example of a slippery slope by which I mean
[2:29:32.600 --> 2:29:37.320]  that once with me at Daring Fireball and again
[2:29:37.320 --> 2:29:39.800]  I'm not saying it applies to other sites or larger sites
[2:29:39.800 --> 2:29:46.920]  But it worked for me was that I never once put anything on Daring Fireball that I wasn't comfortable with except for the time that I tried
[2:29:47.560 --> 2:29:49.080]  Running
[2:29:49.080 --> 2:29:52.520]  Google AdSense like when Google AdSense first came out and I've talked about this
[2:29:52.760 --> 2:29:55.720]  You know talks and stuff like that before but long story short
[2:29:56.120 --> 2:30:00.440]  The ads weren't that good and they weren't paying much and I got some control over the color of them
[2:30:00.440 --> 2:30:04.440]  But it wasn't enough and they were just text, you know
[2:30:06.120 --> 2:30:09.640]  But and it was and it was at a time when Daring Fireball was making zero dollars
[2:30:09.640 --> 2:30:13.640]  And it was I really wanted it to make something greater than zero dollars
[2:30:13.640 --> 2:30:16.600]  So I could spend more time on it and ideally
[2:30:17.080 --> 2:30:19.080]  You know and again for years. It was just a
[2:30:19.640 --> 2:30:22.360]  I'd old dream that I could maybe just do it full-time
[2:30:23.400 --> 2:30:24.760]  I really wanted that to work
[2:30:24.840 --> 2:30:29.800]  But I was so uncomfortable with the fact that some of those Google AdSense ads that I was getting
[2:30:29.800 --> 2:30:33.880]  And I had no control over them. Some of them were relevant. Most of them weren't
[2:30:35.400 --> 2:30:37.400]  I took them down after like a month or two
[2:30:38.360 --> 2:30:40.920]  But that I never I never put anything and you know
[2:30:41.320 --> 2:30:47.720]  God bless Google one thing Google has always known is that the web should be fast and the AdSense ads never once seemed to slow down
[2:30:47.880 --> 2:30:50.680]  Daring Fireball if they had I would have taken them down day one
[2:30:51.480 --> 2:30:55.560]  But I had the ability because there was nobody I had to answer to
[2:30:55.560 --> 2:30:59.720]  I you know, I could say I'm never going to add anything that slows Daring Fireball down
[2:30:59.720 --> 2:31:06.360]  And I'm never going to add something that I'm not proud of and I'm not going to add something to Daring Fireball that
[2:31:06.760 --> 2:31:09.560]  It has a hundred HDTP requests, etc, etc
[2:31:09.880 --> 2:31:12.040]  So I never broke the line on that and now you know
[2:31:12.520 --> 2:31:17.080]  I've fortunate enough that I found other ways to make money and I have a
[2:31:17.800 --> 2:31:19.800]  Terrific business right now
[2:31:19.800 --> 2:31:22.920]  But in the interim I absolutely left money on the table
[2:31:22.920 --> 2:31:30.920]  You know there were years in the 2007 2008 2009 era where I had you know, and I listened to some of the pitches from ad
[2:31:31.240 --> 2:31:33.080]  networks
[2:31:33.080 --> 2:31:37.480]  You know, they were you know, at least and who knows if they would have but the numbers
[2:31:37.480 --> 2:31:41.960]  They were telling me that they could give me per month were way more than what I was making
[2:31:41.960 --> 2:31:45.160]  I mean, you know by you know, maybe not by factor of ten
[2:31:45.160 --> 2:31:47.320]  But by a factor of a very nice integer
[2:31:48.920 --> 2:31:52.200]  It was way more money than I was making per month from Daring Fireball
[2:31:52.200 --> 2:31:56.200]  At a time when it really would have been meaningful to me and my family
[2:31:56.200 --> 2:31:59.880]  But I turned it all down because I absolutely wasn't comfortable with
[2:32:00.440 --> 2:32:05.880]  The ads now how many people at a you know at a site where you're not just an you know one person who
[2:32:06.760 --> 2:32:08.360]  You know, I'm not going to call myself an artist
[2:32:08.360 --> 2:32:12.280]  But maybe it comes at it with an artistic integrity angle
[2:32:12.840 --> 2:32:17.640]  But if you're at a site where there's you know a corporate structure above you and and you're you know
[2:32:17.640 --> 2:32:22.040]  supposed to justify stuff with the you know profit and loss and stuff like that
[2:32:22.360 --> 2:32:26.840]  How many people are going to go how many publications could go years turning down stuff and
[2:32:27.640 --> 2:32:32.440]  Building something different instead. Oh, I I can't tell you how many times. I mean the slipper slope is true
[2:32:32.680 --> 2:32:36.280]  I can't tell you how many times you wrote you wrote you know a bunch of things about like tint
[2:32:36.920 --> 2:32:40.920]  That thing that that uh, yeah, you used to what still does where it adds
[2:32:41.720 --> 2:32:42.760]  You copy you know
[2:32:42.760 --> 2:32:47.520]  You copy the name Jason Snell from to get the spelling of your name right not that your name is hard to spell
[2:32:47.520 --> 2:32:53.080]  But it adds all this crap on your clipboard and there and there were those those ads that what were they called
[2:32:53.400 --> 2:32:59.320]  That were that were you still see them where they they take like phrases in stories and editorial kind of
[2:32:59.720 --> 2:33:01.720]  Yeah, and hyperlink them
[2:33:02.280 --> 2:33:08.280]  To advertising and usually badly that's where you say and it was like this in the early days of Google to you'd say something like
[2:33:08.280 --> 2:33:12.920]  You know the drill and all the ads are for power drills, right? They're like that's totally wrong
[2:33:13.480 --> 2:33:18.120]  Right, and yes, if you're a close reader you could see that those links were styled differently
[2:33:18.120 --> 2:33:23.240]  Maybe they were underlining green instead of in blue exactly and but you have to be a close reader
[2:33:23.240 --> 2:33:24.840]  I mean it's like every time I'd see them
[2:33:24.840 --> 2:33:29.960]  I think there is no way my mom would know the difference between this link and the link that the writer of the article put in
[2:33:29.960 --> 2:33:33.400]  Which they really wanted the reader to know hey if you want to know more about
[2:33:33.400 --> 2:33:40.680]  This so click this link we would we would have I can't tell you how many times and this one of the things that were on me and my job is
[2:33:40.680 --> 2:33:45.640]  I could tell you how many times I had a meeting with a new salesperson or a new executive who would say
[2:33:46.760 --> 2:33:50.520]  You know hey have you heard about these new these great new things that do this
[2:33:50.520 --> 2:33:56.200]  And it would be the same old thing it would be stuff like that these contextual ads and hyperlinks and you know it would end up being yet
[2:33:56.200 --> 2:33:59.600]  Another argument where I would have to say that's editorial content
[2:33:59.600 --> 2:34:04.720]  And we choose what we link to and by overriding links with other links to other places
[2:34:04.720 --> 2:34:10.280]  You're breaking, you know, you're laying editor advertising on top of editorial and it's not it's not appropriate
[2:34:10.280 --> 2:34:12.480]  And it's a bad user experience and et cetera, et cetera
[2:34:12.480 --> 2:34:18.920]  I generally won those arguments at Mackerel which I kind of can't believe I even did but I generally won those
[2:34:18.920 --> 2:34:20.920]  I think we never implemented those
[2:34:21.120 --> 2:34:25.560]  But you know the argument was always the same which is well, it's incremental revenue
[2:34:25.560 --> 2:34:30.480]  And the best I could do is say look all the editors will tell you this is wrong
[2:34:30.480 --> 2:34:35.960]  It will be terrible for the users and all the promising you was an extra $40,000. Is it worth it to you?
[2:34:35.960 --> 2:34:40.240]  But a lot of organizations and IDG said yes on all sorts of other things
[2:34:40.240 --> 2:34:42.920]  They just on that one particular one for whatever reason
[2:34:43.000 --> 2:34:47.240]  They'll just say yes because they're like they're desperately trying to keep ahead of
[2:34:47.760 --> 2:34:51.360]  The you know they're trying to keep a float there and so it's like well
[2:34:51.360 --> 2:34:56.600]  This is another $20,000 and this is another $40,000 at one point when I was put in charge of Mackerel's website
[2:34:56.600 --> 2:34:59.760]  The home page was almost entirely non editorial like literally
[2:35:00.120 --> 2:35:05.480]  Like I think more than half the the home page was non editorial and it's because every time somebody came to them
[2:35:05.960 --> 2:35:08.880]  Whoever was in charge at that time the president of the company
[2:35:08.880 --> 2:35:10.760]  I think basically and said we've got to deal with you
[2:35:10.760 --> 2:35:13.920]  What if you link to this thing and we'll give you a cut? They just said yes and
[2:35:14.560 --> 2:35:16.160]  You know, it's hard to say no
[2:35:16.160 --> 2:35:21.480]  It is hard to say no and it's hard to keep a vision and if you're somebody who is dealing with the bottom line
[2:35:21.480 --> 2:35:29.200]  You know, you're not running a charity. You do want to make a living and you want to bring in more money so that your your company can stay in business at the same time
[2:35:30.480 --> 2:35:35.000]  Somebody who is thinking of the big picture realizes that you are breaking your product
[2:35:35.440 --> 2:35:43.440]  By adding this to it and that eventually what you're left with is nothing and you're not gonna get revenue for it because your product is so terrible
[2:35:43.440 --> 2:35:49.120]  That nobody wants to see it anymore and right and and one little incremental thing at a time all of a sudden
[2:35:49.120 --> 2:35:51.120]  You've set yourself in opposition to your readers
[2:35:51.480 --> 2:35:56.880]  Yeah, and like Mackerel I can't tell you I mean one of the reasons morale was so low was that our readers
[2:35:57.080 --> 2:35:59.680]  First off the people who made these decisions never heard from the readers
[2:35:59.680 --> 2:36:00.960]  We had to hear from the readers
[2:36:01.280 --> 2:36:05.520]  We had to be the ones who bore the brunt of it and tried to explain why this was going on
[2:36:05.520 --> 2:36:08.360]  The people who actually made these decisions never had to hear from them
[2:36:08.360 --> 2:36:12.800]  In fact, the reason I got the auto play video turned off for that brief time that I got it turned off is that I
[2:36:12.800 --> 2:36:14.480]  passed my boss a
[2:36:14.480 --> 2:36:17.680]  60-page Google Doc of complaints from readers
[2:36:18.320 --> 2:36:19.920]  About auto play video
[2:36:19.920 --> 2:36:25.000]  We just compiled it. I just had the editors. I said put anytime you get an email from somebody or a tweet or whatever
[2:36:25.000 --> 2:36:27.920]  Put it in here and I handed it to him and I said
[2:36:28.200 --> 2:36:32.280]  These are complaints from readers about auto play and and finally what broke him down
[2:36:32.280 --> 2:36:33.320]  He was like, what do you want me to do?
[2:36:33.320 --> 2:36:34.600]  And I said I want you to shut it off
[2:36:34.600 --> 2:36:35.400]  He's like, all right
[2:36:35.400 --> 2:36:41.400]  And then like I said two months later. He was replaced with a guy who immediately turned it back on but that that you know
[2:36:41.400 --> 2:36:45.840]  If you're if you're one of those editors that was you could tell that this was bad
[2:36:45.880 --> 2:36:49.320]  But the people who are making these decisions never had to hear from people
[2:36:49.320 --> 2:36:55.960]  They never really were thinking about that oftentimes you'd have like an editorial group and you'd have like the website building group
[2:36:55.960 --> 2:37:01.680]  And then you'd have like a money group the sales and deals group and what would end up happening is there's
[2:37:02.240 --> 2:37:09.160]  The what should happen is that group in the middle the the the website product group should actually be concerned about the product
[2:37:09.160 --> 2:37:13.520]  They should they should be the one that everybody else has to convince that this is a good idea
[2:37:13.880 --> 2:37:20.440]  but in so many editorial organizations some on the web and especially the ones that came from print but not just them
[2:37:21.600 --> 2:37:28.240]  That group ended up being seen as like a technical services group rather than like the keepers of the product and as a result
[2:37:28.240 --> 2:37:32.440]  The other two groups were just the added and sales would just run rush shot over them
[2:37:32.440 --> 2:37:36.200]  And that is where the slippery slope comes from a lot of the time is that the
[2:37:36.200 --> 2:37:39.880]  Either there's nobody in charge of the product or the people in charge of the product
[2:37:40.440 --> 2:37:47.720]  Can't say no and they can't even say stop and think and so you know a sales guy makes a deal that he that he's gonna
[2:37:47.720 --> 2:37:51.160]  Get a commission on that is gonna junk up the site. He doesn't care
[2:37:51.560 --> 2:37:57.160]  He's gonna make money and somebody else's problem about it junking up the site and he'll never hear from a reader
[2:37:57.720 --> 2:38:02.280]  That it was junking up the site. He just doesn't care and that's why the slippery slope happens
[2:38:02.280 --> 2:38:08.600]  Yeah, that's a great great story. Well, an interesting story. It's a very sad bad
[2:38:10.520 --> 2:38:16.520]  The last factor in all of this is this and and it we've been going on a long time, but I've been off for a while
[2:38:17.880 --> 2:38:24.040]  But to wrap this up is the mobile versus desktop web disparity and Mary Meeker's slide
[2:38:24.440 --> 2:38:30.360]  Let me make a note to see if I can link to that but her slide on the amount of time people spend on
[2:38:30.360 --> 2:38:33.640]  Very as media TV prints stuff like that versus the amount
[2:38:34.120 --> 2:38:39.400]  Percentage of the percentage of their time they spend on them versus the percentage of advertising that is devoted to them
[2:38:40.200 --> 2:38:47.560]  It it's shown ever since she's been doing it that new stuff is underrepresented by ads early and then eventually it catch
[2:38:47.640 --> 2:38:55.560]  It inevitably catches up. It's almost like money ball where eventually the advertisers realize that we can we can underpay for what it's worth
[2:38:55.560 --> 2:39:02.520]  on this new thing and get more bang for our buck than the existing ones and the graph shows that the amount of time
[2:39:02.680 --> 2:39:08.520]  People spend on TV corresponds closely to the amount of money spent on TV advertising the amount of time people spend with print
[2:39:08.920 --> 2:39:13.720]  Corresponds pretty closely to how much time they spend on it and in the early days of the web like you said
[2:39:14.520 --> 2:39:18.040]  Five years ago not even early days like five years ago. That wasn't true
[2:39:18.520 --> 2:39:23.880]  And it has been her slide this year. It's caught up. Oh TV TV is totally screwed by the way
[2:39:23.880 --> 2:39:27.560]  That's the other part of that. It's like everybody's realized that TV is not
[2:39:28.120 --> 2:39:32.920]  Worth it and so TV advertising is going to go in the hole as a partner except for big
[2:39:32.920 --> 2:39:34.360]  I except for the and again
[2:39:34.360 --> 2:39:40.040]  I think it's probably going to be one of those upside down smiles where like the big name sports lot still gonna lie
[2:39:40.040 --> 2:39:45.720]  The end right and he can live yeah NFL is going to be fine. The Oscars are going to be fine
[2:39:45.720 --> 2:39:54.200]  Yeah, you know episodes of 30 minutes. It comes are gonna be in big trouble. Yeah
[2:39:56.040 --> 2:40:01.240]  But the big thing that she showed though is that there's a big disparity with mobile and desktop and mobile is
[2:40:01.720 --> 2:40:05.400]  Consuming like I think about as much time as the desktop web
[2:40:06.600 --> 2:40:12.840]  But it's way underrepresented. She said I think her number was something like 35 or 40 billion dollars a
[2:40:12.840 --> 2:40:19.880]  Hole between how much money should be being spent if you say that you know all times should be represented by advertising equally
[2:40:20.680 --> 2:40:23.800]  And like you said even just five years ago the desktop web was there
[2:40:24.360 --> 2:40:30.360]  I think video two goes into that where people are watching video and the percentage of video advertising is nothing compared to the
[2:40:30.760 --> 2:40:34.200]  Where the people are is not where the advertising is in mobile and video
[2:40:34.760 --> 2:40:39.880]  Yeah, absolutely not and that's really going to come with kids because I mean it's it
[2:40:39.880 --> 2:40:45.480]  We both we both have it's Jonas still 10. He's 11. He just turned 11. Yeah, he's a little bit older than Julian
[2:40:45.880 --> 2:40:48.760]  So we have 10 11 year old kids and then my daughter's 13
[2:40:49.560 --> 2:40:53.240]  And you know they don't watch TV they watch they watch online videos
[2:40:53.240 --> 2:40:59.720]  They watch YouTube mostly and it's mostly Minecraft videos almost not entirely but you know YouTube and Netflix and he's a he's he's
[2:41:00.520 --> 2:41:04.120]  It's fascinating to watch him. He's he loves if he finds a new show
[2:41:04.120 --> 2:41:08.440]  He likes and I don't even know how he finds him. He will deep dive and watch the entirety
[2:41:08.440 --> 2:41:11.880]  It's word amount my son's done that my daughter and her friends will do that too
[2:41:11.880 --> 2:41:16.200]  Where they'll just find something and they'll let me talk about binge watching they just go they go nuts with it
[2:41:16.440 --> 2:41:23.000]  So you know the next generation is bringing this on to and so that they you know the money is going to try to find a way to reach them
[2:41:24.680 --> 2:41:25.640]  Yeah, definitely
[2:41:26.200 --> 2:41:27.560]  It'll catch up eventually
[2:41:27.640 --> 2:41:29.800]  There's no doubt about it because somebody's gonna be smart
[2:41:29.960 --> 2:41:31.480]  The problem is that mobile right now
[2:41:31.800 --> 2:41:36.520]  You know, it's it's hard to advertise on mobile right the screens are small and the mobile advertising
[2:41:36.520 --> 2:41:40.280]  We've seen has been lousy. Yeah, that's exactly where I want to go with this though
[2:41:40.280 --> 2:41:48.680]  And why the content blockers coming to iOS is so big is that for as obnoxious as advertising is on desktop web and how it
[2:41:48.840 --> 2:41:55.720]  You know, and let's face it the the line between desktop and mobile is sort of arbitrary because most people are using
[2:41:56.040 --> 2:42:03.480]  laptops as their quote desktop now and we have a lot of the same issues where you're maybe your internet connection is
[2:42:03.480 --> 2:42:11.640]  Not a great Wi-Fi connection, right? Maybe you're in a hotel and and you've got a Wi-Fi connection that's slower than your phone connection
[2:42:13.000 --> 2:42:21.400]  Or maybe you're on the train between New York and Philly and
[2:42:22.040 --> 2:42:27.400]  You're tethered to a cellular device and you go through sections of New Jersey where cellular coverage is crap
