[00:00.000 --> 00:02.000]  Did you watch the Yankees last night?
[1:34:23.800 --> 1:34:27.800]  You know, whether that's stuff that goes in the dash or drive train or whatever, I don't know.
[1:34:27.800 --> 1:34:31.800]  But it was a partnership that existed for years until like 2009.
[1:34:31.800 --> 1:34:40.800]  And right when the partnership was dissolving and they were looking to sell the factory, Tesla was like running out of money and didn't have enough to buy to build their own.
[1:34:40.800 --> 1:34:45.800]  But just had enough money and was able to raise enough money to buy this factory.
[1:34:45.800 --> 1:34:52.800]  And I think GM actually took a stake, if I remember correctly, in Tesla or Toyota data camera, which.
[1:34:52.800 --> 1:34:56.800]  But basically they were able to buy this factory for pennies, pennies on the dollar.
[1:34:56.800 --> 1:35:01.800]  Because this was normally required billions to buy.
[1:35:01.800 --> 1:35:03.800]  But Apple certainly doesn't have that problem.
[1:35:03.800 --> 1:35:04.800]  They have billions.
[1:35:04.800 --> 1:35:06.800]  They could definitely buy their own factory.
[1:35:06.800 --> 1:35:07.800]  But I saw it was very interesting.
[1:35:07.800 --> 1:35:10.800]  Tesla was able to scoop this thing up and renovate it and make it their own.
[1:35:10.800 --> 1:35:12.800]  And now they've done several upgrades.
[1:35:12.800 --> 1:35:16.800]  It's all pristine, white and all kinds of robotic stuff inside.
[1:35:16.800 --> 1:35:17.800]  It's very, very impressive.
[1:35:17.800 --> 1:35:22.800]  But one wonders what one could do with unlimited funds.
[1:35:22.800 --> 1:35:26.800]  And not having to just scoop up something that already existed on the fly.
[1:35:26.800 --> 1:35:31.800]  Because Tesla has done a pretty decent job of turning out cars from that when nobody thought they ever could.
[1:35:31.800 --> 1:35:37.800]  So it'd be interesting to see what somebody could build from the ground up that had essentially unlimited money.
[1:35:37.800 --> 1:35:39.800]  Big picture.
[1:35:39.800 --> 1:35:42.800]  And there's one of those where there's smoke, there's fire things.
[1:35:42.800 --> 1:35:43.800]  Apple's made the hires.
[1:35:43.800 --> 1:35:47.800]  They've hired people from the auto industry.
[1:35:47.800 --> 1:35:52.800]  And in some sense, it seems crazy. It's like, come on, does everybody going to make cars?
[1:35:52.800 --> 1:35:56.800]  But on the other hand, to me, it kind of makes sense.
[1:35:56.800 --> 1:36:00.800]  And to me, the idea of Apple getting into making cars.
[1:36:00.800 --> 1:36:07.800]  And there was this big leak that they've had high level discussions with BMW about a partnership maybe.
[1:36:07.800 --> 1:36:09.800]  Clearly, they're looking into it.
[1:36:09.800 --> 1:36:12.800]  I mean, we can almost state that as a fact.
[1:36:12.800 --> 1:36:21.800]  I mean, the only way that it's not a fact that they're at least thinking about making cars would mean that an awful lot of reporting has been fabricated.
[1:36:21.800 --> 1:36:24.800]  So let's, you know, they're at least looking into it.
[1:36:24.800 --> 1:36:25.800]  Sure.
[1:36:25.800 --> 1:36:29.800]  I think it's definitely safe to say they're looking at cars, the bottom of space.
[1:36:29.800 --> 1:36:32.800]  I mean, they're not going to get into car play and not think about the rest of the dash.
[1:36:32.800 --> 1:36:33.800]  Right.
[1:36:33.800 --> 1:36:40.800]  I think at a very high level, it just makes intuitive sense because cars cost a lot of money.
[1:36:40.800 --> 1:36:48.800]  And they involve, they and can be differentiated and succeed because of design.
[1:36:48.800 --> 1:36:55.800]  And they're going to be increasingly computerized in various ways.
[1:36:55.800 --> 1:37:00.800]  Not just like what, you know, having a touchscreen on the dash, but, you know, the self-driving and stuff like that.
[1:37:00.800 --> 1:37:08.800]  And crash detection and, you know, trying to make cars that whether they're self-driving or entirely or partially or something like that.
[1:37:08.800 --> 1:37:14.800]  You know, we're going to head within our lifetimes, we're going to get to a point where cars can't crash.
[1:37:14.800 --> 1:37:22.800]  And, or at least it's exceedingly rare, you know, that it's very, very difficult to do.
[1:37:22.800 --> 1:37:27.800]  Try to get it up to like airline levels of safety.
[1:37:27.800 --> 1:37:30.800]  As opposed to, you know, it's truly.
[1:37:30.800 --> 1:37:37.800]  I mean, if you really, I think, you know, and then we'll quickly look back on, and like the number of people who die every year now in car accidents.
[1:37:37.800 --> 1:37:39.800]  And we're going to, you know, it's going to look barbaric.
[1:37:39.800 --> 1:37:41.800]  I really do think that's coming.
[1:37:41.800 --> 1:37:48.800]  But, you know, so there's, hey, there's money to be made, be design counts, see they can be cool.
[1:37:48.800 --> 1:37:51.800]  Therefore, why wouldn't Apple want to make it really?
[1:37:51.800 --> 1:37:55.800]  I mean, aren't those the exact arguments behind why they got into making watches?
[1:37:55.800 --> 1:37:59.800]  People spend a lot of money on them, design counts, and we think watches are cool.
[1:37:59.800 --> 1:38:02.800]  Therefore, we're going to make a watch.
[1:38:02.800 --> 1:38:09.800]  Yeah. Yeah, I think so. I think you're, I think you're right in that the thought process is, can we differentiate, right?
[1:38:09.800 --> 1:38:11.800]  It's not, can we make money?
[1:38:11.800 --> 1:38:16.800]  And I think that a lot of people run aground against that when they're thinking about what Apple will or won't do or may or may not do.
[1:38:16.800 --> 1:38:20.800]  And then they run aground against this argument like, oh, well, can they make a bunch of money at it?
[1:38:20.800 --> 1:38:22.800]  And that's not necessarily the argument.
[1:38:22.800 --> 1:38:24.800]  I mean, I think it's obviously part of it.
[1:38:24.800 --> 1:38:30.800]  And, you know, I don't ever foresee Apple going into a business where they can't sustain it on its own merit.
[1:38:30.800 --> 1:38:37.800]  Or as a support structure for another business, which is a way, you know, iTunes work for many years until it started making a lot of money.
[1:38:37.800 --> 1:38:45.800]  But I think that it's, it's highly unlikely that they're ever going to go into a space where they can't differentiate themselves strongly.
[1:38:45.800 --> 1:38:50.800]  And that differentiation doesn't lead to what they perceive anyway.
[1:38:50.800 --> 1:38:54.800]  Let's just sidestep any arguments, but what they perceive to be consumer benefit.
[1:38:54.800 --> 1:38:56.800]  You know, benefit for people that are buying it.
[1:38:56.800 --> 1:39:02.800]  And then I think cars right, cars are right for that because I mean, I love, I love, love cars.
[1:39:02.800 --> 1:39:04.800]  I mean, I grew up building cars with my dad.
[1:39:04.800 --> 1:39:07.800]  I love them in all forms from old to new.
[1:39:07.800 --> 1:39:10.800]  And, you know, this side to that side of the world.
[1:39:10.800 --> 1:39:14.800]  But most of them, most of them are crap.
[1:39:14.800 --> 1:39:17.800]  Like they're super crap.
[1:39:17.800 --> 1:39:23.800]  Like you, like I said, like I crawl into a, I don't even want to mention brand names because somebody will get offended.
[1:39:23.800 --> 1:39:29.800]  You crawl into a, like a midsize sedan and you just look at like the finish makes my skin itch.
[1:39:29.800 --> 1:39:37.800]  Like the, the door panels, you touch them and the plastic you feel like the, the finger tip feel on the steering wheel.
[1:39:37.800 --> 1:39:40.800]  It just makes me break on a rash most of the time.
[1:39:40.800 --> 1:39:43.800]  And so I just think that there's so many, I mean, can you imagine,
[1:39:43.800 --> 1:39:47.800]  Johnny, I have waxing ripsotic about the leather wrapping on a steering wheel I could.
[1:39:47.800 --> 1:39:50.800]  You know, I just think that there's plenty of opportunity there for them
[1:39:50.800 --> 1:39:56.800]  to offer a cut above at a price that is reasonable for what you're getting.
[1:39:56.800 --> 1:40:04.800]  Like safety innovations, design innovations, technology and electronics innovations that set them apart from the pack.
[1:40:04.800 --> 1:40:07.800]  Offer user benefit and allow them to differentiate.
[1:40:07.800 --> 1:40:09.800]  It's like a reminder that they could do something there.
[1:40:09.800 --> 1:40:10.800]  Right.
[1:40:10.800 --> 1:40:16.800]  And the industry is heading towards some sort of inflection point where new technologies are finally,
[1:40:16.800 --> 1:40:22.800]  I hate to abuse the word finally, but finally, you know, taking over from internal combustion engine.
[1:40:22.800 --> 1:40:27.800]  And I haven't, I've actually never been in a Tesla model last.
[1:40:27.800 --> 1:40:29.800]  I do love, I love the way the look.
[1:40:29.800 --> 1:40:35.800]  And you know, but I've never been in one, but somebody mentioned the other day that it doesn't have the,
[1:40:35.800 --> 1:40:39.800]  because it doesn't have a transmission, it doesn't have the transmission hump on the floor.
[1:40:39.800 --> 1:40:40.800]  Right.
[1:40:40.800 --> 1:40:41.800]  Yeah.
[1:40:41.800 --> 1:40:42.800]  There's no center column hump.
[1:40:42.800 --> 1:40:43.800]  Right.
[1:40:43.800 --> 1:40:48.800]  And it never occurred to me that a car couldn't, wouldn't have that.
[1:40:48.800 --> 1:40:51.800]  I don't know why every car I've ever been in has had the transmission hump.
[1:40:51.800 --> 1:40:54.800]  It's, I've never even talked about space, you know, that you never get that.
[1:40:54.800 --> 1:40:55.800]  Right.
[1:40:55.800 --> 1:40:59.800]  It's a, what do you mean that there's not, I was like, oh, of course not, you know, but that's crazy to me.
[1:40:59.800 --> 1:41:05.800]  But, you know, and it's just one small thing of like, hey, look, we can rethink lots of things, you know, with, with new technology.
[1:41:05.800 --> 1:41:06.800]  And we're headed there.
[1:41:06.800 --> 1:41:07.800]  So it's kind of exciting.
[1:41:07.800 --> 1:41:13.800]  The thing is, is that making cars is physically, it takes a lot of space.
[1:41:13.800 --> 1:41:18.800]  So I really do hate to, I mean, I just, I don't know anything about this real estate transaction.
[1:41:18.800 --> 1:41:26.800]  Yeah, I mean, even, it's, if I had to bet though, boy, I have to think it's about the car development thing just because I think you need so much space.
[1:41:26.800 --> 1:41:31.800]  You know, that, and maybe you'd want to have them off on their own, you know, campus.
[1:41:31.800 --> 1:41:46.800]  Yeah, I mean, the problem with all this, the dividing rod stuff about the car and about any other projects is that they probably have half a dozen really far out project projects that would blow up in headlines going on right now.
[1:41:46.800 --> 1:41:49.800]  They literally are just like, I don't know, let's try this, right?
[1:41:49.800 --> 1:41:55.800]  And they put several people on it and they give them some resources and they play with it until they see if something interesting comes of it.
[1:41:55.800 --> 1:42:05.800]  And I think that's just the value of having their structure, their cellular structure, the way that they develop products and experiment and play with different lines of thought.
[1:42:05.800 --> 1:42:15.800]  So the watch interface came out of that and, you know, that obviously multi-touch everybody knows by now that multi-touch came out of that, you know, out of essentially a side bet experiment.
[1:42:15.800 --> 1:42:24.800]  And that kind of thing leads to, I mean, it leads to misinformation because somebody can take something as, as being.
[1:42:24.800 --> 1:42:33.800]  You know, in production or give them getting rid of the launch and it's really just four guys in a room kind of talking about it, you know.
[1:42:33.800 --> 1:42:39.800]  And I think that that aspect of it leads to a lot of false starts and false leads and all that jazz.
[1:42:39.800 --> 1:42:53.800]  So it's hard to throw a dividing rod on this, but considering the stuff that we've heard publicly and seen publicly, the amount of people that they've hired there, I think it's safe to say that they see something worth exploring in the automotive space.
[1:42:53.800 --> 1:43:00.800]  And I think that if you're looking there, then you start thinking about technologies that would attach to that space.
[1:43:00.800 --> 1:43:10.800]  And some of the stuff that we've seen over the past couple of years like patents and things that I've heard and things that people have reported but were never able to really lock down.
[1:43:10.800 --> 1:43:18.800]  It starts to make some sense because when you start thinking about rethinking the car, as you mentioned with like the hump on the floor, right?
[1:43:18.800 --> 1:43:23.800]  That's something you don't foresee until you get in there and then you're like, oh, hey, we don't need this, right?
[1:43:23.800 --> 1:43:25.800]  Like this doesn't exist in our car.
[1:43:25.800 --> 1:43:35.800]  Like Tesla's first one was a revamped, you know, smart car from like GM and then they did a revamped Mercedes, like a Mercedes, like sea glass or something like that.
[1:43:35.800 --> 1:43:36.800]  They just made electric.
[1:43:36.800 --> 1:43:42.800]  Obviously in those, those design things aren't apparent because they haven't built it from the ground up to work the way that they want.
[1:43:42.800 --> 1:43:49.800]  And then when they start designing them on a list, they're like, oh, hey, we don't need this, right? And I think that there's some other things you could think about.
[1:43:49.800 --> 1:43:52.800]  Like for instance, augmented reality, right?
[1:43:52.800 --> 1:43:57.800]  You've seen Apple patents about 3D gesture control and augmented reality for a while and rumblings of that.
[1:43:57.800 --> 1:44:04.800]  What if they have an augmented reality team and somebody goes, oh, well, they're going to launch augmented reality for in like a glass of glasses for your face?
[1:44:04.800 --> 1:44:05.800]  Well, maybe not.
[1:44:05.800 --> 1:44:07.800]  What if it's for a windshield?
[1:44:07.800 --> 1:44:16.800]  What if you don't have to think about the way a windshield works in the same way? And obviously other car manufacturers have sort of played with this idea of the windshield providing you with their heads up display.
[1:44:16.800 --> 1:44:24.800]  But what if they took that to like its logical extent and said, it's not only going to give you, you know, like, oh, here's the speed limit.
[1:44:24.800 --> 1:44:29.800]  It's going to give you like collision warnings and it's going to highlight potholes for you and all this other stuff.
[1:44:29.800 --> 1:44:37.800]  There's just so much stuff that could be done, but hasn't been done because people are so tied into the way things work now.
[1:44:37.800 --> 1:44:44.800]  And they're convinced that they can get away with offering people the lowest common denominator of product and still charge them the same amount for it.
[1:44:44.800 --> 1:44:48.800]  So they don't have to. They've not been forced to innovate by anybody.
[1:44:48.800 --> 1:44:52.800]  And Tesla's starting to do that. There's certain people starting to feel the heat from them.
[1:44:52.800 --> 1:44:57.800]  But can you imagine how the industry would be changed if Apple kind of threw their hat in the ring and said, we're thinking hard about this.
[1:44:57.800 --> 1:45:03.800]  And this is the way things work now. And look at the damn phones, you know, like everybody was happy with the way phones that we're working.
[1:45:03.800 --> 1:45:08.800]  And then Apple's like, no, there's the way it should work. And everybody's like, oh, okay, yeah, that's the way things work now.
[1:45:08.800 --> 1:45:16.800]  You know, so I think there's cool potential there for everyone to end up benefiting regardless of whether they own an Apple car or not.
[1:45:16.800 --> 1:45:19.800]  And I think those are the coolest things, you know, I think things.
[1:45:19.800 --> 1:45:43.800]  I think the thing that gets overlooked about from the tech industry is like inside the valley, the perspective that I think is is missed is the degree to which Apple can with the stature that they have now, the way that they can influence the culture as a whole.
[1:45:43.800 --> 1:45:53.800]  And just as where I'm going with this is the way that they've just got people talking about watches period outside, you know, the tech world.
[1:45:53.800 --> 1:46:08.800]  And in the tech world, they would, the argument would be, well, we've been, you know, Apple watches just the newest smartwatch. We've had pebble and there's Android Wear and Samsung has made, you know, the whole bunch of watches, you know, in the last two or three years.
[1:46:08.800 --> 1:46:21.800]  And none of those ever ever exited that you have to be a nerd to even know about them. Nobody and whether regardless of how many people are have already bought an Apple watch.
[1:46:21.800 --> 1:46:30.800]  It's out there and people like when you wear, when I wear my Apple watch, people say, is that an Apple watch like they just are aware that it exists.
[1:46:30.800 --> 1:46:47.800]  Like to me, that sort of awareness could really, you know, Apple can influence the car industry in the same way. You know, that the people will be aware of it in a way that they're not aware of, you know, like Google self driving cars and stuff like that.
[1:46:47.800 --> 1:46:59.800]  Yeah, I think so too. I think that there's an opportunity there for them to sort of lay down a bar that people have to cross right and have to rise above in order to be relevant.
[1:46:59.800 --> 1:47:01.800]  And that's the sort of thing with the phones.
[1:47:01.800 --> 1:47:07.800]  I just wouldn't it be funny if they came out of the car, then you had to have an iPhone.
[1:47:07.800 --> 1:47:19.800]  Yeah, like, oh, yeah, it works without your iPhone, but only for 20 miles. It doesn't it. No GPS, nothing.
[1:47:19.800 --> 1:47:33.800]  I don't know. Maybe it doesn't even start up without your iPhone. I don't know. Or maybe it does, you know, like the only way you can start it is through, you know, touch ID with your watch or phone.
[1:47:33.800 --> 1:47:41.800]  Let me take one last break here and thank our last sponsor of the day or of the episode at least.
[1:47:41.800 --> 1:47:45.800]  And it is our good friends at mail route.
[1:47:45.800 --> 1:47:56.800]  M-A-I-L-R-O-U-T-E, mail route. You know, who should be handling your email, email nerds who do nothing but email.
[1:47:56.800 --> 1:48:07.800]  These guys created the first cloud-based email filtering solution and then they sold it to Microsoft. Now they're back with the most innovative and effective spam and virus filtering available.
[1:48:07.800 --> 1:48:36.800]  I mean, I guess that's a big windows thing. I mean, for me, as a Mac user, I don't really worry about getting viruses in my email. I do worry about spam. And what mail route does is it gives you a world without spam viruses or bounced emails. Imagine opening up your email hosted on your domain and seeing only the legitimate email that you want to see and receive mail route can make this a daily reality.
[1:48:36.800 --> 1:48:44.800]  No matter if you have your own domain, that's the thing you need. And regardless of who hosts it, mail route can help.
[1:48:44.800 --> 1:48:55.800]  What you do is you just set up your DNS so that your mail goes to mail route first and then mail route, you'd send, give them the DNS for your actual email server.
[1:48:55.800 --> 1:49:04.800]  So outside world, the email comes through mail route, mail route takes out all the crap and forwards on what's good to your email server.
[1:49:04.800 --> 1:49:12.800]  So your email server, the server that's actually hosting your email doesn't change at all. You just change the DNS and they have all sorts of stuff to help you through doing that.
[1:49:12.800 --> 1:49:20.800]  You just have the email go through them first, then it goes to your server. You don't have to change your server and all of a sudden all the junk is gone.
[1:49:20.800 --> 1:49:28.800]  And it is super high quality. I know tons and tons of people out there who use Gmail only because of their spam filtering.
[1:49:28.800 --> 1:49:37.800]  I think mail routes is as good or better than Gmail. I do have some Gmail, the email that goes through Gmail, also have email that goes through mail route.
[1:49:37.800 --> 1:49:44.800]  Just honestly, if anything, I think mail route is better. I think less spam goes through mail route than Gmail.
[1:49:44.800 --> 1:49:55.800]  It's certainly competitive really, really is. And therefore, if you want, you know, for all the good reasons that you might want to host your own email on your own domain, it is a tremendous, tremendous service.
[1:49:55.800 --> 1:50:05.800]  I cannot say how well this works for filtering out the junk. And it's got cool features where, you know, here's the big thing.
[1:50:05.800 --> 1:50:16.800]  Yes, you want to filter all the junk, but in case something is falsely flagged, how do you find out? Well, you can set it up if you want to send you like a report, like a weekly report, like here's a bunch of the maybes.
[1:50:16.800 --> 1:50:25.800]  Here's a bunch of emails that we thought were spam. We held them for you. If you want to go and correct one of these, just, you know, here's where you go and click click this.
[1:50:25.800 --> 1:50:36.800]  Okay, this will remember that this is not spam. Really, really easy. Easy to set up. It's very reliable. It's used by large universities, large corporations. They've got huge clients.
[1:50:36.800 --> 1:50:43.800]  I just can't say enough about it. It's really, really good. It's got a good user interface, simple and effective.
[1:50:43.800 --> 1:50:51.800]  If you're just a user, it's great. It just works. You'll forget that it's there because you just don't see it. You know, that's how good emails should work. You just forget it.
[1:50:51.800 --> 1:51:03.800]  If you're an email admin or IT pro, they've built all sorts of tools with you in mind. They even have an API so you can program your own stuff to work against it.
[1:51:03.800 --> 1:51:19.800]  They support LDAP, Active Directory, TLS, Mailbagging, Outbound, Relay, everything you want from the people handling your email. And this is all they do. All they do is just host, or not host email, but deal with email and make it as trouble-free as possible.
[1:51:19.800 --> 1:51:35.800]  So to remove spam from your life for good, go to mailroute.net, slash TTS, the talk show, slash TTS. And they'll know you came from the show and you'll get a free trial.
[1:51:35.800 --> 1:51:44.800]  And because you use that code, slash TTS, you will get 10% off for the lifetime of your account.
[1:51:44.800 --> 1:51:54.800]  So if you use them for the next 20 years, you'll save 10% every time the bill comes up by using that code when you sign up. So go to mailroute.net, slash TTS, and sign up today.
[1:51:54.800 --> 1:52:05.800]  Cannot say enough good things about them. Great, great service. I would almost say indispensable if you're hosting your own email. Really great stuff.
[1:52:05.800 --> 1:52:22.800]  What else is in the news? I'm trying to think there was the thing, you must know about this. And I guess, I guess it didn't come out. It just came out yesterday with Mark German, where your former colleague, Darryl Etherington is now working for Apple PR in Toronto.
[1:52:22.800 --> 1:52:37.800]  Yeah, yeah. I mean, I don't know. I would say, no, he doesn't work for me anymore. I was about to say, I would hope, I would hope, Matthew, that you know half the story.
[1:52:37.800 --> 1:52:52.800]  Yes, Darryl is not no longer in our employee. He doesn't work for me anymore, but I, out of respect for him, didn't pry into what exactly he's doing, although my assumption is, yes, comms in Canada.
[1:52:52.800 --> 1:53:09.800]  Yeah, it's a, you know, it's a gentleman's agreement when it's somebody who was your former colleague. But it's interesting. I know it doesn't make any sense for me to pry anymore because it's a company we cover and the less that I learn about it through friend channels, the more I can report on it through my normal reporting channels.
[1:53:09.800 --> 1:53:27.800]  It's just, it's one of those things. It's a careful line. You have to tread, especially when somebody crosses the line in between PR, you know, or comms and, and a journalist again. And you know, there's some people that are, that get irritated with that, especially there's some hardline journalists that are really irritated by it.
[1:53:27.800 --> 1:53:41.800]  I'm on my third career and I'm very, very reluctant to denigrate anybody to look down on anybody for trying to chase what makes them happy and find something that they want to be happy doing. And, you know, hey, I wish them the best.
[1:53:41.800 --> 1:53:57.800]  Yeah, I, you know, while you're doing the job on one of these sides, like, you know, if you were like us right now and you're in some kind of media where we're covering Apple for our readership.
[1:53:57.800 --> 1:54:16.800]  And somebody else is working for Apple under PR staff. It's, you know, obviously it is two opposing sides where one side is, you know, by definition, their job is to push the company's line and our job is to make sure that we're writing what's true and useful for our readership.
[1:54:16.800 --> 1:54:38.800]  And I don't think there's any reason to have hard feelings about somebody who goes from one side to the other. I mean, it's, it's sort of natural transition. The thing is the, here's the thing though, the thing is that where it's disproportionate where it's not balanced is Apple has a lot of money.
[1:54:38.800 --> 1:54:52.800]  Yes, I'm aware. I know. It's very hard to compete with. And, and the media, you know, in general is not going through a good time and in some publications, you know, are going through a terrible time.
[1:54:52.800 --> 1:54:59.800]  And even, I think this might be why you laugh is even publications that are thriving or being successful.
[1:54:59.800 --> 1:55:11.800]  Don't have the sort of budgets for salaries that maybe Apple does. Right. I think that's fair. That's a fair assumption to make. Yes. You know, they're just doing okay.
[1:55:11.800 --> 1:55:18.800]  But yeah, we definitely don't have $160 billion in the bank if we need to, you know, juice some salaries here and there.
[1:55:18.800 --> 1:55:30.800]  I mean, I think it's more interesting in light of like kind of the overall and I've had excuse me for me. I had a chat with my colleague Drew Olanoff who we hired, we've hired him back. He used to work at TechCrunch.
[1:55:30.800 --> 1:55:42.800]  And I like to work with Drew. I used to work with him at the next web as well. But Drew has spent some time in comms. He, he was actually in with start of managing community and doing comms before he was ever a writer.
[1:55:42.800 --> 1:55:48.800]  And then kind of went back to it for a while, worked at Yahoo for a while and handled comms over there.
[1:55:48.800 --> 1:55:59.800]  Was recently at a couple startups and stuff like that. But just really had a desire to write again and I'm really happy about that because I was able to work with him again because he's actually it's got a great mind and thinks about this stuff great.
[1:55:59.800 --> 1:56:02.800]  And because it was work there, he's got good perspective.
[1:56:02.800 --> 1:56:21.800]  So I honestly think that that experience on both sides of the line makes you more savvy reporter makes you understand what companies are saying when they say certain things, when they're BSing you, you know, your BS detector is better, I think, in general.
[1:56:21.800 --> 1:56:35.800]  But I don't think that it's, it's one of those things that it's impossible to be honest or be good at your job. If you're, if there's ever a possibility of you crossing that line back and forth because I think that assumes people are automatons.
[1:56:35.800 --> 1:56:44.800]  And that there's no editorial direction and no editor going like, hey, should we be pushing harder on this, you know, and it's just, you know, nobody's paying attention or whatever.
[1:56:44.800 --> 1:56:56.800]  So I think that there's lots of implications there if you're saying that's, you know, this can never happen. Yeah, that you're part of a tribe and that you've somehow betrayed your tribe by switching to the other side. I mean, I think that's nonsense.
[1:56:56.800 --> 1:57:08.800]  I mean, and it starts really at the top. I mean, Steve Dowling got to Apple from, I believe directly like he was the CNBC Silicon Valley, of course.
[1:57:08.800 --> 1:57:17.800]  So he went right from, you know, reporting on companies like Apple for TV to, you know, being, you know, now he's the head of PR.
[1:57:17.800 --> 1:57:25.800]  And I, you know, can't help but think that maybe there's a little, even though a lot of the hires that they've had have not been for PR.
[1:57:25.800 --> 1:57:37.800]  And supposedly, you know, as reported by Mark Gurman, that's what Etherington's doing or, you know, but it wouldn't surprise me that under Dowling's leadership that they might go more in that direction.
[1:57:37.800 --> 1:57:39.800]  Just because that's how he got there.
[1:57:39.800 --> 1:57:51.800]  Well, remember too that if you look at Mark's report, he reported later on that Josh Lowenson was from the verge. He was also on the Apple beat at CNET. He also was hired right around the same time.
[1:57:51.800 --> 1:58:08.800]  Darrell was hired. It looks like from the report. And I don't know anything about that, but it seems like you could be right in that there's a streak there of that.
[1:58:08.800 --> 1:58:23.800]  It's been really obvious to me that they've been snapping up Apple reporters as I'm sure, you know, I mean, they hired like Chris Breen and they hired a non and Brian from an on-tech. And not all of those, as you mentioned, have been for commerce position.
[1:58:23.800 --> 1:58:39.800]  Right, supposedly they have been raping and pillaging. The Oh, excuse me, pillaging the, you know, I don't want to lighten that term by using it. But, you know, in the Viking sense, they've been pillaging the media village, you know, and I think that that's, it's evident that that's what they're doing.
[1:58:39.800 --> 1:58:45.800]  Whether that's like Steve is like, hey, these guys are, these are the people we need to get or what? I don't know, you know.
[1:58:45.800 --> 1:58:54.800]  John Seth from Mac, and this was also in German's story yesterday. He's not working in PR. He's working at Apple University.
[1:58:54.800 --> 1:59:06.800]  And the other one that wasn't mentioned and isn't really a media hire, but it sort of is, it was, and I feel like he's just, you know, like so many people when they go to Apple, he's outside their walls.
[1:59:06.800 --> 1:59:26.800]  He's gone very quiet as Michael Gartenberg. Oh, right. Yeah, that's right. You know, it was an analyst and was the rare gem of an Apple analyst who was really smart and insightful and wrote very clearly in normal, you know, straightforward language.
[1:59:26.800 --> 1:59:31.800]  And so yeah, of course that's why they hired him because he was the good one. Right. Right. Right.
[1:59:31.800 --> 1:59:41.800]  But my thing is they're shooting themselves in the damn foot because there's not going to be anybody left outside who understands their business and can be moderated about the way that the report on.
[1:59:41.800 --> 1:59:44.800]  Yeah. Garden, like it's, it's just going crazy.
[1:59:44.800 --> 1:59:52.800]  Gartenberg doesn't work in PR. He is in Shiller's group, but doing what I don't know. So he's, you know, somewhere in product marketing.
[1:59:52.800 --> 2:00:00.800]  Gotcha. Which is, I mean, it makes, it makes sense that they would bring those people on that understand their business and have a, an insight, right, that they can tap into internally.
[2:00:00.800 --> 2:00:20.800]  It just seems funny to me because it's there. Like if you hire all of the reporters that are able to write about you without being histrionic or stupid, then all you're left with is a bunch of, like flag waving crazies, you know, who are happy to Trump all over you.
[2:00:20.800 --> 2:00:45.800]  And whatever reason, like, you know, you could argue that Apple's closed mouth attitudes have maybe, you know, exacerbated that problem, but whatever the case may be, they, you know, there's, you're definitely removing pieces from the board that could be not advocates because that's not their job and hopefully it's not their job, but could report on it with intelligence and with moderation.
[2:00:45.800 --> 2:00:57.800]  And when they have criticisms, they are, they are based in a contextual understanding the way the company actually works, not the way that you make it work through intellectual dishonesty, you know, when you're reporting on it.
[2:00:57.800 --> 2:01:10.800]  And so I think that there's, there's something, I don't know, you know, some people are like, hey, they're smart, they need to go there and then Mike, you know, in the other side, I say, well, if they're smart and you snap them all up, then all this left is the dummies, but I don't know.
[2:01:10.800 --> 2:01:22.800]  I'm not calling myself a dummy or you a dummy, but you know, eventually, I know another good one who left not for Apple though was Ellis hamburger who left the verge for Snapchat.
[2:01:22.800 --> 2:01:27.800]  I guess he's, I don't even know what he's doing. I guess he's running PR for them or something, but, yeah, I don't know.
[2:01:27.800 --> 2:01:38.800]  I don't know exactly what he's doing, but yeah, he did leave. I mean, he obviously kind of saw the possibilities and understood what they were kind of after a little sooner than a lot of people I think.
[2:01:38.800 --> 2:01:49.800]  I was, I was nodding along with a lot of stuff he was writing about them and they probably were too. So I think that's probably why they snapped him up, but yeah, it's definitely a trend, a wider trend.
[2:01:49.800 --> 2:02:07.800]  Yeah, definitely. And it's, you know, and again, like you said, and you're, you know, in the hot seat for running tech crunch is that it's, it's, it's one thing for you to be, you know, if you're pursuing someone who you see as a good writer, it's one thing when you're competing against other publications
[2:02:07.800 --> 2:02:23.800]  with, you know, roughly in the same business and another one you're competing against startups like Snapchat that have raised millions and millions of dollars or somebody like Apple that while we're sitting here talking about it has made tens of millions of dollars.
[2:02:23.800 --> 2:02:41.800]  They made more money than we'll ever make an entire life. Right. While we've been talking on this episode. Right. Exactly. It is hard. It is hard. And, you know, when we look for, I mean, obviously every publication has their own sort of desires at once and you'll, you know, we'll have different desires and once for each position that we hire for.
[2:02:41.800 --> 2:02:57.800]  But we, we generally hire reporters for a very specific reason and it's like they're outspoken. They understand what they, what they think they understand their spaces extremely well. And they want to express them vociferously in a way that says, this is what I think.
[2:02:57.800 --> 2:03:04.800]  And that's, that's not the way a lot of other publications work. You know, they hide behind a lot of editorial layers. Everything is leached out by the time you read it.
[2:03:04.800 --> 2:03:25.800]  And so you don't know really whether this is the way this, what the word or thought process was at all, you know, and because we work that way it actually lends itself towards people like Apple or a startup or VC firm or somebody like that understanding the way that person's brain works more than see the Wall Street Journal. Right. Right.
