[00:00.000 --> 00:02.000]  What a week what a week
[01:29:47.000 --> 01:29:58.040]  Eddie and his team, I think have done a tremendous job in fixing a lot of the errors and problems
[01:29:58.040 --> 01:30:04.440]  that Apple Music had, which brings me back to the point of, at what point does Apple
[01:30:04.440 --> 01:30:11.080]  release software knowing that it's it doesn't work that well? You know, was Apple Music one of those?
[01:30:11.080 --> 01:30:18.680]  Because when you start using it, you can see where all the the flaws were.
[01:30:18.680 --> 01:30:22.440]  All right, did it did it was it released dictated by the quality of the software was the release
[01:30:22.440 --> 01:30:26.200]  dictated by when the negotiating rights opened up?
[01:30:26.200 --> 01:30:35.080]  Right. And I tend to think that it was the release was was based on a date, not on the quality of the
[01:30:35.080 --> 01:30:41.000]  software. Because what we see now with the quality of the software, I would have been extremely happy
[01:30:41.000 --> 01:30:41.480]  with.
[01:30:41.480 --> 01:30:46.200]  Well, what specific things do you think are better now than than than in the past year? Because you've
[01:30:46.200 --> 01:30:51.960]  been I mean, without, I would say almost without question, one of the leading critics of of Apple
[01:30:51.960 --> 01:30:56.600]  Music in terms of bugginess and inconsistency and and confusion?
[01:30:56.600 --> 01:31:03.400]  Well, and it's the bugginess and inconsistency isn't just on iPhone, it's on Mac, it's on Apple TV.
[01:31:03.400 --> 01:31:14.360]  You know, and I think, if you look at the service overall, everything has gotten better, the app has
[01:31:14.360 --> 01:31:21.960]  gotten better. The the stations, the algorithm that they use for their radio stations has gotten
[01:31:21.960 --> 01:31:28.920]  better. The the curated stations have gotten better, everything has gotten better. There are
[01:31:28.920 --> 01:31:37.000]  still bugs in the software and and people, people have accused me of looking for for bugs. I don't
[01:31:37.000 --> 01:31:46.760]  have time in my day to look for bugs. I really don't. So I've told Apple that the reason that I'm
[01:31:46.760 --> 01:31:53.960]  able to find these bugs is because I use it so much. That's it. That's the the only reason that I
[01:31:53.960 --> 01:32:01.560]  can I find them and when I find them, I tell them about them. You know, here's but it's funny. I
[01:32:01.560 --> 01:32:07.080]  know it's got to be the same for you. But it's always amuses me when like two emails in a row or
[01:32:07.080 --> 01:32:10.840]  maybe two tweets in a row, just back to back. And it's the fact that they're back to back that makes
[01:32:10.840 --> 01:32:15.640]  it so amusing, where there's one accusing you of being in Apple's pocket. Yeah, and one accusing
[01:32:15.640 --> 01:32:22.040]  you of unfairly criticizing Apple and just looking for things to say over the exact same thing that
[01:32:22.040 --> 01:32:29.320]  you wrote. Yeah, well, yeah, it's true. It's true. It happens. And what I'm not even going to say
[01:32:29.320 --> 01:32:37.240]  I what I'm not even sure that Apple recognizes this, but the reason that I'm so upset or I was
[01:32:37.240 --> 01:32:43.720]  so upset about Apple music is because I care about it so much. Well, and it also seemed like some of
[01:32:43.720 --> 01:32:48.040]  your initial problems were were data loss, which is sort of the cardinal, you know, like, there's
[01:32:48.040 --> 01:32:53.880]  all sorts of things that are forgivable and bugs and data loss is like high up on the list of ones
[01:32:53.880 --> 01:33:00.520]  that are unforgivable. Well, you ought to design systems, ideally, such that data never gets lost.
[01:33:00.520 --> 01:33:09.720]  And to be to be fair and open to Apple here, the data loss came from a misunderstanding of what I
[01:33:11.160 --> 01:33:20.200]  knew iTunes match to do. So apparently, I deleted the song some of my own songs.
[01:33:20.200 --> 01:33:28.920]  And not knowing that the way that iTunes match work had changed. So the songs weren't there,
[01:33:29.560 --> 01:33:36.680]  but they were there. And then some of the other ones I deleted. But I just I don't think that
[01:33:37.880 --> 01:33:47.480]  the way that they implemented iTunes matches the service in Apple music was a good thing to do,
[01:33:47.480 --> 01:33:53.880]  a good thing to do, because they before you could turn, you could see with iTunes match,
[01:33:53.880 --> 01:33:59.080]  you could see your purchase music and your your your uploaded music and your matched music.
[01:33:59.720 --> 01:34:07.640]  So I could turn off Apple music and and or I could, you know, use iTunes match on all my devices
[01:34:07.640 --> 01:34:12.840]  and basically see all my music. But when they implemented Apple music, they made iTunes match
[01:34:12.840 --> 01:34:19.160]  part of iCloud music library. So if I wanted to get rid of iCloud music library, and just see my
[01:34:19.160 --> 01:34:25.800]  iTunes match, there was no way to do that. But I didn't know that. You know, so that's,
[01:34:25.800 --> 01:34:30.520]  and it gets to my complaint with it is that, in some ways, I think what makes me an astute
[01:34:30.520 --> 01:34:37.480]  critic of software is that I'm kind of an idiot. And I really have cognitive problems with complex
[01:34:37.480 --> 01:34:42.680]  software, I really, I really think I do, I just need it to be obvious, not necessarily simple, but
[01:34:42.680 --> 01:34:50.840]  I need it to be obvious. And I really feel like, and I tried to get there last week with with
[01:34:50.840 --> 01:34:57.480]  Federighi and Q, but that I really like what they did with photos for Mac. And, and I say this
[01:34:57.480 --> 01:35:01.720]  knowing that I know that there are people out there who really missed some features from iPhoto
[01:35:01.720 --> 01:35:07.400]  that aren't in photos for Mac. But I really like it because I really when I open photos for Mac,
[01:35:07.400 --> 01:35:11.880]  it's not that there aren't other features I wish that they would add back. And it's not like,
[01:35:12.440 --> 01:35:17.640]  I feel, especially in terms of editing images, I really and I, you know, I just feel like it's
[01:35:17.640 --> 01:35:22.840]  coming. And this is how it's going to evolve in the years to come. But I really like that I open
[01:35:22.840 --> 01:35:29.480]  it up. And I understand where everything is. And in a way that if they had tried to glom it into
[01:35:29.480 --> 01:35:34.600]  iPhoto, I don't think it would have worked. Whereas with iTunes, I just really feel like
[01:35:34.600 --> 01:35:40.600]  by continuing to build on the same foundation, that was the original iTunes from a decade ago,
[01:35:41.240 --> 01:35:45.720]  they've wound up with something that's just confusing. And iTunes match is a perfect example
[01:35:45.720 --> 01:35:49.080]  of that where I understand when they first came out with iTunes match, I understood what it was
[01:35:49.080 --> 01:35:53.400]  meant to do. And it sound appealing, and I paid for it. And I still I guess I still do pay for it.
[01:35:54.280 --> 01:35:58.600]  But now that they have Apple Music, I just feel like it's too much. I feel like there should be
[01:35:58.600 --> 01:36:05.400]  just like two things. Here's your music, which you have copies of right here on your on your computer.
[01:36:06.440 --> 01:36:13.080]  And you can sync them to your other devices if you want. And then if you want to pay us to have
[01:36:13.080 --> 01:36:20.360]  access to, you know, music, like on a subscription basis, that's Apple Music. Like I kind of feel
[01:36:20.360 --> 01:36:25.960]  like iTunes match should just go away. Well, see, I really liked iTunes match because then I could
[01:36:25.960 --> 01:36:34.600]  have one copy of my music on on my computer. And then I could just use iTunes match and not take up
[01:36:35.240 --> 01:36:40.520]  space on my device, you know, on my iPhone or my iPad, I could just use iTunes match and get
[01:36:41.240 --> 01:36:47.480]  a whole cloud library. But when they when they change that, and rolled it into iCloud music
[01:36:47.480 --> 01:36:53.960]  library, I'm basically paying for a service that it doesn't do what it did, you know, in
[01:36:53.960 --> 01:36:59.800]  in my mind, they kind of took away a feature, but are still charging me for that feature, right?
[01:36:59.800 --> 01:37:08.680]  You know, so. But if I look at an Apple Music today, right now, I was using it this morning
[01:37:08.680 --> 01:37:17.880]  before we did this. And if I look at the app and the service, it's something that I would recommend.
[01:37:17.880 --> 01:37:25.480]  I think it's it's great. And I use it. I use the radio more now than what I've ever used radio
[01:37:25.480 --> 01:37:31.720]  before. I mean, I was a big fan of Pandora, because I think Pandora had the best algorithmic radio
[01:37:33.160 --> 01:37:39.080]  service out there better than Spotify better than apples better than everybody. But apples is
[01:37:39.080 --> 01:37:47.880]  getting really, really good. So the way that I use radio is I'll pick a song Guns N' Roses. So pick
[01:37:47.880 --> 01:37:56.680]  Sweet Child o Mine or Welcome to the Jungle. And I'll say, make a station based on what you
[01:37:56.680 --> 01:38:13.160]  do. And I'll say, make a station based on this song. And what I expect here from that station
[01:38:14.040 --> 01:38:22.280]  is basically hit after hit after hit, nothing but hits for as long as I play that station.
[01:38:22.280 --> 01:38:28.200]  And I I'll use that when I go for a drive or, you know, when I'm doing something that I just
[01:38:28.200 --> 01:38:35.080]  want to hear. You know, I have people over and I pick a song, I want to hear other songs like that
[01:38:35.080 --> 01:38:44.120]  and nothing but hits. And for a while, what you were getting from from the radio stations was
[01:38:44.120 --> 01:38:50.120]  and this is even before Apple Music, you were getting kind of like the the best of the B sides
[01:38:50.120 --> 01:38:57.240]  that nobody ever wanted to hear. And I would just be skipping through songs saying, What is this?
[01:38:58.040 --> 01:39:05.320]  Why are you playing? And, you know, that's that's what you ended up with. That's not the case
[01:39:05.320 --> 01:39:13.720]  anymore. Now I'm hearing a lot of great songs, you know, just and that's great. So what I also
[01:39:13.720 --> 01:39:21.240]  I also use the hard rock channel, the pre done curated hard rock channel on Apple Music. And it's
[01:39:21.240 --> 01:39:30.840]  gotten really, really, really good. And I use that for discovery. And I have added so many songs to
[01:39:30.840 --> 01:39:37.880]  my library from the hard rock channel that, you know, I'll be listening to songs and hearing new
[01:39:37.880 --> 01:39:44.840]  music and say, Yeah, that's pretty good. And I'll reach over and tap the the heart button. So heart
[01:39:44.840 --> 01:39:50.120]  that and then, you know, two or three days later, I'll be, you know, listening to the hard rock
[01:39:50.120 --> 01:39:54.280]  channel. And that song will will come on again. And I'll say, Geez, that's pretty good. I'll reach
[01:39:54.280 --> 01:39:59.000]  over to hit the heart button. And I'll have already heard it. So I said, Well, I need to add
[01:39:59.000 --> 01:40:03.800]  that to my library. And I'll go in and add that song. Sometimes I'll add the whole album, but
[01:40:03.800 --> 01:40:11.560]  I'll add that song to my library. And then I also rate it with stars. So then it goes into my
[01:40:11.560 --> 01:40:20.040]  playlist of, you know, I have a playlist done of four stars or higher. So if I'm going on a long
[01:40:20.040 --> 01:40:26.680]  drive, I'll put on that playlist of all the songs forever, that I've rated four stars or higher.
[01:40:26.680 --> 01:40:32.680]  And you know, I could have a couple 1000 songs in there. And I know that I'm gonna love every single
[01:40:32.680 --> 01:40:37.720]  one of them. Well, it sounds like you're having a much better experience with it than you used to.
[01:40:38.440 --> 01:40:45.080]  Well, yeah, I mean, it but see, that's why I need my library, right? As part of this, because people
[01:40:45.080 --> 01:40:50.520]  have said, you know, like I added, and this was this was a couple months ago, I haven't tried it
[01:40:50.520 --> 01:40:59.560]  since. But I added Led Zeppelin one and two, two from my music to my iTunes library. And it changed
[01:40:59.560 --> 01:41:04.680]  the names of those those classic albums to Led Zeppelin Mothership, which is their greatest hits
[01:41:04.680 --> 01:41:13.560]  album. And it just it just pissed me off. Come on. No, no, no, it's not. That's not it.
[01:41:14.840 --> 01:41:19.720]  Right. And it's even worse that it was those albums because those it's wrong in any case to
[01:41:19.720 --> 01:41:25.800]  botch that album name, but they're so canonical, you know, iconic, you know what I mean? Like Led
[01:41:25.800 --> 01:41:31.640]  Zeppelin, every Zeppelin album, but especially to me, one, two, three, and four. Well, and I can't
[01:41:31.640 --> 01:41:35.800]  houses of the holy, they're all they're all, you just know, which album it is, right?
[01:41:36.600 --> 01:41:42.360]  But things like that I don't find happen much anymore. There are and see, that's why I want my
[01:41:42.360 --> 01:41:50.760]  my own music. Because I've I've spent the last, you know, what, 15 years reading songs in iTunes.
[01:41:50.760 --> 01:41:59.400]  And, and using those playlists for ratings, and also for plays, you know, what are what are my,
[01:41:59.400 --> 01:42:06.600]  my top 500 songs played of all time in my iTunes library, I have a playlist for that. Right. So if
[01:42:06.600 --> 01:42:13.560]  I want to narrow down, you know, the stars, and to just what I've actually played, then I guess it
[01:42:13.560 --> 01:42:20.920]  would be all Ozzy songs, but you know, then I can take that playlist. And people have said, you know,
[01:42:20.920 --> 01:42:27.720]  when I posted a picture of Led Zeppelin one and two being changed to Mothership. And people said,
[01:42:27.720 --> 01:42:35.080]  why would you add it from your your own songs? When you can just add it from Apple Music and be
[01:42:35.080 --> 01:42:43.720]  done with it? And my, my argument was, well, then you're, you're admitting that it doesn't work.
[01:42:43.720 --> 01:42:48.520]  I mean, you're, you're basically admitting defeat and saying, fine, you know, it doesn't work. I'll
[01:42:48.520 --> 01:42:54.200]  just do what Apple wants me to do. No, I have I have valid reasons that I want this stuff
[01:42:55.400 --> 01:43:01.000]  on my own. And you know, do I want to spend like a year going through all my music and updating
[01:43:01.000 --> 01:43:05.720]  the stuff from Apple Music with all the ratings and everything I had? No, I'm not going to do
[01:43:05.720 --> 01:43:09.960]  that. So while we're talking about Apple Music, have you seen this story about I think it was
[01:43:10.600 --> 01:43:19.320]  Hollywood reporter that that broke it, but that, that Apple is backing a TV series, maybe a limited
[01:43:19.320 --> 01:43:27.800]  run TV series about about and starring Dr. Dre? Yeah, I did see that. And to me, the, it was
[01:43:27.800 --> 01:43:33.240]  interesting part was, so anybody who's been waiting for a while for Apple to start having
[01:43:33.240 --> 01:43:38.040]  their own exclusive content, because they're sort of the last ones to the game. I mean, I don't
[01:43:38.040 --> 01:43:42.440]  know, I guess Microsoft doesn't really, but YouTube, you know, through, you know, Google
[01:43:42.440 --> 01:43:49.560]  through YouTube has YouTube red only content. Hulu, obviously, it's all about their own content.
[01:43:49.560 --> 01:43:57.480]  Netflix has their own content. And Amazon has exclusive content, that if you're an Amazon Prime
[01:43:57.480 --> 01:44:03.080]  number. So the question is, if Apple if it's true, I mean, and it seems like it's definitely
[01:44:03.080 --> 01:44:06.920]  true that they're shooting this Dr. Dre thing, like that Hollywood reporter, you know, had
[01:44:06.920 --> 01:44:14.040]  reports of, you know, who's in it and what the content is. I'm fascinated by the idea of how
[01:44:14.040 --> 01:44:20.360]  are they going to release it? Like, is it are they going to sell it through iTunes, like you pay
[01:44:20.360 --> 01:44:27.480]  $1.99 an episode like you do for shows from networks? Are they going to make it so that if
[01:44:27.480 --> 01:44:33.080]  you are an Apple Music subscriber, you get it for free? Would they do both so that if you're not an
[01:44:33.080 --> 01:44:38.520]  Apple Music subscriber, you can buy it. But if you're, you know, if you do is it like sign up for
[01:44:38.520 --> 01:44:43.480]  Apple Music, and you can watch this Dr. Dre show? And if so, is isn't Apple Music a bad name for
[01:44:43.480 --> 01:44:51.160]  Apple Music? Right? Like, yeah, like, it's less than a year old, but it's already, you know, in
[01:44:51.160 --> 01:44:57.240]  the way that iTunes got this name that with tunes, you know, the root word of iTunes is tunes. And it
[01:44:57.240 --> 01:45:01.800]  evolved in all these ways that eventually had nothing to do with music is Apple Music already
[01:45:01.800 --> 01:45:10.680]  about video content. And don't forget that iTunes iTunes was iTunes Music Store, and they drive to
[01:45:10.680 --> 01:45:17.960]  music, right? You know, like, iOS was iPhone. Right? Is Apple ever going to stop naming things
[01:45:17.960 --> 01:45:22.280]  music and then going on to make them go in other ways? And just it would be like if Amazon Prime
[01:45:22.280 --> 01:45:28.200]  had been named Amazon free shipping, the Amazon free shipping club? No, it's like they had the
[01:45:28.200 --> 01:45:33.640]  foresight when they named it Amazon Prime that, hey, we might do all sorts of cool stuff for people
[01:45:33.640 --> 01:45:38.680]  who sign up for this. So let's just give it a name that just sort of means, you know, Amazon premium
[01:45:38.680 --> 01:45:44.440]  customer. But I think I think they they did such a good job with with iTunes over the years that
[01:45:44.440 --> 01:45:49.720]  people know, you know, you just go to iTunes to get everything, which may be part of the problem in
[01:45:49.720 --> 01:45:56.280]  trying to split it up. You know, I but you know, with your, you know, with your, you know, with
[01:45:56.280 --> 01:46:01.560]  your question, I mean, it would make sense for Apple because they have the money to be able to
[01:46:01.560 --> 01:46:10.760]  say yes, sign up for Apple Music and get Dr. Dre's show for free. Yeah, you know, they could very
[01:46:10.760 --> 01:46:17.000]  well do that. I think it's interesting that that they are getting into it. And I think it's a good
[01:46:17.000 --> 01:46:22.360]  thing. And they need to do it. Yeah. What if I mean, it could I don't know. I mean, they have so
[01:46:22.360 --> 01:46:28.920]  many options, but it could could just say, if you have any Apple device, you can watch it for free.
[01:46:28.920 --> 01:46:36.360]  You know, any any iPhone, iPad, Apple TV can can watch the show for free. I don't know. I'm very
[01:46:36.360 --> 01:46:40.440]  curious what they would do, or what they're going to do. I've been thinking about it for a long time
[01:46:40.440 --> 01:46:44.760]  because I've long, everybody's long suspected Apple might get into original content. But now
[01:46:44.760 --> 01:46:49.080]  that they are, I'm excited to find out how they're actually going to go to market with it. Because
[01:46:49.080 --> 01:46:55.560]  because I don't think it's clear. It is going to be well, and let's not forget that they grew from
[01:46:56.520 --> 01:47:04.440]  what, 6 million subscribers to 11 million, they told you on the show last week. I mean, that's
[01:47:04.440 --> 01:47:10.680]  huge. It's funny, because it's not huge by Apple standards, like on the same show, you know, they
[01:47:10.680 --> 01:47:17.720]  mentioned that they have 700 million users, 700 and some million total users, and they've only
[01:47:17.720 --> 01:47:23.640]  got 11 million on Apple Music. But it's, you know, it's, it's in comparison to other streaming
[01:47:23.640 --> 01:47:29.480]  services. And it is sort of a slow and steady wins the race type thing, right? And like,
[01:47:29.480 --> 01:47:35.320]  by huge, I meant huge increase in in a relatively short period of time. I mean, they almost doubled
[01:47:35.320 --> 01:47:42.200]  it. So here's the question, though. Did they double it because of this Taylor Swift thing?
[01:47:42.200 --> 01:47:46.760]  I mean, for a while, it looked like Taylor Swift had bought Apple, right? Because she was just
[01:47:46.760 --> 01:47:51.000]  everywhere, you walk into a retail store, that stores were just plastered with Taylor Swift.
[01:47:51.960 --> 01:47:57.960]  The iTunes store was plastered with Taylor Swift. I mean, every banner was Taylor Swift is,
[01:47:58.920 --> 01:48:05.000]  is that why it grew? And, you know, I've also said before that, I don't think it hurt.
[01:48:05.000 --> 01:48:10.920]  Why? No, it certainly didn't hurt. I mean, is it because the service over that time
[01:48:10.920 --> 01:48:17.800]  got better? I understand that there are a lot of people, a lot of people that never had a problem
[01:48:17.800 --> 01:48:26.600]  with Apple Music. I get that I've talked to those people, you know, and I envy those people, I
[01:48:26.600 --> 01:48:36.680]  really do. But if you came to me today with Apple Music and said, here it is, I'd be 100% behind it,
[01:48:36.680 --> 01:48:42.440]  100% behind it, and I can't see saying a bad thing. Like I said, there's still a couple of
[01:48:42.440 --> 01:48:49.640]  niggly little bugs in it, but nothing that I would say, you know, oh, this is, this is terrible.
[01:48:49.640 --> 01:48:54.440]  I mean, it's just, it's a software bug. I don't care. Well, I think the music industry is going
[01:48:55.480 --> 01:49:03.400]  clearly kind of going the same way as the TV and video world where exclusive,
[01:49:03.400 --> 01:49:13.960]  you know, exclusives drive the subscriptions, you know, it's, you know, Netflix isn't Netflix
[01:49:13.960 --> 01:49:18.040]  without the Netflix original content at this point, even though a lot of what people watch
[01:49:18.040 --> 01:49:22.360]  on Netflix are their whole library of movies and stuff like that. But it's the fact that they have
[01:49:22.360 --> 01:49:27.720]  some stuff that you can only get on Netflix. That is, you know, if you're only going to subscribe to
[01:49:27.720 --> 01:49:32.280]  one or two monthly services, you know, it's the exclusive stuff that makes you pick which ones
[01:49:32.280 --> 01:49:38.200]  it is. And just as the, you know, another example, so the, and it just seems like, you know, Taylor
[01:49:38.200 --> 01:49:43.240]  Swift having original stuff on, on Apple Music, like the movie they made and stuff like that
[01:49:43.800 --> 01:49:49.800]  is exclusive. And then you've got Kanye West, who has a new album out that's only on Tidal. And he
[01:49:49.800 --> 01:49:53.240]  said, for whatever reason, you know, that it's never going to be on,
[01:49:54.040 --> 01:49:55.560]  he called it Apple, but it's never going to be.
[01:49:55.560 --> 01:50:04.280]  Yeah, and, and I for one, I'm thankful that he's not going to be on Apple Music. So
[01:50:05.560 --> 01:50:09.240]  I saw him on Saturday Night Live last week, I thought it was like incomprehensible.
[01:50:09.240 --> 01:50:17.320]  I mean, I'm a little old, and I'm definitely not in the demo, but it was a very bizarre performance.
[01:50:18.200 --> 01:50:22.040]  He's an interesting guy. But But again, though, it's just but you just never used to see that in
[01:50:22.040 --> 01:50:27.160]  the old days, there was never like, like an album that came out from a major act that was only at
[01:50:27.160 --> 01:50:33.800]  at Tower Records, right? Right. It just wasn't how the industry worked. And it just seems like now,
[01:50:33.800 --> 01:50:41.480]  especially from the perspective of the the superstar music acts, that it's all about
[01:50:41.480 --> 01:50:46.840]  exclusives. And Apple is in a strong position, in my opinion, in that regard, because they can
[01:50:46.840 --> 01:50:53.720]  a pay for it. And B, I think that from the, you know, in addition to just the fact that Apple has
[01:50:53.720 --> 01:50:59.240]  the money to pay for it, they know people know that Apple has the marketing ability to, to really
[01:50:59.240 --> 01:51:03.000]  help, you know, that if Apple is behind you in the marketing, you know, you've got a really good
[01:51:03.000 --> 01:51:12.280]  marketing partner. Yeah, I agree. And I, I love the fact that they are getting into this original
[01:51:12.280 --> 01:51:18.920]  content. I can't wait to see where that goes. Yeah, you know, but there's, you know, there's,
[01:51:18.920 --> 01:51:23.000]  there's a lot of things that they can do. They have a lot of connections. And you know, what I
[01:51:23.000 --> 01:51:29.960]  think is really funny. Remember the whole thing with Jimmy Iovine talking about women in playlists,
[01:51:31.400 --> 01:51:36.600]  you know, that that women are sitting around talking about boys and you know,
[01:51:36.600 --> 01:51:41.320]  listening to music and they need help with playlists. The latest commercial were three women
[01:51:41.320 --> 01:51:46.280]  sitting around talking about, you know, breaking up and, and listening to music. I thought that
[01:51:46.280 --> 01:51:52.040]  was kind of ironic. And I guess that brings us to the last and final scandal of the week,
[01:51:52.040 --> 01:51:55.800]  which is that in that I think that was the commercial or there's one of the new,
[01:51:55.800 --> 01:52:01.080]  two new iPhone commercials, Apple at the narrator, a young woman pronounces the word
[01:52:01.800 --> 01:52:07.960]  Jeff, as GIF, which is how I pronounce it. Is it you know, the GIF image format? Is it a soft,
[01:52:07.960 --> 01:52:14.280]  soft G or hard G and Apple has come out strongly on the hard G side, which is where I've always
[01:52:14.280 --> 01:52:19.480]  been. Me too. So, but there we go. But I know people are losing, losing their shit over that.
[01:52:19.480 --> 01:52:25.160]  Yeah. Well, we have, we have so much time in our hands these days that we can,
[01:52:25.720 --> 01:52:31.000]  we can lose their shit over something like like that. But I don't know what is the right way.
[01:52:31.000 --> 01:52:37.160]  I've always said GIF. This is why it's the long story short, the controversy is that the
[01:52:37.160 --> 01:52:40.440]  I think it was one guy. I mean, I guess I can look it up in the show notes, but whoever it
[01:52:40.440 --> 01:52:46.680]  was who created it, if you remember, it was a Unisys image format that they had a patent on
[01:52:46.680 --> 01:52:54.120]  and that they never enforced it. But then when the, and it was like a sort of obscure image format
[01:52:54.120 --> 01:53:00.760]  in the late eighties, early nineties, but then when the web happened and we needed really tightly,
[01:53:00.760 --> 01:53:07.720]  you know, very small byte count image format, and then all the browsers supported the format
[01:53:07.720 --> 01:53:11.720]  and it exploded. And then Unisys was like, Hey dude, we still own a patent on that. And
[01:53:11.720 --> 01:53:18.120]  really kind of made a stink about it. Anyway, the, the team or the guy at Unisys who invented it
[01:53:18.120 --> 01:53:23.000]  and it stands for graphics interchange format. And the guy who invented it says that they've
[01:53:23.000 --> 01:53:29.000]  always pronounced it with the soft G, GIF, like the peanut butter. And therefore that side of
[01:53:29.000 --> 01:53:33.800]  that side of the argument says the guy who invented it says it's GIF, therefore it's GIF.
[01:53:36.200 --> 01:53:43.240]  Whereas everybody else is like, if it's graphics interchange format, it's a hard G it's GIF. And
[01:53:43.800 --> 01:53:48.760]  who cares what the original guy said, language evolves naturally. And the natural way that this
[01:53:48.760 --> 01:53:55.320]  has evolved is that it's a hard G. Okay. So the big question doesn't matter.
[01:53:55.320 --> 01:53:59.480]  But there was like, when that video came out, there was like an hour or two on Twitter where
[01:53:59.480 --> 01:54:04.600]  that's all anybody was talking about. I mean, do you go to anybody and say GIF and they don't know
[01:54:04.600 --> 01:54:11.240]  what you're talking about? No, no, I just, I just think it sounds better. Great. I'd be very curious
[01:54:11.240 --> 01:54:18.040]  to know, like, whether readers and listeners of the show, if, how they fall, it seems like
[01:54:18.040 --> 01:54:25.320]  it's a little bit like the vodka versus gin martini thing where there's the one side cares
[01:54:25.320 --> 01:54:29.080]  a lot and the other side is like, Hey, you pronounce it however you want. Yeah. You know,
[01:54:29.080 --> 01:54:33.800]  like with martinis, the people who like vodka martinis, other people, you know, and somebody
[01:54:33.800 --> 01:54:38.200]  else's, well, I think a real martini has to be made with gin and the vodka person says, okay,
[01:54:38.200 --> 01:54:42.280]  enjoy, you know, enjoy your gin martini. But the gin martini person is like, you're not drinking
[01:54:42.280 --> 01:54:46.520]  a real martini. That's not a martini. You're, you know, you're not drinking a real martini.
[01:54:46.520 --> 01:54:52.760]  You're, you know, um, and I feel like the hard G GIF people are like, I say, GIF, you say GIF.
[01:54:52.760 --> 01:54:58.520]  All right. But the soft G people really get bent out of shape about it. Apparently because the,
[01:54:58.520 --> 01:55:03.560]  you know, the guy, like I said, the guy who created it says it's the other way. Well,
[01:55:03.560 --> 01:55:08.520]  anyway, Apple says it's hard G. So I say it's hard G. Oh, I always said hard G. Uh,
[01:55:08.520 --> 01:55:18.040]  anything else before we wrap up? I don't think so. Uh, I guess I have a crush. I guess most
[01:55:18.040 --> 01:55:26.920]  podcasts do their corrections at the beginning. Uh, two episodes ago, um, I said, uh, I think
[01:55:26.920 --> 01:55:30.920]  that was with Ben Thompson. I, I was, we were talking about the new four inch iPhone that's
[01:55:30.920 --> 01:55:36.200]  supposedly coming next month. And I think I said that it's going to have the a eight processor
[01:55:36.200 --> 01:55:41.000]  that's a year old from the iPhone six. And Mark Gurman has reported that it's an a nine. I think
[01:55:41.000 --> 01:55:46.600]  a couple other rumors, rumors have said a nine. I, I, I misspoke on the air. So the rumor is,
[01:55:46.600 --> 01:55:50.280]  I don't know if it's true or not, but anyway, I should correct it that the rumor as reported
[01:55:50.280 --> 01:55:54.600]  by Mark Gurman and I think others is that the new, uh, four inch iPhone is going to have an
[01:55:54.600 --> 01:56:02.600]  a nine processor, which would put it at the, um, you know, six months behind the iPhone success
[01:56:02.600 --> 01:56:07.960]  and success plus in terms of specs. And that is exactly why when I was on the show with Ben,
[01:56:07.960 --> 01:56:12.920]  that I said, I think that it's a phone that Apple intends to keep on the market for 18 to 24 months
[01:56:12.920 --> 01:56:16.760]  because they're putting the top of the line, a nine in there. And that makes a lot more sense.
[01:56:16.760 --> 01:56:23.240]  I misspoke when I said a eight though, and I regret the error. Well, clearly you're not trustworthy
[01:56:23.240 --> 01:56:34.200]  anymore. Can I ask you one question before? Do you use Apple music? Not a lot. I don't listen to
[01:56:34.200 --> 01:56:40.280]  a lot of music to tell you the truth. Okay. I never, I haven't in a long time. I don't,
[01:56:40.280 --> 01:56:44.200]  I can't work with music playing. Well, I could, I shouldn't say I can't, but, uh, you know,
[01:56:44.200 --> 01:56:49.560]  I'm a little princess and a P I like to, with a P under my mattress. Uh, I like to work in silence.
[01:56:49.560 --> 01:56:55.560]  So I don't listen to music while I'm writing or reading. Um, uh, if I do want to listen to music
[01:56:55.560 --> 01:57:00.840]  though, I, I would. Yeah. Okay. I was just wondering, I think where I will eventually
[01:57:00.840 --> 01:57:07.240]  use Apple music the most and I need to, I need to get a new car to make it work better. But,
[01:57:07.240 --> 01:57:14.840]  um, I anticipate, you know, that getting a car where instead of using, um, serious,
[01:57:14.840 --> 01:57:20.520]  serious, which we have in our car, um, I would much rather have Apple music and just go over
[01:57:20.520 --> 01:57:27.160]  the LTE connection on my phone. Cause it would be a much higher quality. Even my shitty ears can,
[01:57:27.160 --> 01:57:32.840]  can hear the, the, the horrible compression on current satellite radio. Um, so it would be way
[01:57:32.840 --> 01:57:37.400]  higher fidelity. And I, you know, obviously I think it would, I would just rather go through
[01:57:37.400 --> 01:57:41.800]  the Apple music stations and the Apple music algorithms and have the complete access to my
[01:57:41.800 --> 01:57:46.520]  personal library at all times rather than just choose from the stations that Sirius offers.
[01:57:47.800 --> 01:57:52.040]  The car is where I would listen to music, but I don't drive much. So it's, it's not that much,
[01:57:52.040 --> 01:57:56.840]  you know, even there, it's not much. But like when I go out, like on a walk in the city or
[01:57:56.840 --> 01:57:59.800]  something like that, I listen to podcasts instead of music. I don't really listen to it much,
[01:57:59.800 --> 01:58:03.640]  but if I do listen to music, I do use it, but I don't use it enough that I have strong opinions
[01:58:03.640 --> 01:58:09.880]  on it. So that's why it, I don't really write much about Apple music. Well, give it a try. I
