[00:00.000 --> 00:03.840]  Think you were on about two months ago. I don't know. I I'm trying to mix it up with guests
[02:11:20.760 --> 02:11:28.080]  Like if if the battery life ends up being sufficient to enable it they will and if it if like that's a that's a big
[02:11:28.080 --> 02:11:31.120]  Potential area if they're like what they just can't get the battery to be good enough
[02:11:31.120 --> 02:11:37.920]  Well, we'll cut this and then that gives us an extra hour or two hours. Yeah a repeated strain of criticism of my
[02:11:39.240 --> 02:11:40.360]  assumption I
[02:11:40.360 --> 02:11:47.480]  Bank on it that 349 means Apple sport, and it's aluminum and what they call it. What are they called ion X glass?
[02:11:48.800 --> 02:11:53.440]  It's a glass display and an aluminum case so in other words. It's like iPod
[02:11:54.120 --> 02:11:56.120]  iPhone build quality and materials
[02:11:56.400 --> 02:12:02.640]  That's 349 stainless steel is going to be more expensive because the stainless steel just plain Apple watch is
[02:12:03.480 --> 02:12:06.680]  In addition to being stainless steel. It's sapphire display
[02:12:06.680 --> 02:12:12.920]  And stainless steel is not that expensive a material, but it's you know
[02:12:12.920 --> 02:12:15.760]  If you look at what stainless steel high-end watches cost that cost
[02:12:15.760 --> 02:12:19.880]  You know four digits not three digits usually or and if they do cost three digits
[02:12:19.880 --> 02:12:23.560]  They're lesser brands and they're close to a thousand dollars
[02:12:24.480 --> 02:12:28.640]  And the gold one I'm telling you is gonna be a lot of money, but a lot of people said well
[02:12:28.640 --> 02:12:35.180]  No, no, no, I you know Apple watch is the one that just is called Apple watch. That's the one that's got to be
[02:12:35.180 --> 02:12:41.180]  349 because it's just called Apple watch Apple sport must be a little bit more expensive or something like it's
[02:12:41.180 --> 02:12:45.500]  Optimized for working out or something like that and it's made of aluminum to be lighter weight
[02:12:46.340 --> 02:12:47.580]  and
[02:12:47.580 --> 02:12:51.620]  That only the gold one's gonna be more expensive and that if you look at the way they put them on the page
[02:12:51.620 --> 02:12:58.180]  They put Apple watch first then Apple sport or Apple watch sport and then Apple watch edition
[02:12:58.500 --> 02:13:00.660]  What sense would it make to arrange them like that?
[02:13:00.660 --> 02:13:07.180]  I I think these people are just the people who think that or just you're just looking at this all wrong
[02:13:07.180 --> 02:13:14.140]  I don't think it's a coincidence that Apple watch the stainless steel one, which I think is probably gonna cost like maybe like $9.99
[02:13:14.940 --> 02:13:17.740]  I don't think it's a coincidence at its first
[02:13:17.740 --> 02:13:21.860]  I think Apple might honestly think it might be the best-selling one
[02:13:22.020 --> 02:13:27.500]  That the low-end one may not be the the best-selling in the same way that the iPhone 5c
[02:13:27.500 --> 02:13:29.780]  Did not outsell the 5s last year
[02:13:30.380 --> 02:13:35.300]  It's it. No, that's that's a that's a great analogy to the to the S and C and I think
[02:13:36.140 --> 02:13:42.660]  The which one sells more will come back to the modularity question. I know that would certainly change
[02:13:43.380 --> 02:13:45.380]  The product that I would buy
[02:13:46.460 --> 02:13:53.540]  You know, but just because I as much as I like to talk about the these intangible aspects and things about about Apple
[02:13:53.540 --> 02:13:58.580]  I'm enough of a geek that I'm not gonna I'm not gonna spend a few thousand dollars on a device
[02:13:58.580 --> 02:14:00.580]  That's going to be obsolete in two years
[02:14:01.140 --> 02:14:02.420]  Yeah, I you know
[02:14:02.420 --> 02:14:07.220]  but I definitely think though that people are just there they just cannot wrap their heads around the fact that the
[02:14:07.420 --> 02:14:11.100]  Default model is not going to be the low-end not and it's again
[02:14:11.100 --> 02:14:15.660]  I think the phone is the way to look at that the default iPhone the one that they expect most people to buy
[02:14:15.860 --> 02:14:19.420]  Is the iPhone 6 no for sure and this and this gets back to why even?
[02:14:19.420 --> 02:14:23.500]  I mean, I obviously I am I'm I harping this a lot but the the
[02:14:24.140 --> 02:14:30.020]  You can't understand in my opinion like you cannot understand product development at Apple without
[02:14:30.820 --> 02:14:35.340]  Thinking very strongly about the Asian market in general in the Chinese market in particular
[02:14:36.820 --> 02:14:40.740]  So there's that term I throw it out there veblum veblum good
[02:14:40.740 --> 02:14:45.820]  Yeah, some people just dries them at the wall because they're like it's not really a real construct guy and I get what they're saying
[02:14:45.820 --> 02:14:54.220]  basically, the idea is when you in general the demand curve works that the cheaper something is the more it sells and
[02:14:54.540 --> 02:15:00.220]  I think in general that that's true for everything right if if an iPhone were cheaper it would sell more
[02:15:01.500 --> 02:15:08.940]  But the the idea of a veblum good is that it's a product for which the more expensive it is the more desirable it becomes
[02:15:09.980 --> 02:15:11.340]  and
[02:15:11.340 --> 02:15:13.340]  This idea certainly
[02:15:14.940 --> 02:15:17.820]  This does this is the case for for some luxury goods
[02:15:17.820 --> 02:15:22.460]  I mean, I think where the confusion is it doesn't necessarily mean they sell more right a a
[02:15:23.260 --> 02:15:30.140]  Hermes bag sells they sell fewer bags in Louis Vuitton, but they are way more desirable and they're way more
[02:15:30.860 --> 02:15:37.260]  Signified and they wouldn't and they wouldn't be as desirable if they were priced exactly exactly exactly, right?
[02:15:37.260 --> 02:15:41.740]  They would not become more more more. Yep. And so there's there are there are brands
[02:15:41.740 --> 02:15:45.260]  I think coaches is something like this where they've they've
[02:15:45.980 --> 02:15:50.220]  Vastly increased their sales. They've made a lot of money like coach has the whole like coach retail or
[02:15:50.780 --> 02:15:56.540]  What's the word I'll let coach outlet and it's a very it's a different it's a different
[02:15:57.180 --> 02:16:02.540]  Design like all designs are different than actual coach stores, but they actually make most of their money there and they sell way more
[02:16:02.540 --> 02:16:05.900]  There's lines out there, you know building all these different designs
[02:16:05.900 --> 02:16:07.900]  They're you know building all the time
[02:16:08.780 --> 02:16:13.500]  But it has absolutely at least in my estimation my observation
[02:16:14.140 --> 02:16:18.780]  And again, this is where I I was grumpy my wife distracted me before but this is where I owe her a lot
[02:16:19.420 --> 02:16:22.140]  It's changed what coach means as a brand
[02:16:22.700 --> 02:16:29.660]  It's become a lot less meaningful a lot less of a signifier of of of anything, you know of
[02:16:29.660 --> 02:16:34.540]  It's like I'm like a mid-class. It's like a mid-class brand instead of a upper class. Absolutely
[02:16:34.540 --> 02:16:40.700]  Yeah, not not not class for people but just where they are competitively with their you know that they're it's it's above
[02:16:41.100 --> 02:16:46.140]  You know, it's more in line with like Michael Kors, right exactly when I think 10-15 years ago
[02:16:46.140 --> 02:16:48.940]  It was it was more on you know
[02:16:49.580 --> 02:16:57.580]  The lower still the lower end of luxury, but now it's not it's it's borderline luxury at all and and that's fine
[02:16:57.580 --> 02:17:01.420]  It's worked out well for them as I understand it. I think they're I think they're doing pretty well
[02:17:01.420 --> 02:17:06.460]  Although I think it I think it over the long run. I think they they may be tapering off a bit now, but
[02:17:07.100 --> 02:17:11.740]  but no in in in China and it's not like this and this is like the
[02:17:12.300 --> 02:17:18.860]  It's gotten a lot better but especially even a year ago the analysis of the iPhone in China was just so wildly off base
[02:17:18.860 --> 02:17:20.940]  Right, like people when they have 5c came out
[02:17:20.940 --> 02:17:26.940]  There's all these articles saying oh a 5c is equivalent to the average monthly wage in China
[02:17:26.940 --> 02:17:30.860]  That's that's a completely meaningless statistic
[02:17:30.860 --> 02:17:36.220]  It means absolutely nothing because there's so much inequality right there and there's so many people that by definition
[02:17:36.220 --> 02:17:42.700]  there's a lot of people that are would make way more than the average average monthly salary and the iPhone
[02:17:43.980 --> 02:17:48.140]  is selling to those people and not just that but in in in
[02:17:48.940 --> 02:17:52.380]  That culture and it's the same thing here in Taiwan, which is obviously, you know, it's Chinese
[02:17:52.380 --> 02:17:59.900]  But I think a lot of Chinese influence cultures the idea of displaying wealth is much more socially acceptable
[02:18:00.380 --> 02:18:05.660]  Than it is in the West right to to like mark go back to ATP like we owe them for this episode
[02:18:05.660 --> 02:18:07.180]  But Marco talked about all right
[02:18:07.180 --> 02:18:12.860]  He would judge someone that walked in with the gold phone and James on my on the podcast with me said the same thing
[02:18:13.260 --> 02:18:14.940]  Uh, that's the exact yeah
[02:18:14.940 --> 02:18:19.500]  Marco's example was do you think that next year at WWDC that we will go out for beers at?
[02:18:19.500 --> 02:18:25.180]  The house of shields or something and as anybody in our indie crowd going to be wearing a gold Apple watch
[02:18:25.180 --> 02:18:28.940]  And he said I'd be embarrassed if I had right exactly and which is a reasonable
[02:18:28.940 --> 02:18:31.820]  It's totally a reasonable thing to say and I know exactly what he's talking about
[02:18:32.220 --> 02:18:35.980]  But I think I think he's wrong. I think there will be people wearing him and
[02:18:36.540 --> 02:18:40.380]  but I also think though that it would be something that it
[02:18:40.860 --> 02:18:43.900]  It might carry a twinge of embarrassment in some context
[02:18:43.900 --> 02:18:49.180]  Whereas you're saying like in Asia would not you know that there is it's there's I you know
[02:18:49.180 --> 02:18:53.420]  I can't put it better than you did that. It's different. I wouldn't be surprised if
[02:18:54.220 --> 02:18:56.220]  we see
[02:18:58.140 --> 02:19:04.540]  Again Apple probably wouldn't break this down, but maybe they would but like an incredible disparity in the breakdown of
[02:19:06.460 --> 02:19:13.820]  You know, I go almost like an inversion, you know, just totally different chart of how many of which model are selling
[02:19:14.420 --> 02:19:16.300]  Apple watch
[02:19:16.300 --> 02:19:20.380]  Being off the charts different in Asia than in the West. Yeah
[02:19:20.940 --> 02:19:27.420]  Sure. Well, I would imagine just the color of iPhones, right? It is almost impossible to see an iPhone 5c or 5s
[02:19:28.060 --> 02:19:30.060]  Here in Taiwan, that's not gold
[02:19:30.460 --> 02:19:35.460]  Like if you see ten iPhone 5s is nine of them are gold
[02:19:36.780 --> 02:19:42.500]  Like it and that and that's truly cosmetic because it's not gold gold. It's gold color, right?
[02:19:42.500 --> 02:19:50.540]  But that's good. So that I guess it's not a perfect signifier. But the idea like gold especially is is very meaningful
[02:19:50.540 --> 02:19:55.900]  It's a very like there's all this like all this stuff about it's weird like though the relationships
[02:19:56.380 --> 02:20:00.980]  With the Chinese with money is very very different than the West like in the West especially in America
[02:20:00.980 --> 02:20:03.140]  There's this kind of you know, Puritan is like
[02:20:03.900 --> 02:20:08.900]  You know, you ought to be humble and and and hide your wealth and and things like that
[02:20:08.900 --> 02:20:14.740]  Not at all the case here like money and the idea of money is everywhere gifts are money like the idea giving presents
[02:20:14.740 --> 02:20:18.900]  You're right is different you give money when you go to a wedding
[02:20:18.900 --> 02:20:23.180]  For example, you bring an envelope you give it to them. They pull out them. They have someone sitting at the door
[02:20:23.180 --> 02:20:25.580]  They pull out the money they count it and they write it down
[02:20:25.740 --> 02:20:30.740]  So there's a list of how much everyone made and it's like it's there just do it right there
[02:20:30.740 --> 02:20:33.500]  Like it's it's it's not it's not weird, right?
[02:20:33.500 --> 02:20:39.900]  You have Chinese New Year and you eat these dumplings that are meant to look like money like old kind of money
[02:20:39.900 --> 02:20:42.740]  so the idea is you can make more money in the next year like just
[02:20:43.580 --> 02:20:49.180]  It sounds I know it sounds totally bizarre to people in the West to have this like fixation with money
[02:20:49.300 --> 02:20:55.100]  But it's not it's not weird here. It's just like that's just it is the way it is
[02:20:55.100 --> 02:21:00.660]  And and the iPhone absolutely fits into this where people absolutely without a question
[02:21:01.420 --> 02:21:03.140]  Cannot be disputed
[02:21:03.140 --> 02:21:09.820]  will buy an iPhone simply because it's the most expensive and it shows that you can afford an iPhone and
[02:21:11.060 --> 02:21:13.140]  Without a doubt the gold watch will fit in here
[02:21:13.140 --> 02:21:17.100]  even if it is disposable even if it can't be replaced people will buy a
[02:21:17.500 --> 02:21:23.660]  $5,000 gold watch because it's a five. It's a it's a gold watch and it's in even more
[02:21:23.660 --> 02:21:27.700]  so it's on your wrist all the time people will see it all the time and and
[02:21:27.980 --> 02:21:32.660]  And that's okay like and that's it's not frowned upon at by any means
[02:21:32.660 --> 02:21:35.380]  It's it's it's something everyone aspires to
[02:21:36.420 --> 02:21:42.340]  All right, there's two types of in broad strokes two types of people who buy an expensive watch. There's the crowd
[02:21:42.340 --> 02:21:45.080]  There's a type of person who buys one and selects one
[02:21:46.060 --> 02:21:52.700]  Probably a Rolex because Rolex is the by far the preeminent brand but and select not just any Rolex but one that is god
[02:21:52.700 --> 02:21:53.060]  Yeah
[02:21:53.060 --> 02:21:58.740]  you know maybe diamonds around the bezel or something like that because they want people to see that they're wearing a
[02:21:59.300 --> 02:22:01.180]  diamond bezel
[02:22:01.180 --> 02:22:04.980]  Rolex and then there's the type who might spend even more like
[02:22:05.660 --> 02:22:12.340]  $85,000 on a watch I just saw one on the Houdini that was 85 grand but that it's like a watch guys watch and nobody
[02:22:13.020 --> 02:22:19.900]  No typical person would even notice that it's anything except other watch people and it's you know
[02:22:19.900 --> 02:22:24.940]  Maybe in a course of a week only one person who would see you wearing that watch would know what it is
[02:22:24.940 --> 02:22:29.340]  But that to that that person knows exactly what it is and it's like a like being in a secret society
[02:22:29.340 --> 02:22:34.780]  Right, and I think that and so I think the gold Apple watch is that's not the second
[02:22:34.780 --> 02:22:40.100]  The cold Apple watch is the first but it is I've I bought the gold app, but it would be the second if we're modular
[02:22:40.100 --> 02:22:42.100]  That's what's so interesting about it, right?
[02:22:42.660 --> 02:22:45.060]  Well, I think the stainless steel is sort of that though
[02:22:45.060 --> 02:22:49.940]  The stainless steel is because it's stainless steel and a couple people pointed this out. I it's hard to see online
[02:22:50.100 --> 02:22:54.820]  It's the sort of thing that does not photograph. Well jewelry and never photographs. Well
[02:22:54.820 --> 02:22:58.980]  But the stainless steel is polished and it is shiny
[02:22:58.980 --> 02:23:04.620]  I can vouch for that having seen it and tried one on and the aluminum Apple sports
[02:23:04.620 --> 02:23:10.720]  Watch is more like it's I don't know if it is brushed aluminum or whatever the sandblasted thing whatever they do
[02:23:11.300 --> 02:23:16.740]  You know like to the brand new iPhone 6, you know, it's it's not a polished shiny material
[02:23:16.740 --> 02:23:20.580]  It's you know, it's it's matte but at a glance it would be very difficult
[02:23:20.580 --> 02:23:25.780]  to see whether somebody's wearing a stainless steel one or the aluminum one and the bands are
[02:23:25.980 --> 02:23:30.640]  To answer a very common question. The bands are interchangeable between all of them
[02:23:31.260 --> 02:23:36.580]  now 38 and 42 millimeters take different size bands, but if you buy a
[02:23:37.020 --> 02:23:43.700]  Stainless steel Apple watch you could buy you you know, you can fit any of the other bands on it that are meant for the larger size
[02:23:45.060 --> 02:23:47.060]  Right new I I think that's um
[02:23:47.060 --> 02:23:53.300]  The the band thing are they gonna come with like it seems it's just on the site that the aluminum
[02:23:53.660 --> 02:23:59.060]  Watches will be available with a certain set of bands and the stainless steel ones will be available with a different set and I get you
[02:23:59.060 --> 02:24:04.140]  Can change them after the fact but when you buy it or yeah up front are you your options limited? I
[02:24:05.340 --> 02:24:08.220]  Don't know. I don't think they've answered that and that gets into the retail thing
[02:24:08.220 --> 02:24:13.100]  I mean we're pushing on the two and a half hour mark here. So I kind of like this is hurry, but I
[02:24:13.100 --> 02:24:18.340]  I do think that the retail question is fascinating in terms of how are you going?
[02:24:18.340 --> 02:24:22.220]  How what are your configuration options going to be and how are they gonna set that up in the store?
[02:24:22.220 --> 02:24:25.660]  And I I said it right away. I said right away. I thought man
[02:24:25.660 --> 02:24:30.980]  This is why Angela aren't what a why they hired her and be why she took the job because it's it
[02:24:31.020 --> 02:24:33.020]  You know that there's a clear
[02:24:33.500 --> 02:24:38.220]  enormous challenge ahead to turn the Apple stores as we know them into a
[02:24:38.700 --> 02:24:42.260]  Place where you would buy stuff like this and then how much are they gonna keep in stock?
[02:24:42.260 --> 02:24:45.340]  We are gonna be able to buy the gold one in an Apple store
[02:24:45.340 --> 02:24:52.540]  Are they gonna sell them at places like Torneo, you know places that that sell, you know a variety of you know
[02:24:53.860 --> 02:24:55.580]  like Torneo is a
[02:24:55.580 --> 02:25:02.300]  Reseller of wristwatches, but you can buy different brands. It's not just just Rolex or just omega or whatever
[02:25:02.300 --> 02:25:07.220]  They you know, would there be like an Apple kiosk in it or no where you buy the addition here
[02:25:07.220 --> 02:25:09.860]  Here's I don't know sting is it was rumored
[02:25:09.860 --> 02:25:16.460]  It was rumored before the event that Apple was in negotiation was talking with Nordstrom about
[02:25:16.860 --> 02:25:22.940]  The Apple pay thing but Nordstrom wasn't wasn't up on the screen when they talked about they talked about you know
[02:25:23.140 --> 02:25:25.220]  several other retailers but not Nordstrom
[02:25:26.460 --> 02:25:33.020]  Nordstrom actually makes a lot of sense for a gold watch like the Nordstrom plays they don't play in the very high end
[02:25:33.020 --> 02:25:35.020]  but they play in the medium and
[02:25:35.020 --> 02:25:40.700]  And of especially when it comes to bags and stuff like that in luxury they sell luxury goods
[02:25:40.700 --> 02:25:46.820]  They don't sell the crazy expensive luxury goods, but they sell kind of the mid-range luxury and I wonder right?
[02:25:46.820 --> 02:25:47.780]  they don't have the
[02:25:47.780 --> 02:25:52.780]  $85,000 watch but they might have easily could have a $5,000 right exactly. And I think that's that I
[02:25:53.700 --> 02:25:55.020]  wonder if
[02:25:55.020 --> 02:26:00.780]  You know, I think you linked to or I linked to the the the Robert X Kringle
[02:26:00.780 --> 02:26:02.540]  And I know I know he's a controversial here
[02:26:02.540 --> 02:26:09.420]  But I thought this particular column was it was very interesting where he surmised that the gold would mostly be at jewelers and would
[02:26:09.660 --> 02:26:12.740]  Yeah, I think he's back on his good meds or something. I thought so
[02:26:13.460 --> 02:26:16.180]  Yeah, I got some flack for even looking to him at all
[02:26:17.020 --> 02:26:18.820]  But the other thing too is this is an advantage
[02:26:18.820 --> 02:26:22.180]  I I suspect Apple did want to be there by the holidays just because who wouldn't
[02:26:22.380 --> 02:26:27.860]  But I think this is an advantage to being in the spring where you can't really rework the stores in the run up to the
[02:26:27.860 --> 02:26:34.980]  Holidays right there. It's it's just a mad house in there. Whereas in the spring. There's a lot more latitude to to
[02:26:35.740 --> 02:26:38.020]  Move stuff around. I don't even think they came close
[02:26:38.020 --> 02:26:43.340]  But at whatever point where they thought maybe they would launch in time for holiday 2014. That was a long time ago
[02:26:43.340 --> 02:26:46.860]  Maybe even a year ago. I I would be shocked if even at the beginning of this year
[02:26:46.860 --> 02:26:48.460]  There was any hope that they would do it
[02:26:48.460 --> 02:26:53.380]  You know, I I think you know and honestly, I mean just think about just when did Angela aren't come on board
[02:26:53.380 --> 02:26:56.580]  I don't think she came on board full-time until June or May or something like that
[02:26:56.580 --> 02:27:01.820]  Oh that reminds me one thing about the retail thing. Um, the the most interesting
[02:27:01.820 --> 02:27:04.420]  I think we talked about this on the last time I was on the show
[02:27:04.420 --> 02:27:09.020]  But one of the most interesting hires they made was the LVMH guy and was interesting about it
[02:27:09.020 --> 02:27:12.980]  Was that he wasn't a product guy. He was a channel guy and by channel
[02:27:12.980 --> 02:27:16.780]  I mean like where your products are sold, so he helped negotiate like for
[02:27:17.580 --> 02:27:23.180]  Tag Heuer like where Tag Heuer watches were sold which meant he had lots of relationships with
[02:27:23.180 --> 02:27:29.220]  With places like Nordstrom with department stores. So here in Asia, like it's all department stores. Like there are no malls per se
[02:27:29.220 --> 02:27:34.780]  there are department stores where it's one entity, but within that there's like sub shops basically and
[02:27:35.340 --> 02:27:43.220]  All these have luxury goods and they have boutiques and stuff like that within within the thing and there's definitely a it's a different
[02:27:43.220 --> 02:27:49.700]  Sort of retail environment than anyone at Apple would have had experience with with previously
[02:27:49.700 --> 02:27:53.980]  LVMH for those who don't know is the Louis Vuitton
[02:27:53.980 --> 02:27:58.380]  Moet parent company. Moet Hennessy. Yeah Moet Champagne, right? So it's
[02:27:58.380 --> 02:28:00.380]  And then Hennessy cognac
[02:28:01.380 --> 02:28:05.580]  Right, but they they have a whole portfolio stuff. I think they have Dior they have like a whole
[02:28:06.380 --> 02:28:09.700]  They have a ton of brands super interesting company actually
[02:28:10.700 --> 02:28:11.700]  but
[02:28:11.700 --> 02:28:16.420]  That hire was interesting because it because of the channel angle
[02:28:16.420 --> 02:28:22.220]  Right all of his experience all of his experience points to the I think I I can't imagine
[02:28:22.220 --> 02:28:27.660]  I mean anybody can always change course careers, you know change careers course and do something different
[02:28:27.660 --> 02:28:30.860]  But if he's gonna do anything based on what he did at LVMH
[02:28:30.860 --> 02:28:37.620]  It would be getting the Apple watch into other retailers, right? And and this sort of retailers that would sell Tag Heuer watches
[02:28:38.620 --> 02:28:43.860]  And Tag Heuer is not selling three or with the places that are selling Tag Heuer watches
[02:28:43.860 --> 02:28:47.220]  Are not selling swatches like three or three hundred dollar watches
[02:28:47.700 --> 02:28:53.180]  So a few more points one. I wanted to hit I think the last one from ATP follow-up, but
[02:28:53.900 --> 02:28:55.900]  John Sirkusa, I
[02:28:57.100 --> 02:28:59.100]  Think he said, you know
[02:28:59.340 --> 02:29:05.060]  In terms of quantity clearly that the sport edition is is gonna outsell the the gold edition
[02:29:05.060 --> 02:29:09.740]  I keep calling him addition and they caught the Apple calls them collections to avoid calling it the Apple edition
[02:29:09.740 --> 02:29:15.860]  So so the Apple sport collection is going to outsell the Apple edition collection in terms of quantity
[02:29:17.620 --> 02:29:23.700]  But I am not entirely sure at all that in terms and this is in contrast to his take
[02:29:23.700 --> 02:29:29.540]  I don't know that Apple edition collection might be the one that makes the most revenue
[02:29:29.540 --> 02:29:35.620]  Well the more I think it it'll be so yeah profit and revenue that it you know
[02:29:35.620 --> 02:29:42.500]  that they're going to it is not just a even if it's I think it's going to sell more than 1% of the unit
[02:29:42.820 --> 02:29:49.820]  But even if it only sells two three four percent, I think it's gonna be so expensive that it will it will easily be
[02:29:50.540 --> 02:29:57.100]  You know ten or twenty times more profitable than the three hundred forty nine dollar one and
[02:29:57.660 --> 02:30:00.660]  So even if it only sells five percent of the units
[02:30:00.660 --> 02:30:05.180]  Worldwide, that's fifty percent of the revenue. No for sure
[02:30:05.180 --> 02:30:11.740]  and the other thing too is if if this is another reason to presume that Apple is being more ambitious than less when it comes to
[02:30:11.740 --> 02:30:17.180]  The functionality of the watch because if it turns out to be a watch that you want to wear every day
[02:30:18.460 --> 02:30:20.660]  You're almost certainly gonna buy additional bands
[02:30:21.180 --> 02:30:24.620]  right and and right some of those bands are not going to be cheap and
[02:30:25.260 --> 02:30:27.900]  Especially if you're buying a watch that's not going to be cheap
[02:30:27.900 --> 02:30:36.260]  And especially if you're buying a gold edition and you actually use it and you actually it becomes it becomes a regular part of your life
[02:30:37.300 --> 02:30:41.340]  you're gonna want to have different bands for to make it fit in different occasions and
[02:30:42.900 --> 02:30:47.380]  What's what's so Apple about this and you you nailed this in a wink yesterday
[02:30:48.100 --> 02:30:52.940]  About you know, there is the you winked an article where I think Amir Ferdy said they don't want to cannibalize phones
[02:30:52.940 --> 02:31:00.260]  No, not not only is it right not only is it key to Apple's longevity and success that they are willing to cannibalize their
[02:31:00.260 --> 02:31:06.860]  Own products. What's so brilliant about Apple is they have always cannibalized their products with more profitable products and
[02:31:07.460 --> 02:31:10.900]  In an iPad, it has better margins than a Mac
[02:31:11.620 --> 02:31:16.740]  An iPhone not only has better margins than an iPod. It's also way more expensive
[02:31:16.740 --> 02:31:19.060]  So they're getting more on the top and bottom line
[02:31:19.060 --> 02:31:23.700]  like if you're gonna cannibalize your products, it wouldn't it be great if you could do with an even more expensive objects and
[02:31:24.340 --> 02:31:26.660]  if you're talking about having an eye a
[02:31:26.900 --> 02:31:34.260]  Watch that is the center of your existence in five six years from now and oh by the way you paid
[02:31:34.980 --> 02:31:39.900]  $2,000 or five thousand dollars for it plus a bunch of like $500 accessories
[02:31:40.820 --> 02:31:45.460]  Apple is pretty okay with you using your iPhone just a little bit less than you did before
[02:31:45.460 --> 02:31:50.980]  Yeah, one of the things that I'm in terms like you said are you how customizable is it gonna be when you buy it?
[02:31:50.980 --> 02:31:53.740]  I presume if you order it online, it's
[02:31:54.260 --> 02:31:58.340]  Going to be completely customizable you get whatever band whichever one you want
[02:31:58.340 --> 02:31:59.500]  I don't know
[02:31:59.500 --> 02:32:01.500]  but if you go in and they only have a couple of
[02:32:01.820 --> 02:32:07.340]  Presets set up that you've you know pick from these to start with and if you want to buy a second band by a second band
[02:32:07.340 --> 02:32:12.300]  one of the things that's interesting to me and I don't know how it's gonna work out is that have you noticed that the
[02:32:12.300 --> 02:32:18.500]  The side of the digital crown like the part if you were gonna press it in the digital crown is colored
[02:32:20.740 --> 02:32:28.340]  To match the band like when I saw one like the smaller size with the red like a rich maroon band
[02:32:28.860 --> 02:32:34.940]  The button wasn't black. It was maroon it matched right but only not on all the additions so sport for example
[02:32:34.940 --> 02:32:36.940]  They're all the same. I think that's yeah
[02:32:36.940 --> 02:32:45.060]  Edition, yeah, it's it on it. Yeah the edition edition. So that says to me that they're going to be
[02:32:47.180 --> 02:32:49.180]  That they're going to be
[02:32:49.460 --> 02:32:53.180]  Matched. Yeah sold as a unit with a band and you could buy another band
[02:32:53.180 --> 02:32:57.460]  But then like if you buy like a white band, you're still gonna have the red button on the on the side
[02:32:59.340 --> 02:33:03.180]  Who knows but I did think that was interesting and it jumped out at me and I don't I don't know
[02:33:03.180 --> 02:33:11.300]  Yeah, I'm just I'm looking through the site now. It's only the addition that has different colors the stainless steel is all black
[02:33:12.020 --> 02:33:18.060]  And the sport is always just aluminum. So that's another kind of signifier of which of which one you bought
[02:33:19.380 --> 02:33:21.380]  right
[02:33:24.260 --> 02:33:28.900]  I did notice I saw Johnny I've at the event and he was wearing
[02:33:28.900 --> 02:33:32.340]  The Addition Edition, but he had it on a sport band
[02:33:34.180 --> 02:33:39.900]  I couldn't tell I saw him on stage and I also saw him walking by I saw Tim Cook walking by
[02:33:40.980 --> 02:33:44.500]  he was either wearing the the stainless steel one or the
[02:33:44.980 --> 02:33:49.380]  Sport one again, like I said at a glance, you know while he's walking into motion
[02:33:49.380 --> 02:33:51.380]  It was too hard to see how shiny it was
[02:33:51.380 --> 02:33:55.140]  But he also was wearing the sport band which I thought was kind of interesting
[02:33:55.140 --> 02:34:01.540]  That they they both wore the sport band even with the one that I think is going to be multiple thousands of dollars
[02:34:02.260 --> 02:34:03.060]  That is interesting
[02:34:03.060 --> 02:34:08.180]  I mean you think that they would have at least a prototype in the lap that they could wear even if they weren't you know
[02:34:08.180 --> 02:34:10.180]  widely available
[02:34:10.180 --> 02:34:14.340]  All right. Well, no, they're well, they had the bands, you know there for us to in the press to try
[02:34:14.340 --> 02:34:16.340]  You know, we could try on all the bands
[02:34:17.060 --> 02:34:17.460]  You know
[02:34:17.460 --> 02:34:21.060]  but the ones that they're wearing is like they're their actual daily use as they use the
[02:34:21.060 --> 02:34:26.420]  you know, but the ones that they're wearing is like they're their actual daily use as they you know, test the things
[02:34:27.060 --> 02:34:29.460]  uh, at least at the event they you know wore the the
[02:34:30.260 --> 02:34:32.820]  Everyman's watch, you know the band
[02:34:33.700 --> 02:34:36.660]  All right. Last question. I have I don't know watch and I think this is one
[02:34:36.660 --> 02:34:39.140]  I haven't seen anybody talk about but I thought it would be I thought it's pretty interesting
[02:34:39.700 --> 02:34:41.700]  Where do you think they're going to assemble them?
[02:34:42.820 --> 02:34:45.140]  Yeah, i've gotten this question too. I I
[02:34:45.140 --> 02:34:53.700]  Is it I think it depends on the mod I want to say I don't know it's because especially apple watch sport
[02:34:54.580 --> 02:35:01.220]  Sport I believe will be assembled in china at foxconn or similar type place. I don't know that you can sell
[02:35:02.260 --> 02:35:04.820]  A ten thousand dollar watch that is assembled in china
[02:35:06.020 --> 02:35:10.260]  I think in the same way that when in my article I said like one reason I think I called it apple watch instead of
[02:35:10.260 --> 02:35:16.500]  I watch is I watch sounds like a cutesy thing that costs 350 bucks does not sound like something a piece of jewelry
[02:35:16.500 --> 02:35:18.500]  You spend ten thousand dollars on
[02:35:18.820 --> 02:35:24.100]  Assembled in china does not compute to me for a five thousand ten thousand dollar product
[02:35:24.980 --> 02:35:26.100]  that
[02:35:26.100 --> 02:35:30.180]  And it was and it's a big and for all their comparisons to the watch world
[02:35:30.420 --> 02:35:34.340]  That's a big deal where watches are made, you know swiss made is
[02:35:35.060 --> 02:35:37.940]  is the gold standard for uh
[02:35:37.940 --> 02:35:40.340]  You know, it's just like a sign of quality
