[00:00.000 --> 00:03.600]  I have a good I told you I've told you before we started the show. I have a SodaStream story
[02:25:41.000 --> 02:25:47.840]  So it doesn't support like Spotify or other things and it's it's it's interesting because it gets into this tension
[02:25:47.840 --> 02:25:52.520]  Like what is Apple's strategy? Where are they trying to make money? Like in this case Siri is
[02:25:53.240 --> 02:25:54.440]  actually
[02:25:54.440 --> 02:25:57.120]  forcing me to give more money to Apple as
[02:25:57.800 --> 02:26:02.560]  Opposed to Spotify just because it works there and also my daughter loves Taylor Swift. That's the other reason
[02:26:02.560 --> 02:26:06.720]  And you don't have you don't own any Taylor Swift. You just listen to it through Apple music
[02:26:07.840 --> 02:26:14.560]  No, I think I got 1989. I think I actually got 1989 when Taylor Swift did her breakup with
[02:26:15.200 --> 02:26:18.480]  Spotify and I wrote about for the update. I thought was I thought was really interesting
[02:26:19.600 --> 02:26:25.360]  Yeah, so now in so I've adopted a Twitter persona of being a a Taylor Swift fan
[02:26:25.360 --> 02:26:30.000]  Which I enjoy it's kind of an ongoing gag on exponents about me me and Taylor Swift. So
[02:26:30.000 --> 02:26:34.160]  Is this a good segue to talk about the Amazon echo that you've tricked me into buying
[02:26:36.320 --> 02:26:42.160]  Yeah, we I mean you so you we you have said and written I think that
[02:26:43.120 --> 02:26:47.360]  You know Amazon echo and a lot of people have good words about Amazon echo
[02:26:47.360 --> 02:26:53.520]  No further for the record what I know I want to get something record when and the echo launched almost everyone dumped on it and
[02:26:53.840 --> 02:26:57.440]  As far as I read I was the only person that was enthusiastic about it
[02:26:57.440 --> 02:27:02.480]  And people were dumping on it because it was when the phone they had Amazon just written off the fire phone, right?
[02:27:02.480 --> 02:27:06.480]  which was obvious from day one was was a was a mess and
[02:27:07.360 --> 02:27:09.520]  The echo though. So there's two things one
[02:27:09.520 --> 02:27:16.480]  This gets at Amazon is such a unique company in that they're built to run experiments and to fail or succeed
[02:27:17.120 --> 02:27:19.120]  and the in the phone failed and the
[02:27:19.840 --> 02:27:24.880]  Admiral thing about the phone is even though Bezos was clearly one it probably shouldn't have launched the phone
[02:27:24.880 --> 02:27:30.320]  It was obviously a bad idea, but to should have been identified should have been identified internally as well
[02:27:30.320 --> 02:27:33.120]  it should have been this is but this is the way they
[02:27:34.160 --> 02:27:38.320]  The way they ruthlessly killed it was it very impressive
[02:27:38.880 --> 02:27:45.520]  Right, even though as Bezos as a baby when it failed utterly like he cold-blooded
[02:27:45.520 --> 02:27:49.840]  We killed it late like way up again. I'm not glorifying weighing off people
[02:27:49.840 --> 02:27:52.960]  It's a tragedy that people lost their jobs. Although they were in the wrong place
[02:27:52.960 --> 02:27:56.480]  It's a tragedy that people lost their jobs. Although they were engineers in Silicon Valley
[02:27:56.480 --> 02:28:03.120]  I'm sure they they survived but like they weighed off people they shut the whole thing down. It was over like they realize we
[02:28:04.000 --> 02:28:09.440]  In Bezos probably realize personally I got wrapped up in this I made a mistake and
[02:28:10.080 --> 02:28:13.600]  In some respects being able to recognize and own your mistake
[02:28:13.600 --> 02:28:21.680]  Especially when you're someone who's succeeded so wildly as someone like Jeff Bezos is super impressive and and and kudos to them
[02:28:21.680 --> 02:28:24.480]  The echo comes out and the echo thing with echo
[02:28:24.480 --> 02:28:30.160]  It was so different than the fire phone because the echo was all the echo was a conduit
[02:28:30.320 --> 02:28:35.680]  It's a conduit to Amazon services and you could see the connection to bike buying stuff, you know
[02:28:36.000 --> 02:28:41.360]  And leveraging up Amazon's cloud power power. It was totally different than than the fire phone was
[02:28:41.760 --> 02:28:42.320]  uh
[02:28:42.320 --> 02:28:47.920]  but but I think it was kind of dumped on the beginning because people were walked into the fire phone was you can't actually buy
[02:28:47.920 --> 02:28:52.000]  Stuff through it or it can you I guess what you can do is add stuff to your shopping list
[02:28:52.640 --> 02:28:54.800]  Because you can tell I think you can buy stuff now
[02:28:55.440 --> 02:28:59.840]  When it launched you could only ask if your shopping list, but I believe they've added buy stuff now
[02:29:00.320 --> 02:29:03.600]  Oh, and we were playing with it and and jonas and amy
[02:29:04.400 --> 02:29:07.440]  I'm not i'm not certain on that jokingly did something like that and then
[02:29:09.120 --> 02:29:15.280]  Alexa said uh, she was adding it to john gruber shopping list and they panicked and they're like no cancel cancel
[02:29:15.280 --> 02:29:17.280]  So
[02:29:18.400 --> 02:29:22.560]  I'm ragging on a little it's an interesting device. I don't regret the money I spent on it
[02:29:22.560 --> 02:29:28.260]  But it it's i'm not as impressed by it as I think you are but maybe I don't have enough of these add-ons
[02:29:28.800 --> 02:29:33.360]  That add new services. I mean this is so one of the fundamental differences
[02:29:35.840 --> 02:29:38.000]  Between alexa and siri
[02:29:38.000 --> 02:29:46.320]  And and let's just imagine that apple has a siri device. That's the same as alexa. So we're not comparing phones and tablets to
[02:29:46.960 --> 02:29:50.160]  The stand let's just because it very would be very easy for apple to do the same thing
[02:29:50.160 --> 02:29:52.800]  Just make a speaker with a microphone that you can say
[02:29:53.520 --> 02:29:59.120]  The i'm not going to say it because I know it'll trigger people's phones the hey and then the siri
[02:29:59.760 --> 02:30:04.640]  And then you talk to it. Hey, it's very it's very easy. Don't screw with people then
[02:30:04.640 --> 02:30:09.120]  It's very easy to imagine a similar apple product and it would be very different because
[02:30:09.840 --> 02:30:16.560]  The way that siri works is very different from the way alexa works in terms of the structure that is expected
[02:30:18.160 --> 02:30:23.520]  Alexa is is far more expects far more structure in what you
[02:30:25.360 --> 02:30:28.640]  Tell i'm going to say her tell her to do than siri does
[02:30:28.640 --> 02:30:34.800]  For better and for worse in my opinion, I think some of it is significantly worse and it's kind of disappointing
[02:30:36.560 --> 02:30:43.040]  But your argument is that because once you know what you can tell her to do it works way more reliably
[02:30:44.240 --> 02:30:51.440]  Well, so I think we talked about like yeah like siri is definitely trying to focus on like pure natural language processing where it will figure out
[02:30:51.440 --> 02:30:55.120]  What what you say whereas alexa is much more reliable than siri
[02:30:55.120 --> 02:31:00.720]  And so there's multiple factors going on here. So so one and there's a great I think it was business insider
[02:31:00.720 --> 02:31:08.720]  there's a great profile of how like the story of alexa and how like they were they presented a bezos and they're like we're gonna have two
[02:31:09.600 --> 02:31:12.800]  Two milliseconds of like latency and he's like no it has to be one
[02:31:13.600 --> 02:31:15.600]  and sorry, but
[02:31:15.840 --> 02:31:23.040]  Alexa is unbelievably fast like it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's it's
[02:31:23.040 --> 02:31:28.080]  Unbelievably fast like in the speed in which it processes kind of like what you say
[02:31:28.720 --> 02:31:33.040]  Um, so the one that's that's already a plus I think over siri
[02:31:33.680 --> 02:31:34.880]  but two
[02:31:34.880 --> 02:31:36.880]  It's interesting. It's like
[02:31:37.200 --> 02:31:39.200]  it's hard to
[02:31:39.520 --> 02:31:40.800]  Know
[02:31:40.800 --> 02:31:45.600]  Including google. I think google is actually still the best. I think it's still better than alexa although alexa is close
[02:31:46.960 --> 02:31:48.320]  No
[02:31:48.320 --> 02:31:53.840]  voice recognition is yet at the level where it can interpret everything and I
[02:31:54.320 --> 02:31:55.920]  Kind of feel
[02:31:55.920 --> 02:32:02.740]  I feel this both kind of intellectually and also having used different devices that it's better to fail predictably
[02:32:03.360 --> 02:32:08.000]  Than it is to fail unpredictably if that makes sense. Yeah, and I feel like alexa
[02:32:09.600 --> 02:32:16.400]  I think you're right. I I you might be right, but I feel like that the the only proper solution is is
[02:32:16.400 --> 02:32:22.480]  Is uh, ai that it rec it's so accurate that you you almost never get errors
[02:32:23.200 --> 02:32:28.560]  You know that it you know, it almost doesn't matter which way you start now whether you start on the side of failing
[02:32:28.720 --> 02:32:36.640]  Predictably like alexa or failing unpredictably like siri because ultimately both of them still have are like one percent
[02:32:36.960 --> 02:32:38.960]  solutions that are 99 unfulfilled
[02:32:40.240 --> 02:32:45.280]  I agree, but I it's weird because when I feel like when whatever alexa doesn't understand me
[02:32:45.280 --> 02:32:47.280]  I feel like I did it wrong and
[02:32:48.000 --> 02:32:55.040]  I I would say 90 of the time that's a bad thing for technology like technology should have empathy towards the user and to
[02:32:55.520 --> 02:32:57.200]  Blame the user is a bad thing
[02:32:57.200 --> 02:33:02.240]  Like there's this article spreading around on twitter today about like someone losing their apple music and there's like counter articles like oh no
[02:33:02.240 --> 02:33:04.880]  You set it up that way like no that's apple music's fault
[02:33:04.880 --> 02:33:10.560]  Like you should not make a use you should not enable the circumstances in which a user does the wrong thing, right?
[02:33:10.560 --> 02:33:16.240]  But in this particular area when alexa when I say the wrong words and alexa doesn't get it
[02:33:16.640 --> 02:33:18.800]  I try to figure out the right words. Like I feel like
[02:33:19.440 --> 02:33:25.280]  It's that like I feel like alexa is really good. So I want to make sure I get it right
[02:33:25.600 --> 02:33:32.960]  Whereas with siri I get frustrated and I in part of it is the siri. I feel like the siri joking stuff and and being
[02:33:33.760 --> 02:33:38.000]  jocular is actually really bad for it because
[02:33:38.000 --> 02:33:41.520]  It it imparts a degree of
[02:33:42.960 --> 02:33:46.800]  Accuracy and realism that is un that is just not true
[02:33:47.040 --> 02:33:52.800]  It's like over promising and under delivering per point before and oh, I don't get that from when alexa doesn't understand
[02:33:52.800 --> 02:33:57.760]  We're saying it's like sorry. I don't understand what you said. Like it's very straightforward, right? And I
[02:33:58.400 --> 02:34:05.440]  Just it's different approaches and I I think the alexa one is better but so she says something like I don't understand the question
[02:34:05.440 --> 02:34:08.880]  It's like she says something like I don't understand the question. I think you said
[02:34:09.680 --> 02:34:11.680]  it right, it's like it's like
[02:34:12.240 --> 02:34:14.240]  I didn't make a joke about it. It's like
[02:34:15.280 --> 02:34:17.280]  I understand your words, but I don't know what you're talking about
[02:34:17.280 --> 02:34:21.200]  No, I I the way that the what she says, I wish I knew it exactly
[02:34:21.200 --> 02:34:28.720]  But the way the way that she'll say I don't understand the question. I I heard from you indicates both that either
[02:34:29.520 --> 02:34:33.520]  either she heard you word for word exactly and doesn't know how to answer that or
[02:34:33.520 --> 02:34:38.000]  Maybe she didn't hear you correctly. But either way she can't answer you and it do you know what I mean?
[02:34:38.000 --> 02:34:40.480]  It's a kind of an interesting way to phrase the air. I see what you mean
[02:34:40.480 --> 02:34:46.640]  And I I have mixed feelings about series jocularity. I and it does seem a little un-apple like
[02:34:47.760 --> 02:34:48.880]  because
[02:34:48.880 --> 02:34:50.880]  Apple's actually taken
[02:34:51.120 --> 02:34:56.480]  In large part, especially on iOS has taken the whimsy out of the visual UI
[02:34:56.720 --> 02:34:59.600]  you know that that one way of looking at the the
[02:34:59.600 --> 02:35:05.200]  Looking at the the the iOS 6 to iOS 7 transition, you know
[02:35:05.920 --> 02:35:08.080]  You know, everybody uses the word skeuomorphism
[02:35:08.080 --> 02:35:12.000]  but one way of looking at it another way of looking at a different word would be that they took a lot of the
[02:35:12.000 --> 02:35:14.000]  whimsy out of the UI
[02:35:14.080 --> 02:35:21.920]  That you know having wood paneling around game center or a leather, uh, you know, rich Corinthian leather around your calendar
[02:35:22.480 --> 02:35:26.240]  Um, or your find your friends or whatever it was that had the the Corinthian leather
[02:35:26.240 --> 02:35:32.320]  Is whimsical and that they took that out, but Siri is chock-full of whimsy
[02:35:34.080 --> 02:35:40.640]  Yeah, it's weird because Apple has this brand about perfection and and
[02:35:42.000 --> 02:35:44.000]  There is an aspect where
[02:35:46.320 --> 02:35:50.080]  Like oh it's we it's hard it's really weird to say that
[02:35:50.720 --> 02:35:55.360]  To the extent that Alexa makes it feel like it's my mistake is a good thing because again
[02:35:55.360 --> 02:36:01.840]  That goes against my instincts of our product design in general and that you should strive to make things obvious for the user
[02:36:02.240 --> 02:36:05.680]  But I think it works to its benefit like and I think it would
[02:36:06.160 --> 02:36:09.200]  Serve Apple and the Apple brand better when Siri screws up
[02:36:09.200 --> 02:36:18.400]  I blame Siri because Siri has it's over promised and under-delivered frankly and and so this is just at a very hell from the so one
[02:36:18.400 --> 02:36:24.720]  Alexa's voice recognition is much better than Siri like vastly better one. I don't know much faster than Siri
[02:36:25.280 --> 02:36:28.560]  Well for okay. Well, here's my test example for me
[02:36:29.520 --> 02:36:31.520]  For so one for me Alexa's much better than Siri
[02:36:32.320 --> 02:36:38.320]  To my daughter can trigger Alexa without fail. She's eight years old and she can
[02:36:38.880 --> 02:36:45.600]  Rarely trigger Siri maybe 10% of the time three my four-year-old son can can command Alexa
[02:36:45.600 --> 02:36:48.240]  Maybe 30% of the time
[02:36:48.880 --> 02:36:56.480]  But he definitely can never ever trigger Siri and in like the degree to its Alexa can handle poor
[02:36:57.520 --> 02:37:04.560]  I mean immature. Yeah. Yeah, it's super impressive in my in my estimation. All right, maybe it is better. I I don't know I
[02:37:05.520 --> 02:37:10.640]  I told you this I I said the thing I thought so I'm five days into owning Alexa and I haven't added
[02:37:10.640 --> 02:37:17.360]  Any significant number of the third-party editions which we should talk to you because I know that this having an API period is a huge difference
[02:37:18.240 --> 02:37:20.240]  And I know it's one of the reasons that you're
[02:37:20.640 --> 02:37:22.640]  on the Alexa side of the argument, but I
[02:37:23.120 --> 02:37:29.920]  I set it up and I mean when this when this query failed I immediately like texted you to complain like you're you're my tech
[02:37:29.920 --> 02:37:32.560]  support for for the echo, but I asked
[02:37:33.920 --> 02:37:37.920]  Alexa when do the Golden State Warriors when's the next Golden State Warriors?
[02:37:37.920 --> 02:37:45.680]  Game, and she said I don't understand the question and then I said when is the next Warriors NBA game or something like that?
[02:37:45.680 --> 02:37:50.800]  I took out the Golden State and maybe like added NBA and then she got the answer, but I can't believe that
[02:37:51.440 --> 02:37:55.280]  You know and again. I'm not saying that Siri doesn't have the exact same sort of
[02:37:56.080 --> 02:38:00.560]  Ask the same thing one way and ask it a different way where a human would
[02:38:01.200 --> 02:38:05.040]  Undeniably interpret the questions the exact same way no human being would
[02:38:05.040 --> 02:38:09.680]  You know think that that was a different question even though you phrased it differently and it works one way and doesn't the other
[02:38:09.840 --> 02:38:14.640]  But to me Alexa has this exact same shortcoming where I say Golden State Warriors
[02:38:14.640 --> 02:38:18.560]  And she doesn't know and I say warriors and she does and in fact
[02:38:18.560 --> 02:38:24.720]  That's even counterintuitive to me, and I remember it because it would seem to me that saying Golden State Warriors is more specific
[02:38:26.480 --> 02:38:31.280]  I would go so far as to say that you just say Golden State and everybody knows you know
[02:38:31.280 --> 02:38:36.960]  I would say 99% of the use of the phrase Golden State these days is specifically about the Warriors NBA team
[02:38:38.160 --> 02:38:43.440]  No, I agree and and are you be Alexis should be better it would and I'm not gonna argue with that
[02:38:43.440 --> 02:38:45.440]  I do think though. I'm gonna
[02:38:45.920 --> 02:38:49.360]  to shift the to shift the debate to my court like
[02:38:50.560 --> 02:38:56.320]  Part of this where this pays off though is the API aspect and so the API works out in two ways one
[02:38:56.320 --> 02:38:58.960]  There's there's lots of services you can add
[02:38:58.960 --> 02:39:04.960]  Like NBA scores or weather or source of stuff and it's all through the echo app and in a moment you can bitch about the echo
[02:39:04.960 --> 02:39:13.920]  App but to the way like the really exciting thing about echo is all the household stuff like like like light bulbs and and
[02:39:15.280 --> 02:39:19.200]  Air-conditioning and calling an uber and all this sort of stuff. That is
[02:39:20.160 --> 02:39:24.000]  the fact that there is an API and this respect that the
[02:39:24.000 --> 02:39:28.880]  Relative simplicity of Lexa and that it expects a certain order of words
[02:39:29.440 --> 02:39:35.040]  Works to its advantage because yes that puts more of a burden on the user
[02:39:36.080 --> 02:39:42.240]  But it also makes it more viable to add on lots of extra services, right? What's the problem with Siri adding on extra apps?
[02:39:42.240 --> 02:39:47.280]  It's that what's the nomenclature? How do you know that you're asking Spotify as opposed to asking Apple Music, right?
[02:39:47.280 --> 02:39:51.120]  I can say Siri play Taylor Swift and it will play
[02:39:51.120 --> 02:39:59.120]  But if it's Spotify's on there I have to have what's what's the trigger for that and and Alexa being simpler makes it more extendable
[02:39:59.760 --> 02:40:02.800]  and I'll tell you we're actually building a new house and
[02:40:03.440 --> 02:40:09.920]  I'm gonna buy everything to work with Alexa because there there's lots of products and two I'm confident it'll work
[02:40:12.640 --> 02:40:14.640]  Yeah, but Alexa can't can't
[02:40:14.640 --> 02:40:22.240]  Alexa can't connect to Spotify can can it? It can yes Spotify is on Alexa. It's it's actually this is interesting
[02:40:22.240 --> 02:40:24.240]  Where do you have to have so you have to?
[02:40:24.880 --> 02:40:26.880]  You have to add it through the extras
[02:40:28.160 --> 02:40:34.640]  Menu, so just make it like an option on Alexa and you also say like play X on Spotify if you act if you say like
[02:40:34.640 --> 02:40:38.640]  Play uptown funk. It will try to play it on Amazon Prime Music
[02:40:38.640 --> 02:40:44.080]  Without any modifier if you say play uptown funk on Spotify then it will play it via your Spotify account
[02:40:44.080 --> 02:40:48.240]  But it's only Spotify pre-mimed. The Spotify free account does not work. Huh? That's interesting
[02:40:48.240 --> 02:40:51.440]  I didn't know that but I don't have Spotify so it doesn't do me much different
[02:40:51.440 --> 02:40:56.160]  I'll tell you what the one thing my family has been very very nonplussed by
[02:40:57.440 --> 02:41:04.480]  By the echo and Alexa until last night when we started playing music and then it actually that was the first
[02:41:04.480 --> 02:41:12.000]  Thing that that really clicked where we could and it seemed you know
[02:41:12.000 --> 02:41:17.680]  I don't know that we stumped Amazon Prime Music Amazon Prime Music seems to have an awful lot of music
[02:41:17.680 --> 02:41:22.800]  We everything we were looking for. I guess the one thing we there was a live song
[02:41:24.480 --> 02:41:26.480]  We wanted to play
[02:41:26.480 --> 02:41:29.920]  It's a family favorite one of my favorites Asia's heat of the moment
[02:41:29.920 --> 02:41:37.440]  And when you ask Alexa to play it all she'll play is a live recording and there was we couldn't figure out a way to force
[02:41:38.000 --> 02:41:40.160]  Her to play the studio recording
[02:41:41.040 --> 02:41:44.800]  Yeah, she probably doesn't have it. Yeah, it might be it's it's fascinating though
[02:41:44.800 --> 02:41:48.960]  like my like when Mike like my kids will walk in the door and
[02:41:49.360 --> 02:41:55.200]  Immediately issue a command to Alexa like it's remarkable and and I
[02:41:55.200 --> 02:42:04.960]  I don't know. I I think this extendability and again this just take this full circle like all this podcast is actually integrated and
[02:42:05.920 --> 02:42:09.120]  If the iPhone is slowing growth like the biggest
[02:42:09.760 --> 02:42:13.520]  Opportunity for Apple to grow is services if they want to grow in services
[02:42:13.520 --> 02:42:17.600]  I would argue they have to think about the organization and how they you know
[02:42:17.600 --> 02:42:20.880]  whether that like they should kind of bifurcate it and
[02:42:20.880 --> 02:42:26.880]  By extension, if they to be effective in services it entails
[02:42:28.240 --> 02:42:31.360]  Enabling ecosystems and enabling these sort of
[02:42:32.160 --> 02:42:39.600]  Plug-and-play sort of things and it's gonna it's a challenge for Apple and this gets to like real existential questions about companies and how you build them
[02:42:39.920 --> 02:42:42.320]  And how do you balance culture versus?
[02:42:43.360 --> 02:42:46.960]  What your opportunities are and it's fascinating
[02:42:46.960 --> 02:42:52.480]  This is honestly gonna be I think the next five years or next two years are gonna be some of the most
[02:42:52.720 --> 02:42:58.080]  Absolutely fascinating years when it comes to think about Apple and their place in the world going forward. So I'm
[02:42:59.280 --> 02:43:01.280]  It's gonna be great. It's interesting
[02:43:01.600 --> 02:43:07.680]  Thinking about Syrian API's because Siri is no longer new. I mean series 2011 debuted in 2011
[02:43:07.680 --> 02:43:12.400]  So, I mean I know it's five years almost almost five years just for at least four and a half
[02:43:12.400 --> 02:43:17.120]  And you know, I think a lot of us I thought, you know an API was inevitable
[02:43:17.680 --> 02:43:22.720]  It's just of course, you know and much like the way that the iPhone shipped without third-party apps and then it came
[02:43:22.720 --> 02:43:29.520]  You know that Siri is obviously rougher around the edges than the iPhone was but give it some time and there'll be an API
[02:43:29.520 --> 02:43:35.040]  But now here we are in 2016 and still no API. I would love it. I I know a lot of developers would too
[02:43:35.840 --> 02:43:38.240]  I would love it. I know a lot of developers would too
[02:43:38.240 --> 02:43:41.760]  But at this point if if like this WWDC
[02:43:42.320 --> 02:43:48.000]  In six weeks comes and passes without any mention of a Siri API you really I really have to start thinking that
[02:43:48.480 --> 02:43:50.960]  Apple's strategy with Siri is that it's it's
[02:43:51.840 --> 02:43:53.840]  Proprietary and first party only
[02:43:55.280 --> 02:43:57.840]  Yeah, it's interesting. I mean
[02:43:58.720 --> 02:44:04.000]  That makes sense. I guess if you want to and if you want to put like like I said, it keeps me going
[02:44:04.000 --> 02:44:08.080]  Subscribe to Apple music a Siri is the reason I'm still subscribe to Apple music. Yeah
[02:44:08.640 --> 02:44:12.960]  Interesting. So anything else you want to talk about Ben? We got to wrap up and go on forever
[02:44:13.600 --> 02:44:16.960]  Well, what's the record? I think the Syracuse have the record right now, right?
[02:44:16.960 --> 02:44:23.280]  We're at two minutes and 51 seconds. So or two hours in between. I don't think anybody's gonna break Syracuse's record, Syracuse
[02:44:23.280 --> 02:44:27.600]  And I think the episode was Syracuse. It was I mean look six hours 47 minutes
[02:44:27.600 --> 02:44:34.000]  It was a six it was not six hours we had a hard limit hard limit at seven so we've wrapped up at six six hours
[02:44:34.000 --> 02:44:36.000]  47 minutes
[02:44:36.000 --> 02:44:42.560]  We could go NBA according according. I want to talk about your podcast last week. I always love to talk MBA. Uh,
[02:44:43.680 --> 02:44:51.200]  Yeah, I mean how did you watch that that uh, the the San Antonio OKC ending that last 13 seconds?
[02:44:51.200 --> 02:44:57.760]  I did that. So San Antonio was
[02:44:59.680 --> 02:45:04.400]  Wait, did how well was the one where Dan waiters shoved managed?
[02:45:04.400 --> 02:45:09.200]  No, right from an out-of-balance position in which no one has the refs at the end
[02:45:09.200 --> 02:45:13.680]  The best part was the end of the game the rest issued an end-of-game report or they interviewed them
[02:45:13.680 --> 02:45:17.520]  They're like one we missed the call. It should have been offensive foul two
[02:45:17.520 --> 02:45:25.040]  We've never seen that before so like it was just totally understandable right ref a reffing is all almost a lot of it's about
[02:45:25.040 --> 02:45:30.160]  Anticipating stuff and when something happens you've never seen before and you're in the heat of the moment
[02:45:30.160 --> 02:45:34.560]  There's so much going on like you can't you don't even think to blow your whistle because you're like what the hell is that?
[02:45:34.560 --> 02:45:39.200]  Yeah, I mean you're a bit you're a die-hard NBA fan. I used to be more of a basketball fan
[02:45:39.200 --> 02:45:43.440]  I've really gotten into it. I feel like just because I feel like the league has is
[02:45:43.440 --> 02:45:49.200]  Having a resurgence and that there's a lot of interesting stuff going on and I've said this on the show many times before a lot
[02:45:49.200 --> 02:45:55.440]  Of times in the context of baseball, which is still my favorite sport, but that that my friend Matt Wang
[02:45:56.080 --> 02:46:00.400]  Matt if Matt's listening, I know he listens to the show, but he'll appreciate that I call him out
[02:46:00.400 --> 02:46:03.200]  But his basic idea is that there's two types of sports fans
[02:46:03.360 --> 02:46:10.320]  fundamentally story story people and stats people and that story people can still appreciate stats and the fact that
[02:46:10.320 --> 02:46:16.640]  People can still get into the stories, but there's you know, fundamentally that's there's one of the other is the reason you love sports
[02:46:16.640 --> 02:46:22.640]  And I'm a story person and to me the stories in the NBA right now are as good as they've ever been there
[02:46:22.640 --> 02:46:27.280]  it's like almost back to the heyday in the the 80s and Jordan there are 90s and
[02:46:28.080 --> 02:46:33.280]  Part of it. I agree is it's just that the way that the personalities of the superstars are so different
[02:46:33.280 --> 02:46:36.880]  You know LeBron and and Steph Curry are such different players
[02:46:36.880 --> 02:46:42.560]  It's that it makes for a compelling narrative and you've got Tim Tim Duncan wrapping up his career, etc
[02:46:42.560 --> 02:46:49.200]  But anyway, I'm one of my observations. I just want to see if you agree is that the refereeing in the playoffs so far has
[02:46:49.840 --> 02:46:56.800]  aired almost game to game on the side of no-calls like you can at the end of a game you could just
[02:46:57.200 --> 02:47:00.000]  Shoot a guy with a gun and you're not gonna get called for a foul
[02:47:00.000 --> 02:47:07.520]  So one of my guilty pleasures is the Dan LeBertard show which is like this ridiculous sports talk show from Miami
[02:47:07.520 --> 02:47:12.480]  But he is I follow him on Twitter and he he tweeted during that OKC San Antonio thing
[02:47:12.480 --> 02:47:17.360]  He's like, I think I saw a machete under the basket like it which was ridiculous
[02:47:17.360 --> 02:47:25.520]  But it captured like that last play like there was so much malfeasance happening on the court in a span of 13 seconds
[02:47:25.520 --> 02:47:30.960]  Yeah, it looked like a playground game, you know, like it just it really looked like a playground game that had gotten out of hand
[02:47:30.960 --> 02:47:35.440]  And it was like there's gotta be a foul somewhere. Like if you miss a call you miss a call
[02:47:35.440 --> 02:47:37.440]  But how can you miss all of them?
[02:47:39.440 --> 02:47:41.760]  So it was so great it was so great because
[02:47:42.480 --> 02:47:48.320]  Like one there was aspects of that play that captured everything about both teams like OKC
[02:47:48.320 --> 02:47:56.160]  Ran a miserable inbounds play and turned the ball over and yet they yet they their defense was incredible on that play
[02:47:56.160 --> 02:47:58.160]  The fact was Steven Adams
[02:47:58.160 --> 02:48:03.040]  blocked or contested like three different Spurs shot opportunities and they and
[02:48:03.440 --> 02:48:07.920]  Like and that's OKC, right? They suck at like organized basketball
[02:48:07.920 --> 02:48:14.560]  But they're so overwhelming athletically that that they make up for it and and and it's just so great
[02:48:14.560 --> 02:48:21.360]  And then there's all the debate on Twitter and there's all the vines the way the NBA has has been like post what you want on YouTube
[02:48:21.360 --> 02:48:25.280]  Post you want on Twitter and like all that sort of stuff. It's so forward-thinking and
[02:48:25.840 --> 02:48:29.440]  NBA Twitter is like the perfect manifestation of what Twitter could be
[02:48:29.840 --> 02:48:36.080]  Like when you follow the right you get in NBA Twitter and you follow the right folks and like all the debate and all the jokes
[02:48:36.080 --> 02:48:38.400]  And all the memes it's incredible
[02:48:38.400 --> 02:48:40.800]  It isn't it to watch the NBA Twitter
[02:48:40.800 --> 02:48:46.560]  And it's shamefully the NBA app doesn't handle the split screen on the on the iPad, which is a bummer
[02:48:46.560 --> 02:48:50.960]  But but like the iPad is awesome because you can watch the game you have the Twitter on the side
[02:48:50.960 --> 02:48:54.800]  it's it's really is a revolutionary sort of experience and
[02:48:55.760 --> 02:48:59.040]  It really is like the best manifestation of Twitter and kind of sports
[02:49:00.000 --> 02:49:06.080]  Going forward. Yeah for anybody who's like me like my favorite U.S. pro support is being on Twitter
[02:49:06.080 --> 02:49:12.720]  My second favorite now is probably the NBA definitely the NBA and I've long resented this popularity of the NFL
[02:49:12.720 --> 02:49:15.120]  But the overwhelming popularity of the NFL
[02:49:16.320 --> 02:49:21.360]  To me the advantage is is it makes the other leagues a little bit more I think liberal with their
[02:49:22.240 --> 02:49:27.120]  Or forward-thinking with the social media, you know, like I know the MLB was you know
[02:49:27.120 --> 02:49:32.320]  Like when meerkat and periscope came out they were like, you know, I'm not gonna say that
[02:49:32.320 --> 02:49:38.160]  Like when meerkat and periscope came out they were like, yeah, sure, you know do it, you know
[02:49:38.160 --> 02:49:41.840]  Like if any you know, there's no way they just say recognize the truth
[02:49:41.840 --> 02:49:45.840]  Which is that there's no way that anybody watching the periscope of a baseball game from?
[02:49:46.240 --> 02:49:49.920]  However, good your seat is is ever going to be better than watching the actual broadcast
[02:49:50.240 --> 02:49:53.200]  So just do it and if you catch something cool, you know share it
[02:49:54.320 --> 02:49:57.840]  I definitely think that it's an advantage to be a fan of
[02:49:57.840 --> 02:50:01.760]  The not preeminent league because that the NFL is way more
[02:50:03.040 --> 02:50:05.040]  Stick up the butt about stuff like that
[02:50:06.960 --> 02:50:11.120]  So big picture let's not get specific big picture, how do you see the NBA playoffs to turn it out?
[02:50:11.120 --> 02:50:12.960]  You think what do you think they're gonna do with Steph Curry?
[02:50:14.320 --> 02:50:16.960]  I think they're gonna well, I think they're gonna sit them until
[02:50:18.560 --> 02:50:22.880]  Until they have two losses in this series and I don't think they're gonna have two losses in this series
[02:50:22.880 --> 02:50:25.600]  So I don't think we're gonna see Steph Curry play until the next series
[02:50:25.600 --> 02:50:31.680]  Yeah, I will tell you I love what this kind of period is doing for the reputation of Draymond Green like he
[02:50:32.800 --> 02:50:39.120]  That game like he's an incredible player. He really is that said there's an argument
