[00:00.000 --> 00:02.000]  Uh, are you wearing shoes?
[01:33:37.500 --> 01:33:39.500]  I think it's The Unbreakable Kimmy Schmidt.
[01:33:39.500 --> 01:33:44.500]  Created by Tina Fey. I don't know who else deserves creator credit.
[01:33:44.500 --> 01:33:48.500]  And if you liked 30 Rock, you'll like this show.
[01:33:48.500 --> 01:33:57.500]  I don't see how anybody who liked 30 Rock wouldn't like this show. And it is so densely populated with jokes.
[01:33:57.500 --> 01:34:06.500]  And the thing that really struck me is that now that there's a second show in this style, it's like Tina Fey.
[01:34:06.500 --> 01:34:13.500]  I know that everybody loves her and she's super popular and does award shows and all these accolades.
[01:34:13.500 --> 01:34:32.500]  But I still feel like it's almost under remarked upon how she's invented a format for a sitcom that is an entire order of magnitude denser with jokes than anything that came before it.
[01:34:32.500 --> 01:34:48.500]  It's exquisite. I don't write screenplays, but I write. It just seems impossible to me that they come up with 10 or 20 episodes that densely packed with jokes.
[01:34:48.500 --> 01:34:55.500]  Almost every single word out of every character's mouth is a joke. There's no setup. It's just relentless.
[01:34:55.500 --> 01:35:06.500]  It's not like you're sitting there laughing the entire time nonstop. I find it incredibly engaging because it's just so smart. It's the smartest thing I've ever seen.
[01:35:06.500 --> 01:35:28.500]  Yeah, and it has another layer to it, too. I think there's like things going on that you have to do. It's one of those things. I made a mistake in watching the most recent season of Arrested Development, which was trying to watch it while doing something else.
[01:35:28.500 --> 01:35:47.500]  I had it on in the background when I was making dinner and things like that, and I really didn't appreciate it. And so I need to go back and, I think, devote because the way that show interweaves with things going on, particularly that show where things are going on in the background that are really the funny part a lot of the times.
[01:35:47.500 --> 01:35:58.500]  It's like you see something going on that happened in a previous episode that's going on in the background right then that makes the joke in the foreground funny.
[01:35:58.500 --> 01:35:59.500]  It demands your attention.
[01:35:59.500 --> 01:36:05.500]  Yeah, and I think this is kind of like that, too, where if you're not really paying attention, you can miss a lot.
[01:36:05.500 --> 01:36:18.500]  Yeah, so that's what my recommendation is. Anybody, if you're looking for something good to watch, get into the Unbreakable Kimmy Schmidt. Super smart. Almost impossible. And Jon Hamm is very funny on it.
[01:36:18.500 --> 01:36:21.500]  That was great casting.
[01:36:21.500 --> 01:36:39.500]  I never even mentioned the premise of the show. If you're not aware, I mean, maybe most people are aware, but the premise of the show, it's almost sick. The premise of the show is that Kimmy Schmidt, the main character, is a mole woman.
[01:36:39.500 --> 01:36:53.500]  She was kidnapped as a teenager by a weirdo and kept in an underground bunker for 20 years or something. Was it like 20 years? Ten, I think. So she missed the Bush administration or something like that.
[01:36:53.500 --> 01:37:11.500]  But she went from like 15 to 15. I can't remember. Something like that. Yeah, because it feels like it was the 90s when she was captured. Maybe it was 20. The show starts with her and the other women who were captured by this guy escaping and assimilating back into regular life.
[01:37:11.500 --> 01:37:31.500]  And they don't show the guy. They're crazy. They show him from the back for episodes and episodes, and then he finally shows up toward the end, or at least more than halfway through the first season. And it's Jon Hamm. It's great.
[01:37:31.500 --> 01:37:51.500]  I don't want to spoil too much, but there's a trial where Jon Hamm goes on trial for what he did, and it really reminded me. He represents himself as his attorney, and it so reminded me of my all-time favorite Simpson character, which was Lionel Hutz, the lawyer.
[01:37:51.500 --> 01:38:09.500]  Who was he played by? Phil Hartman. The Lionel Hutz was, to me, the funniest thing ever on The Simpsons. That's why you're the judge, and I'm the law-talking guy. You mean an attorney? Yeah!
[01:38:09.500 --> 01:38:27.500]  Oh, what else is going on? What else do we have to talk about? Are you guys submitting yourselves for Planet of the Apps? Oh, no. I don't get this at all. I really don't. I really don't. It's really strange.
[01:38:27.500 --> 01:38:45.500]  Well, first of all, I'm not a fan of reality TV, so I may not be a good person to judge this. I kind of get it in that it's a marketing tool for the App Store, I guess.
[01:38:45.500 --> 01:39:01.500]  Apple is co-producing an upcoming reality show with some production company that does regular reality shows, obviously has experience with it, where it's going to be about developers making apps.
[01:39:01.500 --> 01:39:27.500]  From what I know of reality TV, it's all this emotional soap opera stuff. I can't think of anything. This is the most... developing apps is not cinematic. It's a lot of typing.
[01:39:27.500 --> 01:39:41.500]  What are they going to show? I don't get it. I want to see Craig Hockenberry sitting at a computer. I just don't see how that's a show. I don't get it. But anyway, Apple's doing it, and they're taking applications.
[01:39:41.500 --> 01:39:53.500]  You have to be willing to live in Los Angeles for a couple of months at the end of the year. And they said, please don't sign up. Did you see this? It was like, please don't sign up if you can't do that.
[01:39:53.500 --> 01:40:03.500]  You can't commit two months to... Maybe the guy that decided he wasn't going to answer his email to go to New Zealand, he could do it.
[01:40:03.500 --> 01:40:15.500]  Well, I can see how some developers definitely could, especially young ones. And maybe that's part of the gist of the show is that it's the 20-something demographic.
[01:40:15.500 --> 01:40:29.500]  So I could see it, I guess. I don't know. It just seems very strange. The strange part to me, it doesn't seem so strange that somebody would make a show about Aptobelm, but it seems strange to me that Apple is co-producing it.
[01:40:29.500 --> 01:40:39.500]  So this is the first original content, to loop it back with the previous topic of the show. It's original content that Apple is going to give out through the iTunes store somehow.
[01:40:39.500 --> 01:40:50.500]  And it just seems very strange that it would be a reality show, when everybody else's exclusive content is stuff like Kimmy Schmidt and...
[01:40:50.500 --> 01:40:51.500]  Daredevil.
[01:40:51.500 --> 01:40:58.500] ...House of Cards. Yeah, Daredevil, House of Cards. It's all these cinematic...
[01:40:58.500 --> 01:40:59.500]  Really good shows.
[01:40:59.500 --> 01:41:00.500]  Really good shows.
[01:41:00.500 --> 01:41:07.500]  Really great shows that are very compelling to watch. And we're going to have some guys typing.
[01:41:07.500 --> 01:41:19.500]  T-Mobile is giving users a year of free data to play Pokemon Go. I wonder how that works, technically. How do they know what data is used for Pokemon Go?
[01:41:19.500 --> 01:41:27.500]  That's a good point. I mean, I guess there's got to be a way to identify it somehow.
[01:41:27.500 --> 01:41:30.500]  Yeah, I don't know. I don't get it.
[01:41:30.500 --> 01:41:33.500]  You're not on T-Mobile, right?
[01:41:33.500 --> 01:41:38.500]  No, not really. I told you I have the...
[01:41:38.500 --> 01:41:40.500]  Oh, okay. Your Android is?
[01:41:40.500 --> 01:41:49.500]  Yeah, my Android is on a month-to-month T-Mobile plan. I think if I were going to switch, I'd probably switch to T-Mobile.
[01:41:49.500 --> 01:42:03.500]  Yeah, I would like to, but we don't have enough good coverage. I wrote a thing, gosh, it was a year ago for Tom's Hardware.
[01:42:03.500 --> 01:42:11.500]  They were doing a series of studies of who had the best coverage in certain cities, and I did the testing for them for Seattle.
[01:42:11.500 --> 01:42:19.500]  And spent a bunch of time driving around testing these different carriers on these Android phones.
[01:42:19.500 --> 01:42:29.500]  And T-Mobile was the fastest, but when I came home with the phones, we didn't get any coverage here.
[01:42:29.500 --> 01:42:33.500]  Yeah, I mean, speed is nice, but coverage is key.
[01:42:33.500 --> 01:42:41.500]  Yeah, so it wasn't really an option. I mean, really, our only option where we are right now is Verizon, because we had the same experience with AT&T.
[01:42:41.500 --> 01:42:44.500]  And we got one of those micro cells, and it didn't work for...
[01:42:44.500 --> 01:42:48.500]  Yeah, those things are garbage.
[01:42:48.500 --> 01:42:53.500]  Yeah, I have to test with this phone before I switch and see if it covers everything.
[01:42:53.500 --> 01:42:55.500]  I mean, I figure where you are, you're probably safe.
[01:42:55.500 --> 01:43:02.500]  I think it probably is, but it's such a better deal. I forget what we pay for Verizon, but it's a lot.
[01:43:02.500 --> 01:43:06.500]  All around, it's a better deal, right? I mean, you've got more flexibility, and it's cheaper.
[01:43:06.500 --> 01:43:13.500]  Yeah, and when they tell you it's $50 a month, you get charged $50, like $50.00, which is amazing to me.
[01:43:13.500 --> 01:43:21.500]  What? It's $50 a month, and you get three gigs, and you get your credit card notification.
[01:43:21.500 --> 01:43:26.500]  I get a notification that my credit card was charged $50.00, T-Mobile.
[01:43:26.500 --> 01:43:33.500]  I think I'm getting a better and better deal out of Verizon, I feel like, because we added Hank,
[01:43:33.500 --> 01:43:40.500]  and he does not use a small amount of data, and sometimes that's a problem, but we're still paying...
[01:43:40.500 --> 01:43:42.500]  I think we're paying less than we were a year ago.
[01:43:42.500 --> 01:43:50.500]  Can I tell you what Jonas did? So, Jonas, we have 15 gigabytes of shared data among the three of us on Verizon.
[01:43:50.500 --> 01:43:55.500]  That's a lot. That's probably three times what we have.
[01:43:55.500 --> 01:44:00.500]  And it's three times more than we used most months, but it's grandfathered in.
[01:44:00.500 --> 01:44:11.500]  It's almost like the Verizon version of the old AT&T 5 unlimited, which I bet a surprising number of people are still hanging on to.
[01:44:11.500 --> 01:44:14.500]  Paul was for a long time. I think he finally got off of it.
[01:44:14.500 --> 01:44:22.500]  I think Casey List is, too. Somebody was talking on a podcast recently about how they're still hanging on to it,
[01:44:22.500 --> 01:44:25.500]  which drives me. I can't believe anybody does it because you can't tether.
[01:44:25.500 --> 01:44:30.500]  I don't care how much you love it, the unlimited data plan that you have on AT&T,
[01:44:30.500 --> 01:44:32.500]  but tethering is so important to me, it's ridiculous.
[01:44:32.500 --> 01:44:33.500]  Yeah, me too.
[01:44:33.500 --> 01:44:38.500]  I told you, I'm literally tethered to my Verizon phone right now as we speak.
[01:44:38.500 --> 01:44:41.500]  That's how we're recording this show.
[01:44:41.500 --> 01:44:46.500]  It is so essential to my mobile computing. It's ridiculous.
[01:44:46.500 --> 01:44:51.500]  But anyway, we're grandfathered in at a better rate than you can get now for 15 gigs,
[01:44:51.500 --> 01:44:56.500]  and Amy and I flew out to California for WWDC.
[01:44:56.500 --> 01:45:02.500]  Jonas had just gotten out of school the Friday before was his last day of school, and he was with Amy's sister for the week.
[01:45:02.500 --> 01:45:18.500]  And on the Monday of WWDC, I got a notice from Verizon that we've used up 14.9 gigabytes of our 15-gigabyte plan.
[01:45:18.500 --> 01:45:25.500]  And our billing cycle ends on the 12th, meaning it ends on the 12th of July, a month later.
[01:45:25.500 --> 01:45:29.500]  So it was literally the first day of the billing cycle.
[01:45:29.500 --> 01:45:39.500]  Jonas used 15 gigabytes of data in 48 hours.
[01:45:39.500 --> 01:45:41.500]  I didn't know what to say.
[01:45:41.500 --> 01:45:45.500]  And I realized in the old days, I feel like maybe it was a test.
[01:45:45.500 --> 01:45:53.500]  At first, there was a moment where I was furious. I was furiously angry.
[01:45:53.500 --> 01:46:01.500]  Because he's a smart kid. He knows what Wi-Fi is, or at least he's smart enough to know what Wi-Fi is.
[01:46:01.500 --> 01:46:06.500]  He just never got on their Wi-Fi when he got there.
[01:46:06.500 --> 01:46:14.500]  Just watched nonstop, high-definition YouTube for 48 hours.
[01:46:14.500 --> 01:46:17.500]  Man, that's a lot, though. Even with...
[01:46:17.500 --> 01:46:19.500]  It's crazy.
[01:46:19.500 --> 01:46:21.500]  Even watching that, I mean, 15...
[01:46:21.500 --> 01:46:26.500]  Well, then I kind of got proud. I was like, well, that's actually kind of...
[01:46:26.500 --> 01:46:31.500]  My kid used 15 gigs of data in 48 hours.
[01:46:31.500 --> 01:46:33.500]  That's like the equivalent for...
[01:46:33.500 --> 01:46:34.500]  But in the baby book.
[01:46:34.500 --> 01:46:38.500]  Jonas isn't very good at sports, but it hit for the cycle.
[01:46:38.500 --> 01:46:40.500]  He's very good at using data.
[01:46:40.500 --> 01:46:42.500]  Very good at using data.
[01:46:42.500 --> 01:46:46.500]  I figured out that... And they were going to charge me... I forget what it is.
[01:46:46.500 --> 01:46:49.500]  But once you go over, you have to pay for every gigabyte.
[01:46:49.500 --> 01:46:51.500]  And I knew it was going to be a fairly...
[01:46:51.500 --> 01:46:54.500]  The whole WWDC week was ahead of me.
[01:46:54.500 --> 01:46:58.500]  The week where we were at Disney World was in there.
[01:46:58.500 --> 01:47:01.500]  I was like, this is going to be a nightmare.
[01:47:01.500 --> 01:47:05.500]  He did this on the day of the month, starting on the billing cycle.
[01:47:05.500 --> 01:47:08.500]  This is the time we actually used the 15 gigs.
[01:47:08.500 --> 01:47:13.500]  I remember it was at Disney World, the one year where I upped our plan to the 15 gig plan.
[01:47:13.500 --> 01:47:17.500]  But I checked and upgrading...
[01:47:17.500 --> 01:47:19.500]  You can temporarily upgrade to a higher plan.
[01:47:19.500 --> 01:47:21.500]  Verizon is nice about that.
[01:47:21.500 --> 01:47:24.500]  So you can go to 20 or 25 or something like that.
[01:47:24.500 --> 01:47:30.500]  But once you do, I couldn't ever go back down to this 15 gig plan we had because it no longer exists.
[01:47:30.500 --> 01:47:39.500]  And I figured that it would be better to just pay an extra $150 this month for all of our overage.
[01:47:39.500 --> 01:47:45.500]  But we really would make up for it in the long run as long as we stay in Verizon.
[01:47:45.500 --> 01:47:48.500]  And of course now here I am talking about switching to T-Mobile.
[01:47:48.500 --> 01:47:51.500]  Yeah, right.
[01:47:51.500 --> 01:47:54.500]  Well, you need to get your money out of it first.
[01:47:54.500 --> 01:47:57.500]  I did not yell at Jonas.
[01:47:57.500 --> 01:47:59.500]  I feel like this is where I'm a good parent.
[01:47:59.500 --> 01:48:04.500]  By the time I conversed with him about the situation, I was calm.
[01:48:04.500 --> 01:48:08.500]  And I was in a similar tone that I am now.
[01:48:08.500 --> 01:48:10.500]  I mean, what are you going to do?
[01:48:10.500 --> 01:48:15.500]  But I just remember when I was a kid, if I had done something like that,
[01:48:15.500 --> 01:48:23.500]  that had resulted in our family having to pay $150 for something that I could have done for free
[01:48:23.500 --> 01:48:31.500]  just by turning on Wi-Fi and logging on to his aunt's house Wi-Fi,
[01:48:31.500 --> 01:48:36.500]  my parents might have had a stroke.
[01:48:36.500 --> 01:48:41.500]  I can just imagine my dad would be so mad. Oh my God.
[01:48:41.500 --> 01:48:44.500]  It's ludicrous how easy it is.
[01:48:44.500 --> 01:48:50.500]  I'm not trying to blame Apple or anybody else really, but it's just technology
[01:48:50.500 --> 01:48:53.500]  and giving them access to this stuff.
[01:48:53.500 --> 01:48:57.500]  Because when Hank was a little kid, he spent –
[01:48:57.500 --> 01:49:02.500]  I mean, he did some in-app purchase thing where he got coins for paper toss or something.
[01:49:02.500 --> 01:49:07.500]  It was some ridiculous game and spent like $150.
[01:49:07.500 --> 01:49:08.500]  I remember that.
[01:49:08.500 --> 01:49:10.500]  Yeah, I think I told you that.
[01:49:10.500 --> 01:49:13.500]  Oh, and then like –
[01:49:13.500 --> 01:49:16.500]  Did you call about that one? Did you pay it or did you call Apple and –
[01:49:16.500 --> 01:49:19.500]  I think that one I got back. I think they refunded that.
[01:49:19.500 --> 01:49:22.500]  They refunded most of it or something. I can't remember.
[01:49:22.500 --> 01:49:31.500]  I think what I decided was that some of it should be on me because I wasn't doing the password logout thing.
[01:49:31.500 --> 01:49:36.500]  I gave him his iPad. I bought the thing for him because he wanted like –
[01:49:36.500 --> 01:49:39.500]  it was like $10 of coins or something. That's fine.
[01:49:39.500 --> 01:49:44.500]  So I got him some coins and then he was like, oh, hey, I'm still logged in.
[01:49:44.500 --> 01:49:46.500]  Click, click, click, click, click.
[01:49:46.500 --> 01:49:52.500]  And I think what I did was I decided some of it I would split.
[01:49:52.500 --> 01:49:58.500]  Part of it was on me, so I paid for half of it and they refunded me the other half or something like that.
[01:49:58.500 --> 01:50:06.500]  And then the other thing that happened last year was that – just last year, I think it was –
[01:50:06.500 --> 01:50:14.500]  he wanted a book, a Kindle book, and so I got onto his laptop.
[01:50:14.500 --> 01:50:22.500]  This was a terrible mistake. I got onto his laptop and got onto Amazon and bought him the Kindle so that he could get it onto his iPad.
[01:50:22.500 --> 01:50:26.500]  And then my credit card information was left in there.
[01:50:26.500 --> 01:50:31.500]  And so he was still logged into Amazon. He was just like – I don't think he knew exactly what had happened.
[01:50:31.500 --> 01:50:36.500]  He probably did, but he put a couple of things in the cart and bought them.
[01:50:36.500 --> 01:50:37.500]  I love him.
[01:50:37.500 --> 01:50:43.500]  No, no. These are going back.
[01:50:43.500 --> 01:50:47.500]  I admire him for that.
[01:50:47.500 --> 01:50:55.500]  I mean, unfortunately, that one was like – so now the thing is if we go over – I figure like five gigabytes.
[01:50:55.500 --> 01:51:01.500]  We mostly spend our time in the house, particularly in the summer where we have access to Wi-Fi.
[01:51:01.500 --> 01:51:05.500]  And I think our plan is like five gigs.
[01:51:05.500 --> 01:51:09.500]  And I'm like, if we go over and you're using most of it, you're paying for the overage.
[01:51:09.500 --> 01:51:12.500]  That's our deal. So it comes out of his allowance fee.
[01:51:12.500 --> 01:51:15.500]  Jonas has –
[01:51:15.500 --> 01:51:16.500]  Too much.
[01:51:16.500 --> 01:51:21.500]  He has – just like the parenting episode of the show, he has a surprising amount of cash.
[01:51:21.500 --> 01:51:29.500]  And it's all accumulated from like birthdays and Christmas and stuff like that.
[01:51:29.500 --> 01:51:30.500]  Yeah.
[01:51:30.500 --> 01:51:35.500]  I mean, he literally looks like he's going to Atlantic City to gamble.
[01:51:35.500 --> 01:51:42.500]  He's got like a wad of cash in a roll with like a rubber band around it.
[01:51:42.500 --> 01:51:47.500]  Because it's like we do make him – like if he wants to do like an in-app purchase or something,
[01:51:47.500 --> 01:51:55.500]  if he wants to get like a $10 upgrade for a PlayStation game or whatever, it's like, okay, I'll okay it.
[01:51:55.500 --> 01:51:57.500]  But you got to give me 10 bucks.
[01:51:57.500 --> 01:52:00.500]  And it's like when he takes out the – it's like I never had money like that.
[01:52:00.500 --> 01:52:02.500]  I remember when I was like 12 years old.
[01:52:02.500 --> 01:52:07.500]  The most money I ever had at a time was like enough to buy like a Hot Wheels car.
[01:52:07.500 --> 01:52:08.500]  Yeah.
[01:52:08.500 --> 01:52:11.500]  And they used to be about two bucks.
[01:52:11.500 --> 01:52:15.500]  Like buying a Hot Wheels car at Kmart would like bankrupt me.
[01:52:15.500 --> 01:52:20.500]  Yeah. I mean, I feel like maybe I would scrape together 15 bucks or something like that, but for the most part, yeah.
[01:52:20.500 --> 01:52:25.500]  And Hank is similar though because – and it comes in fits and spurts and I think it usually is like –
[01:52:25.500 --> 01:52:28.500]  he's usually very flush because his birthday is near Christmas.
[01:52:28.500 --> 01:52:31.500]  So he's usually very flush come January.
[01:52:31.500 --> 01:52:36.500]  But he has also spent like a – I mean, sometimes he just won't buy anything for great stretches of time.
[01:52:36.500 --> 01:52:44.500]  And then he'll build up like – I mean, there have been a number of times where he's had like a $100 bill just lying around in his room for months.
[01:52:44.500 --> 01:52:46.500]  Right. How does it happen?
[01:52:46.500 --> 01:52:49.500]  I know. I never have a $100 bill.
[01:52:49.500 --> 01:52:56.500]  We squandered our youth going out playing sandlot baseball. We should have been in the house collecting $100 bills.
[01:52:56.500 --> 01:53:01.500]  I did not make him pay the overage. It clearly was a mistake and it was a lot of money.
[01:53:01.500 --> 01:53:02.500]  Yeah.
[01:53:02.500 --> 01:53:03.500]  But if it happens again –
[01:53:03.500 --> 01:53:10.500]  Well, that's the thing. Yeah. I mean, the first one's fine, but after that – and he had already gone over once.
[01:53:10.500 --> 01:53:12.500]  So this wasn't the first time.
[01:53:12.500 --> 01:53:14.500]  That's our new deal.
[01:53:14.500 --> 01:53:17.500]  We've had this discussion before. I was like, we're not having this discussion again.
[01:53:17.500 --> 01:53:29.500]  You have got to realize that you don't watch – you don't go into one of your YouTube fever dreams.
[01:53:29.500 --> 01:53:33.500]  What does he watch? Does he watch people playing games?
[01:53:33.500 --> 01:53:39.500]  I think it's mostly people playing games. Whenever I look at a screen, it's always like people playing games.
[01:53:39.500 --> 01:53:43.500]  Yeah. Yeah. Hank has gotten into – like, we went to an arcade.
[01:53:43.500 --> 01:53:48.500]  He loves going to these arcades and playing these coin games, which I can't stand mostly.
[01:53:48.500 --> 01:53:52.500]  But he watches people play these things on YouTube.
[01:53:52.500 --> 01:54:02.500]  And so we went yesterday to one of these goofy arcades, most of the games of which I can't bear.
[01:54:02.500 --> 01:54:09.500]  But there was this one game where you just drop these balls into this thing that's going around that has these holes.
[01:54:09.500 --> 01:54:13.500]  And the balls go into the holes, and whatever number you get, you get.
[01:54:13.500 --> 01:54:18.500]  And then they give you these tickets, right? And you go and exchange the tickets for some crap.
[01:54:18.500 --> 01:54:25.500]  But he had been watching – he had apparently been watching somebody who figured out the best way to play this game on YouTube.
[01:54:25.500 --> 01:54:29.500]  And he was like – it was one of those things where the tickets were just pouring out of the machine.
[01:54:29.500 --> 01:54:33.500]  And Hank was able to replicate it?
[01:54:33.500 --> 01:54:34.500]  Yeah.
[01:54:34.500 --> 01:54:35.500]  Oh my god.
[01:54:35.500 --> 01:54:45.500]  And apparently it was the kind of thing where instead of putting your coins in one coin and then letting the game play out and then putting another coin in,
[01:54:45.500 --> 01:54:48.500]  you just shove five coins in in succession.
[01:54:48.500 --> 01:54:55.500]  And because I guess the way the balls – you'll get a ball in a good hole
[01:54:55.500 --> 01:55:01.500]  because if there are a number of balls in play at any given time, your chances of getting into a good hole are better
[01:55:01.500 --> 01:55:03.500]  because they're all going to go into separate holes.
[01:55:03.500 --> 01:55:09.500]  Whereas if you drop one ball, you could get a crappy hole every single time.
[01:55:09.500 --> 01:55:16.500]  But if you drop like ten balls, one of them is probably going to go into one that's a really high number.
[01:55:16.500 --> 01:55:19.500]  And then you can take the tickets up and get candy or toys or something?
[01:55:19.500 --> 01:55:26.500]  Yeah, yeah. And then you get – this place is not just – their gifts were pretty lousy.
[01:55:26.500 --> 01:55:28.500]  Arcades aren't what they used to be, John.
[01:55:28.500 --> 01:55:30.500]  No, they're not what they used to be.
[01:55:30.500 --> 01:55:33.500]  We didn't get prizes at all when we went to an arcade.
[01:55:33.500 --> 01:55:39.500]  But there's a place at the beach where – this place that we go to at the beach has a great arcade.
[01:55:39.500 --> 01:55:43.500]  And the prizes are pretty good, but this place was pretty crappy.
[01:55:43.500 --> 01:55:46.500]  So he ended up with a whole bunch of tootsie rolls.
[01:55:46.500 --> 01:55:49.500]  He ended up with a laser pointer and a bunch of tootsie rolls.
[01:55:49.500 --> 01:55:55.500]  Yeah, Jonas had a party – he was at a birthday party at a place like that sometime in the last few months.
[01:55:55.500 --> 01:55:59.500]  And when we picked him up, everybody was just cashing in their tickets for candy.
[01:55:59.500 --> 01:56:02.500]  Nobody was looking at the toys. It's all candy.
[01:56:02.500 --> 01:56:06.500]  Yeah, that's what – I mean, he wanted to get nothing but candy, but I was like, nah, you should get something.
[01:56:06.500 --> 01:56:10.500]  Get something else. Don't just have candy. You're lying around the house. You'll be bouncing off the walls.
[01:56:10.500 --> 01:56:14.500]  Yeah. Anything else?
[01:56:14.500 --> 01:56:18.500]  I don't know. Did you want to circle back to that Samsung laptop?
[01:56:18.500 --> 01:56:20.500]  Oh, yeah, I guess we could do that and wrap up.
[01:56:20.500 --> 01:56:23.500]  We didn't. We alluded to it earlier, but didn't –
[01:56:23.500 --> 01:56:25.500]  Yeah, that's actually a good topic.
[01:56:25.500 --> 01:56:32.500]  I linked to a review – I forget where it was. Where was it?
[01:56:32.500 --> 01:56:33.500]  Gizmodo, I believe.
[01:56:33.500 --> 01:56:40.500]  Gizmodo reviews the Samsung Notebook 7 Spin. Alex Kranz was the reviewer.
[01:56:40.500 --> 01:56:50.500]  And it was so presumptuous. He said, Apple, take note. This is what people are actually looking for in a laptop under $1,000.
[01:56:50.500 --> 01:56:58.500]  It looks like a fine Windows laptop, but it looks to me a lot like a three- or four-year-old MacBook Pro, where they were thicker.
[01:56:58.500 --> 01:56:59.500]  Well, it's huge.
[01:56:59.500 --> 01:57:00.500]  It's very huge.
[01:57:00.500 --> 01:57:01.500]  It's one thing.
[01:57:01.500 --> 01:57:09.500]  And it's one of those things where it's like I don't know – sometimes I don't know when to stop. It's a short link piece, and I was doing it from my phone.
[01:57:09.500 --> 01:57:18.500]  But I felt like this was one of those ones where I could take it apart, do the old-school thing where I quote as much of it as I want, and just make fun of each thing.
[01:57:18.500 --> 01:57:22.500]  Because it's like he goes on and on at the beginning and the end about how great this machine is.
[01:57:22.500 --> 01:57:24.500]  I think it's a she.
[01:57:24.500 --> 01:57:27.500]  Oh, I don't know. I didn't even think about that.
[01:57:27.500 --> 01:57:29.500]  I think it is.
[01:57:29.500 --> 01:57:35.500]  I could be. Hope I didn't use any. I didn't use any pronouns, so I didn't really talk about Alex.
[01:57:35.500 --> 01:57:40.500]  So he or she. I'll say she. But at one point it comes up that the thing –
[01:57:40.500 --> 01:57:42.500]  She uses her in her –
[01:57:42.500 --> 01:57:54.500]  Okay. So my apologies to Alex Kranz. Five pounds? It's so heavy. And she even talks about how it's kind of heavy and clunky.
[01:57:54.500 --> 01:58:08.500]  And it has a keypad, right? It has the number keypad. Because the thing is so big, the keyboard is actually a full desktop-sized keyboard.
[01:58:08.500 --> 01:58:14.500]  That would bother me. One reason that would bother me. I don't really need the keypad. I don't do a lot of spreadsheet work.
[01:58:14.500 --> 01:58:20.500]  But I wouldn't mind having arrows over there. But it would bother me to have my hands off-center.
[01:58:20.500 --> 01:58:26.500]  Yeah. And that's the thing that I've noticed. Hank has a – he's got a Lenovo, which I can't stand.
[01:58:26.500 --> 01:58:34.500]  And it is a perfect example of how lousy plastic laptops are. Because he's rough on everything.
[01:58:34.500 --> 01:58:43.500]  But he, just by opening and closing the lid a lot, broke the hinge on the screen.
[01:58:43.500 --> 01:58:57.500]  And so, fortunately, they actually fixed it for free, which was nice. But now he's hot on – he wants a laptop that's all metal.
[01:58:57.500 --> 01:59:01.500]  Which is really – if you want a Windows laptop, that is not easy to do.
[01:59:01.500 --> 01:59:05.500]  Yeah. They have a lot of ones that look like metal, but they're actually the –
[01:59:05.500 --> 01:59:16.500]  So this thing is five pounds. So it's half a pound heavier than the 15-inch MacBook Pro, and is made of plastic.
[01:59:16.500 --> 01:59:24.500]  Yeah. I wrote – here's what I wrote. Any laptop thick enough for an Ethernet port is too thick.
[01:59:24.500 --> 01:59:31.500]  And a lot of readers push back. Because, you know, it's me being a little confrontation. But, you know, just being short and sweet.
[01:59:31.500 --> 01:59:35.500]  But what I mean by that – I understand the whole idea that there are people who would be – you know, there are a lot of readers.
[01:59:35.500 --> 01:59:40.500]  I got a lot of email from people saying, well, I would gladly take a thicker laptop that got better battery life.
[01:59:40.500 --> 01:59:43.500]  I don't carry it that much. It doesn't bother me. I've got so much other crap in my bag.
[01:59:43.500 --> 01:59:49.500]  You know, an extra half a pound or a pound isn't that big a difference. I don't get Apple's obsession with thinness.
[01:59:49.500 --> 01:59:54.500]  You know, what are they going to do? Keep making them – going until the MacBook is as thin as an iPad?
[01:59:54.500 --> 02:00:03.500]  Actually, I think, yeah, that is Apple's goal. Like, I'm writing sort of from Apple's perspective here, saying that any laptop thick enough for an Ethernet port is too thick.
[02:00:03.500 --> 02:00:10.500]  It's certainly – I'm not trying to say that that's a universal truism and that there's nobody who wouldn't actually prefer a thicker laptop that got better battery life.
[02:00:10.500 --> 02:00:19.500]  I'm saying – because that's, to me, the gist of the review from Gizmodo was the presumptuousness of trying to say that the angle that got me –
[02:00:19.500 --> 02:00:25.500]  I wouldn't have even noted the review if it wasn't written from the perspective of Samsung has made the laptop Apple should be making,
[02:00:25.500 --> 02:00:34.500]  which I think is almost literally what she wrote, where it's like this is somebody who has no idea what Apple's design philosophy and goals are.
[02:00:34.500 --> 02:00:40.500]  Like, they do not want to make a thicker MacBook.
[02:00:40.500 --> 02:00:43.500]  Yeah. It's just it's a market that they're not in.
[02:00:43.500 --> 02:00:44.500]  Right.
[02:00:44.500 --> 02:00:46.500]  I mean, it's a cheap, you know –
[02:00:46.500 --> 02:00:47.500]  It's the same thing –
[02:00:47.500 --> 02:00:50.500]  Maybe it's good for that class, but it's not a class that they make.
[02:00:50.500 --> 02:00:57.500]  It's the same thing with the phones. I mean, like, I know that there are plenty of people listening to me talk right now
[02:00:57.500 --> 02:01:08.500]  who would be happy to buy a new iPhone that was, you know, significant, like maybe as thick as the original iPhone,
[02:01:08.500 --> 02:01:14.500]  and just have all that extra space to go to the battery and just have that battery right there, you know, a thicker battery.
